Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4929,1,2,0.0123225541663087,0.0123225,,5
F2,200000,200000,1493,1,2,0.0074660290775794,0.007465,,4
F3,50000,50000,1241,1,2,0.0248209739577256,0.02482,,1
F4,400000,400000,2361,1,2,0.0059017831783825,0.0059025,,3
F5,200000,200000,6557,1,2,0.0327834212546795,0.032785,,3
F6,200000,200000,9331,1,2,0.04665552437045,0.046655,,4
F7,100000,100000,9345,1,2,0.0934482688300505,0.09345,,4
F8,400000,400000,11973,1,2,0.029933213048171,0.0299325,,3
F9,200000,200000,2149,1,2,0.0107458884135918,0.010745,,7
F10,200000,200000,5502,1,2,0.0275093507046686,0.02751,,4
F11,200000,200000,6355,1,2,0.0317740469628941,0.031775,,4
F12,200000,200000,2083,1,2,0.0104159576426796,0.010415,,2
F13,100000,100000,3012,1,2,0.0301205229287411,0.03012,,2
F14,400000,400000,6520,1,2,0.0162989545227542,0.0163,,7
F15,200000,200000,8731,1,2,0.0436569781653263,0.043655,,4
F16,400000,400000,7841,1,2,0.0196014896475696,0.0196025,,2
F17,100000,100000,10639,1,2,0.1063867976410631,0.10639,,4
F18,400000,400000,6791,1,2,0.0169779111799576,0.0169775,,3
F19,200000,200000,10089,1,2,0.0504430543622156,0.050445,,4
F20,200000,200000,7641,1,2,0.0382073473116875,0.038205,,4
F21,400000,400000,600,1,2,0.0003653351008969,0.0015,,6
F22,400000,400000,4425,1,2,0.0110616462151481,0.0110625,,3
F23,400000,400000,1029,1,2,0.0025733622121061,0.0025725,,1
F24,400000,400000,2543,1,2,0.0063579894829824,0.0063575,,6
F25,200000,200000,10211,1,2,0.0510545910636466,0.051055,,4
F26,400000,400000,10675,1,2,0.0266878698131439,0.0266875,,3
F27,400000,400000,11376,1,2,0.0284395811929482,0.02844,,2
F28,200000,200000,7377,1,2,0.0368851212932279,0.036885,,2
F29,400000,400000,3430,1,2,0.0085754427632782,0.008575,,5
F30,400000,400000,6007,1,2,0.0150168827201004,0.0150175,,4
F31,400000,400000,925,1,2,0.002311652952128,0.0023125,,7
F32,400000,400000,1986,1,2,0.0049644760403154,0.004965,,1
F33,400000,400000,3210,1,2,0.0080251981089365,0.008025,,2
F34,200000,200000,3119,1,2,0.0155953246838347,0.015595,,2
F35,400000,400000,8597,1,2,0.0214936743202572,0.0214925,,4
F36,400000,400000,605,1,2,0.0015133172591325,0.0015125,,3
F37,200000,200000,7603,1,2,0.0380173068000624,0.038015,,3
F38,200000,200000,8305,1,2,0.0415247927153054,0.041525,,2
F39,100000,100000,3495,1,2,0.03495048610631,0.03495,,4
F40,200000,200000,8498,1,2,0.0424875146367128,0.04249,,3
F41,400000,400000,3851,1,2,0.0096271194072469,0.0096275,,4
F42,400000,400000,5467,1,2,0.0136668354246905,0.0136675,,1
F43,100000,100000,810,1,2,0.0080988334832747,0.0081,,1
F44,200000,200000,1660,1,2,0.0082994914498738,0.0083,,3
F45,400000,400000,3199,1,2,0.0079979821971957,0.0079975,,5
F46,400000,400000,11449,1,2,0.0286231636739071,0.0286225,,1
F47,400000,400000,1396,1,2,0.0034907098258216,0.00349,,7
F48,400000,400000,3219,1,2,0.0080485123180776,0.0080475,,7
