Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3761,1,3,0.009401945417725877,0.0094025,,6
F2,200000,200000,7463,1,3,0.03731365088071681,0.037315,,1
F3,200000,200000,11571,1,3,0.05785471328019165,0.057855,,3
F4,400000,400000,7029,1,3,0.017572141100164473,0.0175725,,2
F5,400000,400000,7160,1,3,0.017901018784224676,0.0179,,1
F6,400000,400000,600,1,3,0.0014943851808945086,0.0015,,2
F7,400000,400000,1077,1,3,0.0026919176039381654,0.0026925,,6
F8,100000,100000,6487,1,3,0.06487251783914505,0.06487,,7
F9,50000,50000,1053,1,3,0.021060213531182814,0.02106,,6
F10,400000,400000,11867,1,3,0.029667326740485445,0.0296675,,5
F11,200000,200000,2677,1,3,0.013383790270090068,0.013385,,1
F12,100000,100000,6903,1,3,0.06903335645691033,0.06903,,3
F13,100000,100000,11997,1,3,0.1199684396396058,0.11997,,7
F14,400000,400000,8498,1,3,0.021244641629610705,0.021245,,4
F15,200000,200000,9545,1,3,0.04772379874392263,0.047725,,7
F16,100000,100000,6650,1,3,0.06650253368980097,0.0665,,1
F17,400000,400000,4439,1,3,0.011096545029806837,0.0110975,,2
F18,400000,400000,3293,1,3,0.00823194239333469,0.0082325,,4
F19,400000,400000,2476,1,3,0.006190362492234314,0.00619,,7
F20,400000,400000,11564,1,3,0.02890912150433439,0.02891,,7
F21,100000,100000,11176,1,3,0.11176416453368199,0.11176,,7
F22,400000,400000,6256,1,3,0.015640805098382504,0.01564,,5
F23,200000,200000,10635,1,3,0.053175783922032094,0.053175,,1
F24,100000,100000,9719,1,3,0.09718980883983092,0.09719,,7
F25,400000,400000,10910,1,3,0.027275013228151568,0.027275,,3
F26,100000,100000,4084,1,3,0.04083793442381628,0.04084,,3
F27,100000,100000,978,1,3,0.009780753600280898,0.00978,,7
F28,200000,200000,6125,1,3,0.030625145477434557,0.030625,,2
F29,400000,400000,1325,1,3,0.003311838480871597,0.0033125,,5
F30,200000,200000,6593,1,3,0.032967071944710026,0.032965,,4
F31,400000,400000,3919,1,3,0.009798507537247503,0.0097975,,4
F32,400000,400000,6208,1,3,0.015518810705239963,0.01552,,3
