Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,7109,1,3,0.0710906945769797,0.07109,,3
F2,400000,400000,11092,1,3,0.027729887394248365,0.02773,,4
F3,200000,200000,7218,1,3,0.03609062598572732,0.03609,,6
F4,200000,200000,8005,1,3,0.04002318063710447,0.040025,,5
F5,200000,200000,8304,1,3,0.04151796540141384,0.04152,,6
F6,400000,400000,600,1,3,0.0013703825545783865,0.0015,,6
F7,400000,400000,8102,1,3,0.020254191577254166,0.020255,,1
F8,400000,400000,8054,1,3,0.02013440089827262,0.020135,,7
F9,400000,400000,2519,1,3,0.006297340235000004,0.0062975,,4
F10,400000,400000,2563,1,3,0.006407597202673504,0.0064075,,3
F11,100000,100000,8631,1,3,0.08630522764154083,0.08631,,6
F12,200000,200000,1547,1,3,0.007734948274491171,0.007735,,2
F13,200000,200000,4228,1,3,0.021140663578246954,0.02114,,7
F14,400000,400000,11219,1,3,0.02804793319944053,0.0280475,,3
F15,200000,200000,8083,1,3,0.04041269950591483,0.040415,,7
F16,50000,50000,3113,1,3,0.06226292221720158,0.06226,,5
