Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,9133,1,3,0.09133123476509497,0.09133,,5
F2,200000,200000,6269,1,3,0.03134522696446995,0.031345,,5
F3,100000,100000,11120,1,3,0.11119946617468146,0.1112,,2
F4,50000,50000,3830,1,3,0.07659744288650039,0.0766,,2
F5,400000,400000,5812,1,3,0.014530530845546008,0.01453,,3
F6,200000,200000,6015,1,3,0.03007420746751721,0.030075,,6
F7,200000,200000,8961,1,3,0.044807298879886215,0.044805,,4
F8,100000,100000,7874,1,3,0.07873687229354726,0.07874,,4
F9,200000,200000,6348,1,3,0.03173987312573601,0.03174,,2
F10,50000,50000,3407,1,3,0.06813525291499528,0.06814,,1
F11,50000,50000,3544,1,3,0.07088469604160141,0.07088,,5
F12,100000,100000,6265,1,3,0.0626522161221561,0.06265,,7
F13,50000,50000,7492,1,3,0.14983980218498844,0.14984,,5
F14,400000,400000,6621,1,3,0.016552664596597013,0.0165525,,3
F15,200000,200000,2907,1,3,0.014535915527390284,0.014535,,1
F16,400000,400000,2815,1,3,0.007037299209292019,0.0070375,,2
