Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,600,1,3,0.0006471650092527703,0.0015,,4
F2,400000,400000,1384,1,3,0.003459986242999813,0.00346,,6
F3,200000,200000,6383,1,3,0.031916553279336624,0.031915,,3
F4,100000,100000,1108,1,3,0.011079734984193235,0.01108,,4
F5,200000,200000,6650,1,3,0.033250096506332816,0.03325,,5
F6,400000,400000,600,1,3,0.00016504285246177197,0.0015,,3
F7,200000,200000,9301,1,3,0.04650267811404729,0.046505,,1
F8,100000,100000,646,1,3,0.006459419128115429,0.00646,,6
F9,200000,200000,8411,1,3,0.042057183891988204,0.042055,,3
F10,200000,200000,10430,1,3,0.05214989065674269,0.05215,,3
F11,50000,50000,1665,1,3,0.03330234408539057,0.0333,,1
F12,400000,400000,9815,1,3,0.024538726092479424,0.0245375,,1
F13,400000,400000,11994,1,3,0.029984406669738117,0.029985,,1
F14,400000,400000,600,1,3,0.0005334764616921062,0.0015,,5
F15,200000,200000,9410,1,3,0.047047597439427324,0.04705,,3
F16,400000,400000,3747,1,3,0.009367448824964653,0.0093675,,7
F17,400000,400000,6443,1,3,0.016106748258808756,0.0161075,,6
F18,200000,200000,8505,1,3,0.042522709086260435,0.042525,,1
F19,400000,400000,11701,1,3,0.029251538619572748,0.0292525,,7
F20,400000,400000,7678,1,3,0.019194693591783607,0.019195,,2
F21,200000,200000,9889,1,3,0.04944585866771911,0.049445,,1
F22,400000,400000,10323,1,3,0.02580797149477737,0.0258075,,5
F23,100000,100000,976,1,3,0.009759164468265302,0.00976,,2
F24,400000,400000,8030,1,3,0.020075484844362,0.020075,,7
F25,400000,400000,8055,1,3,0.020138475422139535,0.0201375,,6
F26,200000,200000,11595,1,3,0.05797746606510096,0.057975,,1
F27,400000,400000,2565,1,3,0.006413339469443391,0.0064125,,3
F28,200000,200000,6341,1,3,0.03170723586236973,0.031705,,6
F29,400000,400000,600,1,3,0.0002774485637142554,0.0015,,7
F30,400000,400000,3716,1,3,0.009288965475114042,0.00929,,6
F31,400000,400000,2236,1,3,0.005591148167417848,0.00559,,5
F32,400000,400000,3333,1,3,0.008333294317711848,0.0083325,,7
F33,50000,50000,3187,1,3,0.06373643993576672,0.06374,,3
F34,400000,400000,2460,1,3,0.0061497555846496965,0.00615,,4
F35,400000,400000,7209,1,3,0.018022078755085352,0.0180225,,5
F36,400000,400000,3675,1,3,0.00918754837258487,0.0091875,,1
F37,200000,200000,9039,1,3,0.04519539180763105,0.045195,,3
F38,400000,400000,11697,1,3,0.029242053109176547,0.0292425,,2
F39,400000,400000,6205,1,3,0.015511635514180111,0.0155125,,1
F40,400000,400000,5175,1,3,0.012937162863908003,0.0129375,,7
F41,100000,100000,2577,1,3,0.02576886097707394,0.02577,,3
F42,400000,400000,1120,1,3,0.002799681581643121,0.0028,,1
F43,200000,200000,925,1,3,0.004623867043371227,0.004625,,1
F44,200000,200000,7407,1,3,0.037036959196213866,0.037035,,6
F45,100000,100000,1111,1,3,0.011110547843450364,0.01111,,3
F46,400000,400000,7045,1,3,0.017613435527752876,0.0176125,,3
F47,100000,100000,1238,1,3,0.012379277508770464,0.01238,,5
F48,400000,400000,3467,1,3,0.008667566199791015,0.0086675,,2
