Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,5007,1,3,0.02503381004757066,0.025035,,2
F2,400000,400000,9785,1,3,0.024463467698348285,0.0244625,,1
F3,400000,400000,6718,1,3,0.01679455842049382,0.016795,,7
F4,100000,100000,5174,1,3,0.05174154244611506,0.05174,,4
F5,400000,400000,8296,1,3,0.020739697394998702,0.02074,,4
F6,400000,400000,3597,1,3,0.008991617674250385,0.0089925,,1
F7,400000,400000,2207,1,3,0.005517003680007404,0.0055175,,4
F8,400000,400000,3007,1,3,0.007517014659291998,0.0075175,,3
F9,200000,200000,984,1,3,0.004921090690997554,0.00492,,7
F10,200000,200000,6549,1,3,0.03274595300308447,0.032745,,4
F11,400000,400000,9649,1,3,0.024121350386305473,0.0241225,,5
F12,100000,100000,3147,1,3,0.03146825378533824,0.03147,,1
F13,400000,400000,1304,1,3,0.0032607993615078046,0.00326,,2
F14,200000,200000,2189,1,3,0.010945071718453159,0.010945,,4
F15,400000,400000,8887,1,3,0.022216339168579458,0.0222175,,4
F16,400000,400000,1500,1,3,0.0037491035809136264,0.00375,,6
F17,400000,400000,8301,1,3,0.020753112900572024,0.0207525,,7
F18,400000,400000,9023,1,3,0.022557244502168228,0.0225575,,7
F19,400000,400000,5713,1,3,0.014282456118752562,0.0142825,,7
F20,400000,400000,11639,1,3,0.029098620272013598,0.0290975,,1
F21,100000,100000,1524,1,3,0.015240020863687476,0.01524,,3
F22,400000,400000,600,1,3,9.592572242600461e-05,0.0015,,7
F23,400000,400000,6308,1,3,0.015770504000300223,0.01577,,2
F24,400000,400000,7146,1,3,0.017865560205269526,0.017865,,1
F25,400000,400000,8860,1,3,0.022151179604255056,0.02215,,2
F26,400000,400000,8358,1,3,0.020895805557412994,0.020895,,5
F27,200000,200000,6837,1,3,0.03418728594181819,0.034185,,1
F28,200000,200000,4400,1,3,0.022000692651513942,0.022,,1
F29,200000,200000,3110,1,3,0.01554925720296546,0.01555,,1
F30,400000,400000,2353,1,3,0.005881287376320765,0.0058825,,5
F31,50000,50000,1780,1,3,0.035598139484715074,0.0356,,4
F32,100000,100000,3117,1,3,0.031170835012221176,0.03117,,7
F33,100000,100000,1109,1,3,0.011091151739069827,0.01109,,5
F34,100000,100000,4409,1,3,0.044088156269763146,0.04409,,1
F35,50000,50000,3263,1,3,0.06525718160181704,0.06526,,4
F36,200000,200000,11359,1,3,0.056793012832259154,0.056795,,4
F37,400000,400000,10385,1,3,0.025961263303506815,0.0259625,,4
F38,400000,400000,11999,1,3,0.029997840553082605,0.0299975,,4
F39,400000,400000,7174,1,3,0.017936159422912434,0.017935,,2
F40,200000,200000,697,1,3,0.0034860477971275783,0.003485,,5
F41,400000,400000,4115,1,3,0.01028843122829573,0.0102875,,2
F42,400000,400000,11017,1,3,0.027542478913803875,0.0275425,,7
F43,400000,400000,4329,1,3,0.010822526158346016,0.0108225,,6
F44,400000,400000,821,1,3,0.0020519149922860053,0.0020525,,3
F45,400000,400000,7081,1,3,0.01770272770703263,0.0177025,,5
F46,100000,100000,4479,1,3,0.044788112505960334,0.04479,,4
F47,200000,200000,3232,1,3,0.01615899692859636,0.01616,,4
F48,400000,400000,11910,1,3,0.029774664244022087,0.029775,,2
