Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,8049,1,3,0.08048548475080375,0.08049,,3
F2,100000,100000,2906,1,3,0.02905933714642417,0.02906,,5
F3,400000,400000,10613,1,3,0.026531846207868137,0.0265325,,4
F4,400000,400000,5955,1,3,0.014888506996090956,0.0148875,,3
F5,200000,200000,5667,1,3,0.028335807278417002,0.028335,,2
F6,400000,400000,5435,1,3,0.013587605213848719,0.0135875,,6
F7,50000,50000,6117,1,3,0.12233067815735904,0.12234,,6
F8,400000,400000,1797,1,3,0.004491289085960692,0.0044925,,1
F9,200000,200000,11391,1,3,0.0569546640860831,0.056955,,6
F10,200000,200000,3851,1,3,0.01925479927528334,0.019255,,7
F11,400000,400000,11629,1,3,0.02907194972272331,0.0290725,,4
F12,400000,400000,1608,1,3,0.0040201497353691,0.00402,,1
F13,200000,200000,10682,1,3,0.05340752920575201,0.05341,,7
F14,400000,400000,3981,1,3,0.009951971550605065,0.0099525,,2
F15,400000,400000,4459,1,3,0.011148597331574944,0.0111475,,5
F16,100000,100000,9655,1,3,0.096549177776102,0.09655,,3
