Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4860,1,3,0.012149551227425837,0.01215,,6
F2,400000,400000,9368,1,3,0.02342002436546564,0.02342,,3
F3,400000,400000,1036,1,3,0.002589137434658273,0.00259,,4
F4,200000,200000,2642,1,3,0.01321108968221274,0.01321,,4
F5,400000,400000,4215,1,3,0.010538398558373518,0.0105375,,4
F6,400000,400000,4828,1,3,0.012070109830335352,0.01207,,5
F7,200000,200000,2025,1,3,0.010125543214072608,0.010125,,7
F8,400000,400000,1100,1,3,0.0027491916977535613,0.00275,,1
F9,100000,100000,2074,1,3,0.02073996946565959,0.02074,,6
F10,50000,50000,2341,1,3,0.046822021225071786,0.04682,,2
F11,200000,200000,2344,1,3,0.011720954501323655,0.01172,,2
F12,200000,200000,1075,1,3,0.005374469062831622,0.005375,,2
F13,400000,400000,2169,1,3,0.00542308836640254,0.0054225,,3
F14,400000,400000,600,1,3,0.0007817808846808383,0.0015,,5
F15,400000,400000,600,1,3,0.0005223830251089301,0.0015,,1
F16,400000,400000,6943,1,3,0.017358564677318222,0.0173575,,3
F17,400000,400000,7837,1,3,0.019591282041033747,0.0195925,,5
F18,400000,400000,600,1,3,0.00034347099217704735,0.0015,,6
F19,400000,400000,9140,1,3,0.022850845830190397,0.02285,,2
F20,400000,400000,2508,1,3,0.006270349201384584,0.00627,,3
F21,200000,200000,2492,1,3,0.01246123002715066,0.01246,,3
F22,400000,400000,600,1,3,6.001499664801124e-05,0.0015,,5
F23,50000,50000,1511,1,3,0.030217947397664174,0.03022,,5
F24,400000,400000,9191,1,3,0.0229769191628625,0.0229775,,4
F25,200000,200000,1400,1,3,0.007000319394389692,0.007,,6
F26,400000,400000,1099,1,3,0.0027483805239233716,0.0027475,,6
F27,100000,100000,4357,1,3,0.043572143732274415,0.04357,,2
F28,200000,200000,8293,1,3,0.04146550091057457,0.041465,,2
F29,400000,400000,935,1,3,0.0023380853013662273,0.0023375,,7
F30,400000,400000,2189,1,3,0.005473510596452298,0.0054725,,2
F31,400000,400000,600,1,3,0.0009719516549721915,0.0015,,7
F32,400000,400000,3677,1,3,0.009193702331620738,0.0091925,,5
