Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,1176,1,3,0.0014701355224413,0.00147,1.3552244135153074e-07,5,3
F2,800000,800000,10355,1,3,0.0129438822654551,0.01294375,1.3226545517511237e-07,4,3
F3,400000,400000,8351,1,3,0.0208779466197832,0.0208775,4.466197832606045e-07,1,6
F4,200000,200000,5544,1,3,0.027719059749643,0.02772,9.402503569413968e-07,1,12
F5,200000,200000,1254,1,3,0.006270408565237,0.00627,4.085652370840534e-07,7,12
F6,400000,400000,924,1,3,0.0023101827867113,0.00231,1.827867113566965e-07,3,6
F7,400000,400000,1674,1,3,0.0041852283171875,0.004185,2.2831718759445258e-07,2,6
F8,800000,800000,953,1,3,0.0011906283083786,0.00119125,6.216916213172032e-07,5,3
F9,800000,800000,8937,1,3,0.0111717958189965,0.01117125,5.458189965210081e-07,6,3
F10,800000,800000,4195,1,3,0.0052442558040902,0.00524375,5.058040902696653e-07,1,3
F11,800000,800000,5813,1,3,0.0072664206700114,0.00726625,1.7067001148625418e-07,4,3
F12,400000,400000,1137,1,3,0.0028430343426943,0.0028425,5.343426943949479e-07,2,6
F13,800000,800000,2726,1,3,0.0034078783233921,0.0034075,3.783233921772836e-07,4,3
F14,100000,100000,5371,1,3,0.053711961600072,0.05371,1.9616000720770743e-06,1,24
F15,400000,400000,6535,1,3,0.0163380411749852,0.0163375,5.411749852725356e-07,3,6
F16,800000,800000,6161,1,3,0.0077018244054992,0.00770125,5.744054992692926e-07,1,3
F17,800000,800000,9434,1,3,0.011792902740816,0.0117925,4.027408160144769e-07,6,3
F18,200000,200000,4440,1,3,0.022199771948186,0.0222,2.2805181399201962e-07,7,12
F19,200000,200000,7238,1,3,0.036191162932336,0.03619,1.1629323360407009e-06,4,12
F20,200000,200000,6662,1,3,0.0333086349746233,0.03331,1.3650253766692155e-06,3,12
F21,200000,200000,9520,1,3,0.0475977541945729,0.0476,2.2458054270979577e-06,1,12
F22,100000,100000,3615,1,3,0.0361512334644344,0.03615,1.2334644344941248e-06,4,24
F23,800000,800000,5713,1,3,0.0071410900575448,0.00714125,1.5994245518118066e-07,3,3
F24,200000,200000,10444,1,3,0.0522219134212239,0.05222,1.913421223895262e-06,1,12
F25,400000,400000,10822,1,3,0.0270548386413568,0.027055,1.613586431727099e-07,4,6
F26,200000,200000,6133,1,3,0.030666618903291,0.030665,1.6189032910306211e-06,3,12
F27,800000,800000,6783,1,3,0.0084790345670232,0.00847875,2.8456702325790895e-07,5,3
F28,800000,800000,1066,1,3,0.0013327652037635,0.0013325,2.652037635196732e-07,1,3
F29,800000,800000,9367,1,3,0.0117084776981594,0.01170875,2.7230184058632534e-07,5,3
F30,800000,800000,1647,1,3,0.0020588633239352,0.00205875,1.1332393528955265e-07,7,3
F31,800000,800000,751,1,3,0.0009382219711433,0.00093875,5.28028856650758e-07,1,3
F32,800000,800000,956,1,3,0.0011947603652393,0.001195,2.39634760699917e-07,6,3
F33,400000,400000,11370,1,3,0.0284258179169842,0.028425,8.179169842872924e-07,2,6
F34,800000,800000,8991,1,3,0.0112391975257759,0.01123875,4.475257759008894e-07,4,3
F35,400000,400000,2794,1,3,0.0069846785215448,0.006985,3.2147845517062346e-07,6,6
F36,400000,400000,11143,1,3,0.0278583742913002,0.0278575,8.742913002804387e-07,7,6
F37,200000,200000,6581,1,3,0.0329065328279215,0.032905,1.5328279215562346e-06,1,12
F38,200000,200000,5916,1,3,0.0295794043222852,0.02958,5.95677714741033e-07,1,12
F39,200000,200000,6510,1,3,0.0325480634689992,0.03255,1.936531000758246e-06,4,12
F40,400000,400000,10449,1,3,0.0261217664186796,0.0261225,7.335813203904196e-07,2,6
F41,400000,400000,3783,1,3,0.0094576914728853,0.0094575,1.9147288538717838e-07,3,6
F42,400000,400000,10609,1,3,0.0265231859650955,0.0265225,6.859650955350072e-07,6,6
F43,800000,800000,600,1,3,0.000387223391898,0.00075,0.0003627766081019,6,3
F44,100000,100000,2771,1,3,0.0277111919566795,0.02771,1.1919566795665082e-06,3,24
F45,800000,800000,4964,1,3,0.0062049603465976,0.006205,3.965340230911024e-08,5,3
F46,800000,800000,6962,1,3,0.0087023741156877,0.0087025,1.258843122988601e-07,7,3
F47,800000,800000,6658,1,3,0.0083227945360583,0.0083225,2.9453605834492413e-07,2,3
F48,200000,200000,9107,1,3,0.0455363695317768,0.045535,1.369531776831967e-06,1,12
