Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,8321,1,3,0.0104018381354573,0.01040125,5.88135457363359e-07,1,3
F2,800000,800000,7371,1,3,0.0092140589453882,0.00921375,3.089453882929028e-07,4,3
F3,400000,400000,2961,1,3,0.0074023263682915,0.0074025,1.7363170847720796e-07,1,6
F4,800000,800000,9941,1,3,0.0124256706303488,0.01242625,5.793696511713353e-07,7,3
F5,400000,400000,7849,1,3,0.0196228765193613,0.0196225,3.7651936134197605e-07,5,6
F6,200000,200000,1533,1,3,0.0076654915653476,0.007665,4.915653476818965e-07,5,12
F7,800000,800000,4205,1,3,0.005255924616768,0.00525625,3.25383231951186e-07,3,3
F8,800000,800000,3346,1,3,0.0041823422892051,0.0041825,1.577107948897219e-07,5,3
F9,800000,800000,4059,1,3,0.005074058381432,0.00507375,3.0838143204488244e-07,6,3
F10,400000,400000,7500,1,3,0.018749680975921,0.01875,3.190240789978372e-07,1,6
F11,400000,400000,8581,1,3,0.021451963048788,0.0214525,5.369512119518527e-07,3,6
F12,800000,800000,3773,1,3,0.0047164387864019,0.00471625,1.887864019330804e-07,4,3
F13,800000,800000,8381,1,3,0.0104767585156672,0.01047625,5.085156672066105e-07,3,3
F14,800000,800000,4949,1,3,0.0061861377212001,0.00618625,1.1227879986430017e-07,4,3
F15,200000,200000,7780,1,3,0.0388983408734074,0.0389,1.6591265925083865e-06,3,12
F16,400000,400000,2385,1,3,0.0059626713049347,0.0059625,1.713049347746784e-07,7,6
F17,200000,200000,4321,1,3,0.0216057263324962,0.021605,7.263324962453188e-07,1,12
F18,100000,100000,3619,1,3,0.0361909627140908,0.03619,9.627140908352594e-07,1,24
F19,400000,400000,6612,1,3,0.0165293857958135,0.01653,6.142041864658221e-07,3,6
F20,800000,800000,6072,1,3,0.0075894296403674,0.00759,5.703596325382435e-07,3,3
F21,400000,400000,9079,1,3,0.0226983549907547,0.0226975,8.549907547887592e-07,5,6
F22,400000,400000,9173,1,3,0.0229318943205536,0.0229325,6.056794463540904e-07,7,6
F23,800000,800000,1497,1,3,0.0018713679970198,0.00187125,1.1799701981262887e-07,1,3
F24,400000,400000,4997,1,3,0.0124930610733804,0.0124925,5.610733804957413e-07,3,6
F25,800000,800000,7291,1,3,0.0091141117849676,0.00911375,3.617849676264273e-07,7,3
F26,200000,200000,2852,1,3,0.0142595416305238,0.01426,4.583694761025464e-07,7,12
F27,800000,800000,2905,1,3,0.0036309633712635,0.00363125,2.8662873649294013e-07,7,3
F28,800000,800000,10385,1,3,0.0129810236634884,0.01298125,2.2633651158843199e-07,1,3
F29,200000,200000,9377,1,3,0.0468836819418733,0.046885,1.3180581266911129e-06,1,12
F30,800000,800000,836,1,3,0.001044768648805,0.001045,2.3135119496097561e-07,6,3
F31,800000,800000,2351,1,3,0.0029393435954742,0.00293875,5.93595474208692e-07,3,3
F32,400000,400000,8191,1,3,0.0204778359278724,0.0204775,3.359278724461568e-07,7,6
F33,400000,400000,7493,1,3,0.0187332963866599,0.0187325,7.963866599930425e-07,3,6
F34,100000,100000,7866,1,3,0.078658977459631,0.07866,1.0225403689195778e-06,3,24
F35,100000,100000,3094,1,3,0.0309403604207117,0.03094,3.604207117445524e-07,1,24
F36,200000,200000,3409,1,3,0.0170444462628133,0.017045,5.537371866835838e-07,5,12
F37,800000,800000,9313,1,3,0.0116411944405776,0.01164125,5.555942234926337e-08,6,3
F38,800000,800000,5415,1,3,0.0067681672613243,0.00676875,5.82738675684695e-07,5,3
F39,400000,400000,10161,1,3,0.0254015478382265,0.0254025,9.521617734056798e-07,3,6
F40,800000,800000,9770,1,3,0.0122118971604876,0.0122125,6.028395123768709e-07,5,3
F41,200000,200000,6357,1,3,0.0317830012354895,0.031785,1.998764510423301e-06,5,12
F42,400000,400000,7318,1,3,0.0182944179357122,0.018295,5.8206428773383e-07,7,6
F43,800000,800000,4539,1,3,0.0056742752079114,0.00567375,5.252079114444891e-07,1,3
F44,200000,200000,1459,1,3,0.0072953146475355,0.007295,3.146475355498765e-07,6,12
F45,800000,800000,11967,1,3,0.0149587823613065,0.01495875,3.2361306544215214e-08,5,3
F46,100000,100000,5739,1,3,0.0573881290750687,0.05739,1.8709249312437448e-06,1,24
F47,400000,400000,6664,1,3,0.0166597882010625,0.01666,2.117989374092466e-07,1,6
F48,200000,200000,6632,1,3,0.0331614935740838,0.03316,1.493574083862026e-06,3,12
