Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,3308,1,3,0.06616220833023945,0.06616,,6
F2,400000,400000,3499,1,3,0.008747665108492342,0.0087475,,7
F3,400000,400000,2307,1,3,0.00576800933903121,0.0057675,,3
F4,200000,200000,7409,1,3,0.03704565827978923,0.037045,,6
F5,400000,400000,8835,1,3,0.022086733829354444,0.0220875,,5
F6,100000,100000,6288,1,3,0.0628798137854536,0.06288,,3
F7,400000,400000,11135,1,3,0.027837241467717377,0.0278375,,4
F8,50000,50000,10955,1,3,0.2191001888701441,0.2191,,2
F9,200000,200000,8051,1,3,0.040253343760961735,0.040255,,6
F10,400000,400000,1158,1,3,0.0028945068040274746,0.002895,,1
F11,400000,400000,2557,1,3,0.006393609164553338,0.0063925,,3
F12,400000,400000,11665,1,3,0.02916149471205337,0.0291625,,2
F13,200000,200000,7891,1,3,0.03945738478486788,0.039455,,1
F14,200000,200000,8525,1,3,0.04262510846945941,0.042625,,2
F15,100000,100000,7623,1,3,0.07622775343712272,0.07623,,2
F16,100000,100000,11336,1,3,0.11335927985673237,0.11336,,3
