Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,4643,1,3,0.04643181186156253,0.04643,,4
F2,400000,400000,1793,1,3,0.004482512956994533,0.0044825,,2
F3,50000,50000,1577,1,3,0.03154243899451514,0.03154,,7
F4,50000,50000,4380,1,3,0.08760437620148287,0.0876,,4
F5,400000,400000,3901,1,3,0.009752558690899193,0.0097525,,5
F6,50000,50000,6066,1,3,0.12132695611498778,0.12132,,4
F7,100000,100000,4773,1,3,0.0477286941069574,0.04773,,1
F8,200000,200000,2027,1,3,0.010133777165006796,0.010135,,6
F9,200000,200000,10709,1,3,0.05354261168741453,0.053545,,4
F10,400000,400000,7275,1,3,0.018186756769644596,0.0181875,,1
F11,50000,50000,7503,1,3,0.15005049322247846,0.15006,,3
F12,200000,200000,11797,1,3,0.05898634134756714,0.058985,,3
F13,50000,50000,2919,1,3,0.058379063084699034,0.05838,,3
F14,400000,400000,7631,1,3,0.019078036872193074,0.0190775,,6
F15,200000,200000,10439,1,3,0.05219310748502321,0.052195,,6
F16,200000,200000,6116,1,3,0.030580463438573742,0.03058,,3
