Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,6912,1,3,0.034562059473827844,0.03456,,4
F2,100000,100000,7093,1,3,0.07093204203025372,0.07093,,4
F3,200000,200000,10627,1,3,0.05313583171059699,0.053135,,1
F4,400000,400000,7565,1,3,0.01891173612167152,0.0189125,,7
F5,100000,100000,3107,1,3,0.031070231476221677,0.03107,,1
F6,200000,200000,8281,1,3,0.041406103522602766,0.041405,,6
F7,400000,400000,9345,1,3,0.023362777435106397,0.0233625,,4
F8,200000,200000,9029,1,3,0.045146010529904246,0.045145,,4
F9,200000,200000,9985,1,3,0.04992494378094853,0.049925,,2
F10,100000,100000,2524,1,3,0.02524102224603736,0.02524,,1
F11,400000,400000,10962,1,3,0.02740598599527644,0.027405,,6
F12,200000,200000,6096,1,3,0.03047767742318297,0.03048,,2
F13,400000,400000,5611,1,3,0.014027009756419462,0.0140275,,3
F14,100000,100000,8689,1,3,0.0868852037849843,0.08689,,1
F15,50000,50000,11373,1,3,0.227458990728191,0.22746,,1
F16,400000,400000,8021,1,3,0.020052373984774826,0.0200525,,2
