Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,650,1,3,0.0032505774773523566,0.00325,,6
F2,200000,200000,967,1,3,0.0048337873467034775,0.004835,,1
F3,400000,400000,2943,1,3,0.00735769104493067,0.0073575,,7
F4,200000,200000,11075,1,3,0.05537591533214847,0.055375,,3
F5,200000,200000,2901,1,3,0.01450612302894616,0.014505,,7
F6,400000,400000,1063,1,3,0.0026568218931519727,0.0026575,,4
F7,200000,200000,6664,1,3,0.033321287876382444,0.03332,,4
F8,400000,400000,774,1,3,0.00193581611403848,0.001935,,5
F9,400000,400000,1379,1,3,0.0034478029259839005,0.0034475,,2
F10,200000,200000,1366,1,3,0.006829312050058212,0.00683,,3
F11,100000,100000,6133,1,3,0.06133054420996786,0.06133,,4
F12,400000,400000,1239,1,3,0.003096500907308397,0.0030975,,1
F13,400000,400000,600,1,3,0.001004839737878127,0.0015,,4
F14,400000,400000,8863,1,3,0.022157255776712792,0.0221575,,4
F15,200000,200000,8414,1,3,0.04206938310962971,0.04207,,4
F16,100000,100000,2256,1,3,0.022559313881687415,0.02256,,3
F17,200000,200000,4647,1,3,0.023233879111062894,0.023235,,4
F18,400000,400000,1505,1,3,0.003762834549440486,0.0037625,,2
F19,400000,400000,600,1,3,0.0003791428538510999,0.0015,,7
F20,400000,400000,600,1,3,0.0015008516280257123,0.0015,,3
F21,400000,400000,800,1,3,0.0019989464028769,0.002,,5
F22,400000,400000,8525,1,3,0.021313449595164236,0.0213125,,2
F23,400000,400000,3217,1,3,0.008043682110618955,0.0080425,,4
F24,400000,400000,3214,1,3,0.008034938542930303,0.008035,,5
F25,400000,400000,8915,1,3,0.022288579741436332,0.0222875,,1
F26,400000,400000,11703,1,3,0.029257760977304315,0.0292575,,4
F27,400000,400000,600,1,3,0.0007550162161166774,0.0015,,1
F28,200000,200000,8658,1,3,0.043291905488077875,0.04329,,4
F29,400000,400000,3832,1,3,0.009579877960916694,0.00958,,1
F30,50000,50000,1664,1,3,0.033280668404015945,0.03328,,3
F31,400000,400000,5014,1,3,0.012535899259154937,0.012535,,5
F32,400000,400000,3331,1,3,0.008326591492502755,0.0083275,,2
F33,100000,100000,983,1,3,0.009829028435628107,0.00983,,7
F34,400000,400000,2422,1,3,0.006055383272591142,0.006055,,6
F35,400000,400000,6008,1,3,0.015019546304961162,0.01502,,6
F36,100000,100000,6539,1,3,0.06538699867880982,0.06539,,3
F37,400000,400000,1609,1,3,0.004022870439474191,0.0040225,,4
F38,400000,400000,4473,1,3,0.011182810030015089,0.0111825,,5
F39,400000,400000,4414,1,3,0.011035093362659343,0.011035,,6
F40,400000,400000,1152,1,3,0.002879325931630594,0.00288,,7
F41,400000,400000,10725,1,3,0.02681324701567922,0.0268125,,3
F42,400000,400000,6204,1,3,0.01550990596981952,0.01551,,3
F43,400000,400000,600,1,3,0.00016545751164409594,0.0015,,6
F44,400000,400000,4459,1,3,0.011147730605222422,0.0111475,,3
F45,400000,400000,1208,1,3,0.0030187647253082928,0.00302,,3
F46,100000,100000,6443,1,3,0.06442646572051346,0.06443,,3
F47,400000,400000,10227,1,3,0.025568166501458177,0.0255675,,6
F48,200000,200000,7147,1,3,0.035733751223241204,0.035735,,3
