Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,6295,1,3,0.06294725110194,0.06295,,7
F2,200000,200000,6105,1,3,0.03052343702791882,0.030525,,7
F3,400000,400000,4275,1,3,0.010686349542936124,0.0106875,,4
F4,100000,100000,954,1,3,0.009540168157795126,0.00954,,6
F5,200000,200000,8445,1,3,0.042223626416927784,0.042225,,5
F6,100000,100000,3110,1,3,0.031101662970390187,0.0311,,4
F7,200000,200000,3323,1,3,0.01661509942242101,0.016615,,7
F8,200000,200000,6265,1,3,0.031325920999849766,0.031325,,5
F9,400000,400000,600,1,3,0.0011542297126725387,0.0015,,6
F10,400000,400000,1286,1,3,0.003215135513262468,0.003215,,7
F11,200000,200000,6803,1,3,0.03401664634021351,0.034015,,5
F12,100000,100000,10318,1,3,0.10317937505237917,0.10318,,4
F13,400000,400000,3790,1,3,0.009474365814797103,0.009475,,4
F14,400000,400000,2639,1,3,0.006596572767961439,0.0065975,,6
F15,400000,400000,2789,1,3,0.006971380959601592,0.0069725,,3
F16,200000,200000,11669,1,3,0.058345209206716375,0.058345,,4
F17,400000,400000,8777,1,3,0.021942653764289943,0.0219425,,5
F18,200000,200000,10947,1,3,0.054736061331754016,0.054735,,7
F19,100000,100000,7715,1,3,0.07715461155237435,0.07715,,7
F20,400000,400000,8437,1,3,0.021092938699905917,0.0210925,,2
F21,400000,400000,9049,1,3,0.022622728897384814,0.0226225,,7
F22,200000,200000,7892,1,3,0.03946142327596758,0.03946,,4
F23,400000,400000,600,1,3,0.0007493622135713585,0.0015,,3
F24,400000,400000,3435,1,3,0.008588596432047013,0.0085875,,5
F25,400000,400000,6409,1,3,0.016021575972092306,0.0160225,,4
F26,400000,400000,6075,1,3,0.015186682328068746,0.0151875,,7
F27,200000,200000,7486,1,3,0.037429688206243705,0.03743,,7
F28,100000,100000,2949,1,3,0.02948989487142123,0.02949,,4
F29,400000,400000,600,1,3,0.0010504643511426992,0.0015,,2
F30,200000,200000,6699,1,3,0.03349670830653506,0.033495,,7
F31,400000,400000,1103,1,3,0.002756450641733632,0.0027575,,4
F32,200000,200000,11756,1,3,0.058779663496828394,0.05878,,5
F33,400000,400000,3422,1,3,0.008554747251662498,0.008555,,2
F34,400000,400000,4719,1,3,0.011797156712952173,0.0117975,,2
F35,200000,200000,3123,1,3,0.015614091149088183,0.015615,,6
F36,200000,200000,1500,1,3,0.007500526433767085,0.0075,,7
F37,400000,400000,4800,1,3,0.011999866224005395,0.012,,1
F38,400000,400000,2034,1,3,0.005085323974687694,0.005085,,5
F39,200000,200000,6104,1,3,0.03051903661079744,0.03052,,5
F40,400000,400000,3967,1,3,0.009916652189265684,0.0099175,,3
F41,400000,400000,1737,1,3,0.004342870288890244,0.0043425,,1
F42,400000,400000,600,1,3,7.088649485539888e-05,0.0015,,4
F43,400000,400000,5311,1,3,0.013277740067426547,0.0132775,,5
F44,50000,50000,3862,1,3,0.07723829036757204,0.07724,,4
F45,100000,100000,3395,1,3,0.03394900333819206,0.03395,,4
F46,100000,100000,7679,1,3,0.07678997222784635,0.07679,,4
F47,200000,200000,1595,1,3,0.007974219075364709,0.007975,,1
F48,400000,400000,924,1,3,0.0023100559979305135,0.00231,,2
