Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,1650,1,3,0.03300037639296338,0.033,,6
F2,400000,400000,8126,1,3,0.020315529943135457,0.020315,,4
F3,50000,50000,1707,1,3,0.034142154997488516,0.03414,,5
F4,100000,100000,10907,1,3,0.10906643847294784,0.10907,,3
F5,50000,50000,11658,1,3,0.2331550952460647,0.23316,,3
F6,400000,400000,11425,1,3,0.028562450802897987,0.0285625,,3
F7,100000,100000,7187,1,3,0.07186813632911071,0.07187,,7
F8,200000,200000,1257,1,3,0.006284421166292353,0.006285,,2
F9,200000,200000,9303,1,3,0.0465157028026969,0.046515,,1
F10,200000,200000,1158,1,3,0.005788897441080354,0.00579,,4
F11,200000,200000,7833,1,3,0.03916574153445196,0.039165,,7
F12,50000,50000,9481,1,3,0.1896288925895636,0.18962,,2
F13,200000,200000,9972,1,3,0.049858671492409135,0.04986,,4
F14,400000,400000,5555,1,3,0.013886359088957967,0.0138875,,1
F15,100000,100000,11292,1,3,0.11291601642338353,0.11292,,4
F16,50000,50000,10412,1,3,0.20823309762206663,0.20824,,3
