Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1445,1,2,0.0072250455316613,0.007225,,2
F2,400000,400000,600,1,2,0.0013213569628476,0.0015,,1
F3,400000,400000,748,1,2,0.0018694046503984,0.00187,,6
F4,400000,400000,6695,1,2,0.0167387192893606,0.0167375,,2
F5,50000,50000,849,1,2,0.0169812067223509,0.01698,,1
F6,200000,200000,819,1,2,0.0040938043097802,0.004095,,3
F7,400000,400000,955,1,2,0.0023873773429432,0.0023875,,6
F8,200000,200000,11145,1,2,0.0557272860647677,0.055725,,2
F9,400000,400000,4775,1,2,0.0119384979907357,0.0119375,,4
F10,200000,200000,6951,1,2,0.0347557030482745,0.034755,,7
F11,400000,400000,600,1,2,0.0014979607827554,0.0015,,3
F12,400000,400000,11373,1,2,0.0284324710416585,0.0284325,,7
F13,400000,400000,10362,1,2,0.025905472092463,0.025905,,2
F14,400000,400000,1761,1,2,0.0044024119523929,0.0044025,,4
F15,400000,400000,8455,1,2,0.021138419871603,0.0211375,,1
F16,400000,400000,600,1,2,0.0001858983526459,0.0015,,2
F17,400000,400000,600,1,2,0.0001347049546238,0.0015,,4
F18,400000,400000,7917,1,2,0.0197932385546092,0.0197925,,2
F19,200000,200000,3298,1,2,0.0164900861677711,0.01649,,7
F20,400000,400000,2183,1,2,0.0054583049709047,0.0054575,,6
F21,200000,200000,815,1,2,0.0040749034581654,0.004075,,2
F22,200000,200000,10579,1,2,0.0528965244300365,0.052895,,2
F23,100000,100000,9065,1,2,0.0906545058599971,0.09065,,1
F24,400000,400000,4989,1,2,0.0124737430557889,0.0124725,,7
F25,400000,400000,7999,1,2,0.0199982047948594,0.0199975,,1
F26,100000,100000,7453,1,2,0.0745335567572116,0.07453,,1
F27,400000,400000,4269,1,2,0.0106716526171957,0.0106725,,3
F28,400000,400000,2201,1,2,0.0055036222944332,0.0055025,,4
F29,400000,400000,5581,1,2,0.0139520124965599,0.0139525,,1
F30,400000,400000,7336,1,2,0.0183405394851363,0.01834,,7
F31,200000,200000,2327,1,2,0.0116354842155927,0.011635,,1
F32,200000,200000,10477,1,2,0.0523838416942505,0.052385,,7
F33,400000,400000,3119,1,2,0.0077965927503839,0.0077975,,7
F34,400000,400000,5803,1,2,0.0145084288526562,0.0145075,,6
F35,100000,100000,4411,1,2,0.0441093453488216,0.04411,,1
F36,400000,400000,1391,1,2,0.003477538516717,0.0034775,,5
F37,400000,400000,673,1,2,0.0016826312560885,0.0016825,,5
F38,200000,200000,2758,1,2,0.0137899434859069,0.01379,,2
F39,400000,400000,4732,1,2,0.0118310702180801,0.01183,,6
F40,200000,200000,2768,1,2,0.01383937179779,0.01384,,5
F41,200000,200000,1073,1,2,0.0053659307486943,0.005365,,7
F42,400000,400000,1292,1,2,0.0032303404628864,0.00323,,1
F43,200000,200000,6320,1,2,0.0316006094272136,0.0316,,1
F44,50000,50000,6498,1,2,0.1299561301934016,0.12996,,2
F45,400000,400000,6537,1,2,0.0163434536872005,0.0163425,,4
F46,200000,200000,1807,1,2,0.0090341181352391,0.009035,,5
F47,200000,200000,7857,1,2,0.0392864414005405,0.039285,,2
F48,50000,50000,7316,1,2,0.1463285143401715,0.14632,,1
