Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,5227,1,2,0.0261339666985953,0.026135,,2
F2,100000,100000,3455,1,2,0.0345524316521601,0.03455,,3
F3,200000,200000,6155,1,2,0.0307737963072254,0.030775,,1
F4,50000,50000,645,1,2,0.0128987575377481,0.0129,,2
F5,50000,50000,1776,1,2,0.0355191648120208,0.03552,,2
F6,400000,400000,5971,1,2,0.0149280641046659,0.0149275,,5
F7,400000,400000,2454,1,2,0.0061340466057909,0.006135,,5
F8,200000,200000,10823,1,2,0.0541147446538918,0.054115,,4
F9,400000,400000,5713,1,2,0.0142816009612761,0.0142825,,1
F10,400000,400000,932,1,2,0.0023310322254282,0.00233,,7
F11,400000,400000,600,1,2,0.0013288569372701,0.0015,,5
F12,200000,200000,9347,1,2,0.0467357194968817,0.046735,,1
F13,200000,200000,990,1,2,0.0049491400183472,0.00495,,3
F14,400000,400000,5823,1,2,0.0145573852169965,0.0145575,,3
F15,200000,200000,1634,1,2,0.008168754580127,0.00817,,3
F16,400000,400000,11394,1,2,0.0284857534530981,0.028485,,4
F17,400000,400000,3712,1,2,0.0092789424036324,0.00928,,6
F18,200000,200000,6737,1,2,0.0336841150039219,0.033685,,7
F19,400000,400000,6371,1,2,0.0159274374961913,0.0159275,,2
F20,200000,200000,3578,1,2,0.0178897525086515,0.01789,,7
F21,100000,100000,4190,1,2,0.0418994275430547,0.0419,,5
F22,400000,400000,2325,1,2,0.0058118048608364,0.0058125,,2
F23,400000,400000,1946,1,2,0.0048639797880613,0.004865,,4
F24,200000,200000,1679,1,2,0.008395432628669,0.008395,,2
F25,400000,400000,5203,1,2,0.0130084405711679,0.0130075,,5
F26,400000,400000,4549,1,2,0.0113724856026155,0.0113725,,3
F27,200000,200000,8410,1,2,0.0420513626729831,0.04205,,7
F28,400000,400000,9537,1,2,0.0238428522184754,0.0238425,,5
F29,400000,400000,2909,1,2,0.0072735698580688,0.0072725,,7
F30,400000,400000,5341,1,2,0.0133521750317123,0.0133525,,4
F31,50000,50000,7011,1,2,0.1402253631410252,0.14022,,1
F32,400000,400000,3101,1,2,0.007753006657088,0.0077525,,1
F33,400000,400000,881,1,2,0.0022022196503955,0.0022025,,1
F34,100000,100000,705,1,2,0.0070502863896598,0.00705,,6
F35,50000,50000,3041,1,2,0.060821593050845,0.06082,,3
F36,100000,100000,11597,1,2,0.1159745150773217,0.11597,,1
F37,400000,400000,4472,1,2,0.0111808243393004,0.01118,,7
F38,200000,200000,1735,1,2,0.0086747987984124,0.008675,,5
F39,400000,400000,8450,1,2,0.0211250343341317,0.021125,,3
F40,400000,400000,6839,1,2,0.0170965037174092,0.0170975,,4
F41,400000,400000,3777,1,2,0.0094414212637819,0.0094425,,1
F42,400000,400000,4330,1,2,0.0108244708661604,0.010825,,4
F43,400000,400000,5739,1,2,0.0143473696692074,0.0143475,,7
F44,400000,400000,600,1,2,0.0006927611506789,0.0015,,2
F45,400000,400000,1425,1,2,0.0035613622709822,0.0035625,,6
F46,100000,100000,8937,1,2,0.0893651487078478,0.08937,,2
F47,400000,400000,2569,1,2,0.0064226427170761,0.0064225,,4
F48,400000,400000,8210,1,2,0.0205250160912767,0.020525,,1
