Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,6666,1,3,0.0666649319509657,0.06666,,2
F2,400000,400000,10925,1,3,0.0273129525133207,0.0273125,,6
F3,400000,400000,4575,1,3,0.0114387173612864,0.0114375,,4
F4,200000,200000,3610,1,3,0.0180492207672292,0.01805,,2
F5,400000,400000,4159,1,3,0.0103984102541337,0.0103975,,3
F6,100000,100000,623,1,3,0.0062309978453845,0.00623,,3
F7,400000,400000,600,1,3,0.0011600915867038,0.0015,,3
F8,400000,400000,1298,1,3,0.0032439503962412,0.003245,,1
F9,400000,400000,600,1,3,0.0003370732242556,0.0015,,2
F10,400000,400000,1716,1,3,0.0042889742585301,0.00429,,7
F11,400000,400000,3665,1,3,0.0091635593081912,0.0091625,,4
F12,100000,100000,7170,1,3,0.0716971267160613,0.0717,,6
F13,400000,400000,4397,1,3,0.0109927486471581,0.0109925,,1
F14,400000,400000,5274,1,3,0.0131860780287016,0.013185,,1
F15,400000,400000,4886,1,3,0.012215500109445,0.012215,,2
F16,400000,400000,5122,1,3,0.0128055831144856,0.012805,,6
F17,50000,50000,2963,1,3,0.0592610594038862,0.05926,,6
F18,400000,400000,600,1,3,0.0013764676249076,0.0015,,4
F19,200000,200000,2156,1,3,0.0107788213204211,0.01078,,6
F20,400000,400000,1091,1,3,0.0027277641991712,0.0027275,,6
F21,200000,200000,8273,1,3,0.0413671617773555,0.041365,,4
F22,400000,400000,10037,1,3,0.0250913570874885,0.0250925,,5
F23,200000,200000,10683,1,3,0.0534169987051358,0.053415,,5
F24,400000,400000,10513,1,3,0.0262826795415007,0.0262825,,4
F25,100000,100000,4219,1,2,0.0421879822956112,0.04219,,5
F26,100000,100000,7359,1,2,0.0735922560631033,0.07359,,6
F27,400000,400000,10863,1,2,0.0271579274471494,0.0271575,,5
F28,400000,400000,600,1,2,0.0012946190889371,0.0015,,5
F29,200000,200000,8701,1,2,0.0435048657175293,0.043505,,2
F30,400000,400000,3570,1,2,0.0089247608638742,0.008925,,1
F31,400000,400000,3704,1,2,0.0092589638321141,0.00926,,5
F32,100000,100000,7323,1,2,0.0732310682938872,0.07323,,2
F33,400000,400000,600,1,2,0.000529686323603,0.0015,,6
F34,200000,200000,7041,1,2,0.0352073430964379,0.035205,,1
F35,200000,200000,8279,1,2,0.0413942567773477,0.041395,,2
F36,400000,400000,2141,1,2,0.0053525638651144,0.0053525,,5
F37,200000,200000,879,1,2,0.0043956068275048,0.004395,,2
F38,200000,200000,2833,1,2,0.0141656449783347,0.014165,,4
F39,400000,400000,10431,1,2,0.0260769816815655,0.0260775,,1
F40,400000,400000,3679,1,2,0.0091963551678615,0.0091975,,2
F41,400000,400000,600,1,2,0.0004112440984803,0.0015,,3
F42,400000,400000,600,1,2,0.0008879740580561,0.0015,,1
F43,100000,100000,4318,1,2,0.0431793401235113,0.04318,,6
F44,400000,400000,10809,1,2,0.02702242507489,0.0270225,,2
F45,400000,400000,4958,1,2,0.0123944512547026,0.012395,,5
F46,200000,200000,931,1,2,0.0046543230074632,0.004655,,4
F47,400000,400000,10174,1,2,0.0254360764163148,0.025435,,6
F48,200000,200000,1270,1,2,0.0063494145906722,0.00635,,6
