Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,1762,1,2,0.0044059434648087,0.004405,,6
F2,400000,400000,8920,1,2,0.022300099786506,0.0223,,4
F3,200000,200000,3787,1,2,0.0189352936851934,0.018935,,3
F4,200000,200000,696,1,2,0.0034804042712002,0.00348,,4
F5,400000,400000,600,1,2,0.001022831000736,0.0015,,4
F6,400000,400000,1036,1,2,0.0025909608147203,0.00259,,7
F7,400000,400000,8967,1,2,0.0224181389366017,0.0224175,,3
F8,200000,200000,3233,1,2,0.016163846631869,0.016165,,5
F9,100000,100000,6969,1,2,0.0696925606390966,0.06969,,4
F10,50000,50000,2813,1,2,0.0562600176091441,0.05626,,4
F11,400000,400000,10354,1,2,0.0258839053907777,0.025885,,4
F12,100000,100000,6780,1,2,0.0678018120903578,0.0678,,6
F13,200000,200000,7861,1,2,0.039302628193472,0.039305,,6
F14,400000,400000,8209,1,2,0.0205224813709246,0.0205225,,7
F15,400000,400000,4274,1,2,0.0106853851852988,0.010685,,5
F16,100000,100000,1336,1,2,0.0133604636059546,0.01336,,7
F17,400000,400000,600,1,2,0.0005154355462242,0.0015,,3
F18,200000,200000,2354,1,2,0.011770541899354,0.01177,,4
F19,200000,200000,10582,1,2,0.0529108811931704,0.05291,,3
F20,200000,200000,4322,1,2,0.0216107149438985,0.02161,,6
F21,100000,100000,615,1,2,0.006148756365992,0.00615,,7
F22,400000,400000,4589,1,2,0.0114720122387553,0.0114725,,2
F23,400000,400000,3367,1,2,0.0084172647842431,0.0084175,,3
F24,100000,100000,4086,1,2,0.040858064198681,0.04086,,4
F25,400000,400000,5398,1,2,0.0134959638827523,0.013495,,3
F26,400000,400000,7528,1,2,0.0188188309808252,0.01882,,4
F27,400000,400000,2661,1,2,0.0066521617153923,0.0066525,,6
F28,400000,400000,2267,1,2,0.0056683757442734,0.0056675,,1
F29,400000,400000,7101,1,2,0.0177532417650685,0.0177525,,6
F30,400000,400000,2873,1,2,0.0071815045976716,0.0071825,,4
F31,400000,400000,600,1,2,0.0002035390742423,0.0015,,6
F32,50000,50000,1467,1,2,0.0293395553171263,0.02934,,6
F33,400000,400000,600,1,2,0.0007304355050624,0.0015,,2
F34,400000,400000,9202,1,2,0.0230055104346806,0.023005,,6
F35,200000,200000,1172,1,2,0.0058589604545287,0.00586,,2
F36,400000,400000,2081,1,2,0.0052029755078736,0.0052025,,5
F37,100000,100000,1778,1,2,0.0177789798800626,0.01778,,7
F38,50000,50000,1309,1,2,0.0261795141999352,0.02618,,3
F39,400000,400000,6545,1,2,0.0163617634059001,0.0163625,,2
F40,400000,400000,1388,1,2,0.0034703951901729,0.00347,,3
F41,400000,400000,600,1,2,0.0010653913241803,0.0015,,5
F42,200000,200000,7021,1,2,0.0351038644378077,0.035105,,3
F43,50000,50000,3967,1,2,0.0793403000363231,0.07934,,6
F44,400000,400000,1040,1,2,0.0025992964895469,0.0026,,2
F45,200000,200000,6583,1,2,0.0329154105236404,0.032915,,4
F46,200000,200000,2138,1,2,0.0106893212688846,0.01069,,1
F47,400000,400000,1247,1,2,0.0031168229720343,0.0031175,,7
F48,400000,400000,4637,1,2,0.0115931237867129,0.0115925,,6
