Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,2027,1,3,0.005068403902922736,0.0050675,,3
F2,400000,400000,1945,1,3,0.004862523719451728,0.0048625,,1
F3,200000,200000,8862,1,3,0.04430937450231165,0.04431,,7
F4,50000,50000,6226,1,3,0.1245175913755413,0.12452,,3
F5,400000,400000,5629,1,3,0.014072202719593196,0.0140725,,6
F6,200000,200000,7947,1,3,0.039736606248588546,0.039735,,5
F7,50000,50000,11518,1,3,0.2303672597601848,0.23036,,6
F8,400000,400000,1064,1,3,0.002660568377770345,0.00266,,5
F9,100000,100000,7743,1,3,0.07742759708463204,0.07743,,6
F10,100000,100000,6485,1,3,0.06485417549847544,0.06485,,6
F11,100000,100000,2606,1,3,0.02605999470512166,0.02606,,4
F12,200000,200000,8511,1,3,0.04255555391070209,0.042555,,3
F13,100000,100000,7547,1,3,0.07546902108337047,0.07547,,5
F14,400000,400000,6723,1,3,0.01680764401517809,0.0168075,,2
F15,50000,50000,6060,1,3,0.12120518901266308,0.1212,,3
F16,400000,400000,7757,1,3,0.019391692043951945,0.0193925,,7
