Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,2971,1,3,0.0037141975558537,0.00371375,4.475558537820473e-07,5,3
F2,400000,400000,2726,1,3,0.0068143930461904,0.006815,6.069538095298393e-07,1,6
F3,200000,200000,5786,1,3,0.0289301065145801,0.02893,1.0651458016638916e-07,2,12
F4,100000,100000,3528,1,3,0.0352800493789378,0.03528,4.9378937806709995e-08,1,24
F5,800000,800000,4315,1,3,0.0053939130390827,0.00539375,1.6303908276487505e-07,5,3
F6,400000,400000,2991,1,3,0.0074781194486431,0.0074775,6.194486431836815e-07,7,6
F7,800000,800000,2775,1,3,0.0034688940561986,0.00346875,1.4405619865693817e-07,1,3
F8,800000,800000,7521,1,3,0.0094009657454557,0.00940125,2.8425454420832885e-07,2,3
F9,800000,800000,6401,1,3,0.0080012951026874,0.00800125,4.5102687433809525e-08,6,3
F10,100000,100000,6707,1,3,0.0670672480461412,0.06707,2.7519538587234e-06,6,24
F11,800000,800000,3972,1,3,0.0049650052280234,0.004965,5.228023455990105e-09,6,3
F12,800000,800000,7834,1,3,0.0097924385624904,0.0097925,6.14375095433356e-08,3,3
F13,200000,200000,1659,1,3,0.0082948237828507,0.008295,1.7621714926488455e-07,1,12
F14,800000,800000,600,1,3,0.0006364860262582,0.00075,0.0001135139737417,4,3
F15,400000,400000,9428,1,3,0.0235697635752382,0.02357,2.3642476178892258e-07,7,6
F16,800000,800000,9685,1,3,0.0121068049498728,0.01210625,5.549498728173868e-07,1,3
F17,200000,200000,8389,1,3,0.0419466257134085,0.041945,1.625713408566487e-06,6,12
F18,800000,800000,11433,1,3,0.014291315431867,0.01429125,6.543186701311876e-08,1,3
F19,400000,400000,6342,1,3,0.0158540829086961,0.015855,9.170913038356044e-07,6,6
F20,800000,800000,4158,1,3,0.0051971565688261,0.0051975,3.434311738664472e-07,4,3
F21,400000,400000,7172,1,3,0.0179296766978115,0.01793,3.233021884652132e-07,2,6
F22,200000,200000,2309,1,3,0.0115451721871459,0.011545,1.7218714590261366e-07,7,12
F23,100000,100000,6796,1,3,0.0679612762667128,0.06796,1.276266712826879e-06,5,24
F24,800000,800000,9949,1,3,0.0124366935841709,0.01243625,4.435841709886368e-07,3,3
F25,100000,100000,5253,1,3,0.0525310272378844,0.05253,1.0272378844419785e-06,1,24
F26,100000,100000,2483,1,3,0.0248292100230267,0.02483,7.89976973208234e-07,6,24
F27,400000,400000,7000,1,3,0.0174993488850913,0.0175,6.511149086424473e-07,3,6
F28,800000,800000,600,1,3,8.857283727409238e-05,0.00075,0.0006614271627259,5,3
F29,800000,800000,4879,1,3,0.0060981799399208,0.00609875,5.700600791552768e-07,6,3
F30,800000,800000,3608,1,3,0.0045099843367746,0.00451,1.5663225369499933e-08,2,3
F31,200000,200000,716,1,3,0.00358006956176,0.00358,6.956176004657699e-08,7,12
F32,800000,800000,9541,1,3,0.0119266893430665,0.01192625,4.393430665106113e-07,6,3
F33,400000,400000,10722,1,3,0.0268044350456488,0.026805,5.649543511655752e-07,1,6
F34,800000,800000,2051,1,3,0.002563733073724,0.00256375,1.6926275905188026e-08,4,3
F35,200000,200000,6596,1,3,0.0329821441561555,0.03298,2.144156155521604e-06,5,12
F36,800000,800000,5949,1,3,0.0074366271882346,0.00743625,3.771882346233907e-07,4,3
F37,800000,800000,4394,1,3,0.005491888285134,0.0054925,6.117148659166502e-07,3,3
F38,800000,800000,4255,1,3,0.0053187624023217,0.00531875,1.2402321791955828e-08,7,3
F39,100000,100000,1879,1,3,0.0187891588819158,0.01879,8.411180841272348e-07,5,24
F40,100000,100000,6950,1,3,0.0694995278052172,0.0695,4.721947827468487e-07,5,24
F41,100000,100000,3413,1,3,0.034129640860043,0.03413,3.591399569194409e-07,7,24
F42,200000,200000,10175,1,3,0.0508739206615668,0.050875,1.079338433136734e-06,5,12
F43,400000,400000,2172,1,3,0.0054296924151673,0.00543,3.075848326273764e-07,2,6
F44,400000,400000,11848,1,3,0.029619505156661,0.02962,4.94843338916251e-07,3,6
F45,800000,800000,10411,1,3,0.0130141738314809,0.01301375,4.238314809269089e-07,2,3
F46,800000,800000,8264,1,3,0.0103305524747819,0.01033,5.524747819767722e-07,5,3
F47,800000,800000,10479,1,3,0.0130981631640819,0.01309875,5.868359180920268e-07,5,3
F48,800000,800000,3476,1,3,0.00434479152046,0.004345,2.084795399284051e-07,3,3
