Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,5485,1,3,0.0274238788709096,0.027425,1.1211290903111182e-06,5,12
F2,200000,200000,9200,1,3,0.0460005858172646,0.046,5.858172646283633e-07,3,12
F3,400000,400000,8947,1,3,0.0223678390642952,0.0223675,3.3906429529328985e-07,6,6
F4,200000,200000,1408,1,3,0.0070394904196527,0.00704,5.095803472061552e-07,5,12
F5,200000,200000,6036,1,3,0.0301794321814292,0.03018,5.678185707319594e-07,4,12
F6,400000,400000,6282,1,3,0.0157061106886126,0.015705,1.1106886126065196e-06,6,6
F7,100000,100000,2285,1,3,0.0228499877406679,0.02285,1.2259332066860697e-08,4,24
F8,400000,400000,7684,1,3,0.0192104620540262,0.01921,4.620540262102736e-07,4,6
F9,400000,400000,9101,1,3,0.0227530013361345,0.0227525,5.013361345611311e-07,2,6
F10,400000,400000,11069,1,3,0.0276720081475264,0.0276725,4.918524735379737e-07,7,6
F11,200000,200000,7404,1,3,0.037020232865057,0.03702,2.328650570704305e-07,4,12
F12,800000,800000,4833,1,3,0.0060407667811803,0.00604125,4.832188196263881e-07,7,3
F13,100000,100000,3929,1,3,0.0392885933788712,0.03929,1.4066211287480646e-06,3,24
F14,100000,100000,1124,1,3,0.0112397012315519,0.01124,2.987684480648678e-07,2,24
F15,400000,400000,11150,1,3,0.0278757789099328,0.027875,7.789099328685267e-07,3,6
F16,400000,400000,3137,1,3,0.0078423409998294,0.0078425,1.5900017055585358e-07,4,6
F17,400000,400000,6411,1,3,0.016028312828094,0.0160275,8.128280940267185e-07,5,6
F18,800000,800000,4883,1,3,0.00610349402768,0.00610375,2.5597231993225444e-07,6,3
F19,100000,100000,6466,1,3,0.0646601615359405,0.06466,1.6153594056822485e-07,4,24
F20,400000,400000,11379,1,3,0.0284469139339494,0.0284475,5.860660505646598e-07,6,6
F21,800000,800000,6058,1,3,0.0075721015587943,0.0075725,3.984412056028466e-07,2,3
F22,400000,400000,9137,1,3,0.022841952476039,0.0228425,5.475239609614713e-07,1,6
F23,400000,400000,952,1,3,0.002380548791306,0.00238,5.487913060028826e-07,7,6
F24,800000,800000,910,1,3,0.001137840146542,0.0011375,3.40146542057284e-07,6,3
F25,400000,400000,3653,1,3,0.0091322322741962,0.0091325,2.677258037608182e-07,3,6
F26,800000,800000,7212,1,3,0.0090153320211162,0.009015,3.320211162619741e-07,6,3
F27,200000,200000,6389,1,3,0.031946335866689,0.031945,1.335866689045062e-06,6,12
F28,400000,400000,1317,1,3,0.0032920707675066,0.0032925,4.292324933502338e-07,3,6
F29,200000,200000,1867,1,3,0.009334571610477,0.009335,4.283895229835466e-07,4,12
F30,800000,800000,4057,1,3,0.0050706923216248,0.00507125,5.576783751190875e-07,2,3
F31,800000,800000,600,1,3,0.0005631897436834,0.00075,0.0001868102563165,5,3
F32,800000,800000,600,1,3,0.0002205655184679,0.00075,0.000529434481532,7,3
F33,800000,800000,4422,1,3,0.0055277494215916,0.0055275,2.494215916208978e-07,4,3
F34,100000,100000,1716,1,3,0.0171588146147614,0.01716,1.1853852385987351e-06,7,24
F35,800000,800000,5887,1,3,0.0073593080311185,0.00735875,5.580311185611822e-07,3,3
F36,400000,400000,8895,1,3,0.0222383187218149,0.0222375,8.187218149754982e-07,3,6
F37,800000,800000,7609,1,3,0.0095117772560751,0.00951125,5.272560751317518e-07,1,3
F38,200000,200000,6370,1,3,0.0318482182229357,0.03185,1.7817770642108988e-06,3,12
F39,400000,400000,5891,1,3,0.0147270029337093,0.0147275,4.970662906226414e-07,7,6
F40,200000,200000,11061,1,3,0.0553069648471463,0.055305,1.964847146367077e-06,4,12
F41,200000,200000,3716,1,3,0.0185794583121887,0.01858,5.416878112035617e-07,1,12
F42,800000,800000,6981,1,3,0.0087259641635041,0.00872625,2.8583649589776494e-07,1,3
F43,800000,800000,11023,1,3,0.0137791051956876,0.01377875,3.551956876055029e-07,5,3
F44,800000,800000,1000,1,3,0.001250069362363,0.00125,6.936236302099337e-08,5,3
F45,200000,200000,7912,1,3,0.0395601424948476,0.03956,1.424948476019816e-07,4,12
F46,200000,200000,3584,1,3,0.017920729958977,0.01792,7.29958977090106e-07,2,12
F47,800000,800000,4245,1,3,0.0053060331033233,0.00530625,2.1689667667901954e-07,1,3
F48,800000,800000,1191,1,3,0.0014885443688622,0.00148875,2.0563113776886707e-07,6,3
