Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,11052,1,3,0.0276307661006538,0.02763,7.661006538491055e-07,3,6
F2,200000,200000,7092,1,3,0.0354615265418891,0.03546,1.5265418891671767e-06,3,12
F3,800000,800000,11195,1,3,0.0139942531206482,0.01399375,5.031206482819517e-07,1,3
F4,200000,200000,5767,1,3,0.0288352013527241,0.028835,2.013527241051527e-07,5,12
F5,800000,800000,8020,1,3,0.0100250440715065,0.010025,4.4071506506704334e-08,1,3
F6,800000,800000,4473,1,3,0.0055912236829434,0.00559125,2.631705659731504e-08,6,3
F7,800000,800000,2203,1,3,0.0027540119760135,0.00275375,2.619760135482916e-07,3,3
F8,200000,200000,1627,1,3,0.0081352790592397,0.008135,2.790592397196312e-07,1,12
F9,400000,400000,7881,1,3,0.0197026444934893,0.0197025,1.4449348935061113e-07,5,6
F10,800000,800000,600,1,3,0.0007481490649761,0.00075,1.8509350238886824e-06,1,3
F11,200000,200000,7108,1,3,0.03554191856291,0.03554,1.9185629099999213e-06,5,12
F12,800000,800000,3439,1,3,0.0042983016373792,0.00429875,4.4836262079028105e-07,2,3
F13,100000,100000,6073,1,3,0.0607299135661564,0.06073,8.643384357548413e-08,3,24
F14,800000,800000,6531,1,3,0.0081631736240159,0.00816375,5.763759840272942e-07,7,3
F15,100000,100000,2817,1,3,0.02816924480572,0.02817,7.551942799721711e-07,5,24
F16,800000,800000,5407,1,3,0.0067587504874315,0.00675875,4.874315751371426e-10,5,3
F17,800000,800000,4157,1,3,0.0051963090177221,0.00519625,5.90177221667862e-08,7,3
F18,400000,400000,6473,1,3,0.0161814260248874,0.0161825,1.0739751125192487e-06,2,6
F19,200000,200000,4428,1,3,0.0221412204697918,0.02214,1.2204697918891116e-06,5,12
F20,200000,200000,1710,1,3,0.0085496386325268,0.00855,3.613674731100386e-07,6,12
F21,800000,800000,1974,1,3,0.0024671878133636,0.0024675,3.1218663630854654e-07,6,3
F22,800000,800000,3425,1,3,0.0042812123444667,0.00428125,3.765553328871629e-08,4,3
F23,800000,800000,10452,1,3,0.0130648524431867,0.013065,1.4755681321948488e-07,4,3
F24,200000,200000,3078,1,3,0.0153889594467402,0.01539,1.0405532597079076e-06,3,12
F25,400000,400000,8423,1,3,0.0210573177244701,0.0210575,1.822755298294676e-07,3,6
F26,200000,200000,6971,1,3,0.0348562032871981,0.034855,1.203287198131564e-06,5,12
F27,800000,800000,2105,1,3,0.0026307819356463,0.00263125,4.680643536352641e-07,5,3
F28,100000,100000,2105,1,3,0.0210512105230384,0.02105,1.2105230384890089e-06,7,24
F29,800000,800000,5887,1,3,0.0073589172003307,0.00735875,1.6720033071699478e-07,3,3
F30,800000,800000,883,1,3,0.0011034032141901,0.00110375,3.467858098870225e-07,3,3
F31,800000,800000,1686,1,3,0.0021079671026224,0.0021075,4.6710262245446e-07,5,3
F32,800000,800000,9926,1,3,0.0124074941327751,0.0124075,5.867224857000752e-09,3,3
F33,800000,800000,5484,1,3,0.0068554521613867,0.006855,4.521613867214392e-07,4,3
F34,200000,200000,3709,1,3,0.0185440470431964,0.018545,9.529568035446244e-07,3,12
F35,800000,800000,3541,1,3,0.0044266381266729,0.00442625,3.881266729330313e-07,1,3
F36,400000,400000,7163,1,3,0.0179080317402726,0.0179075,5.317402726121023e-07,4,6
F37,400000,400000,5341,1,3,0.0133526189529853,0.0133525,1.1895298539579825e-07,5,6
F38,200000,200000,7476,1,3,0.0373816543749641,0.03738,1.6543749641884098e-06,5,12
F39,200000,200000,6652,1,3,0.0332581008764447,0.03326,1.8991235552628936e-06,3,12
F40,800000,800000,600,1,3,0.0002333190196233,0.00075,0.0005166809803766,3,3
F41,800000,800000,7683,1,3,0.0096036398851944,0.00960375,1.1011480550125741e-07,7,3
F42,400000,400000,6985,1,3,0.0174620200379315,0.0174625,4.799620684572958e-07,7,6
F43,800000,800000,5938,1,3,0.0074220211518099,0.0074225,4.788481900736691e-07,2,3
F44,100000,100000,6012,1,3,0.0601182288640063,0.06012,1.7711359936098403e-06,3,24
F45,200000,200000,3136,1,3,0.0156807787858771,0.01568,7.787858771063361e-07,5,12
F46,400000,400000,9459,1,3,0.023646403724904,0.0236475,1.0962750959485346e-06,7,6
F47,100000,100000,1213,1,3,0.0121298576581286,0.01213,1.4234187133664589e-07,2,24
F48,100000,100000,3619,1,3,0.0361921456101466,0.03619,2.1456101466574284e-06,3,24
