Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,3735,1,3,0.0046691042249058,0.00466875,3.542249058510402e-07,7,3
F2,400000,400000,2207,1,3,0.0055172966670878,0.0055175,2.033329121100408e-07,1,6
F3,200000,200000,4289,1,3,0.0214460555893186,0.021445,1.0555893186700582e-06,4,12
F4,200000,200000,7047,1,3,0.0352357439826036,0.035235,7.439826036487185e-07,4,12
F5,800000,800000,3433,1,3,0.0042912361439765,0.00429125,1.3856023470953938e-08,2,3
F6,200000,200000,7331,1,3,0.0366550077329663,0.036655,7.732966371409855e-09,6,12
F7,100000,100000,3135,1,3,0.0313503679726279,0.03135,3.67972627909885e-07,3,24
F8,200000,200000,10785,1,3,0.0539274859734577,0.053925,2.485973457755364e-06,6,12
F9,800000,800000,621,1,3,0.0007767920533979,0.00077625,5.420533979788242e-07,3,3
F10,800000,800000,6845,1,3,0.0085562780172342,0.00855625,2.8017234242685984e-08,7,3
F11,400000,400000,7851,1,3,0.0196275619804632,0.0196275,6.198046322708485e-08,2,6
F12,400000,400000,9603,1,3,0.0240070882369477,0.0240075,4.1176305225210097e-07,1,6
F13,400000,400000,8126,1,3,0.0203148958433382,0.020315,1.0415666176766258e-07,7,6
F14,800000,800000,7549,1,3,0.0094363267729551,0.00943625,7.677295513902617e-08,5,3
F15,800000,800000,10607,1,3,0.0132593217280824,0.01325875,5.717280824185655e-07,1,3
F16,400000,400000,6833,1,3,0.017082493801788,0.0170825,6.198211943697629e-09,1,6
F17,800000,800000,1356,1,3,0.0016944683563125,0.001695,5.316436874048223e-07,1,3
F18,100000,100000,2748,1,3,0.0274809099526472,0.02748,9.0995264729124e-07,6,24
F19,800000,800000,4305,1,3,0.0053808585678293,0.00538125,3.9143217067227204e-07,4,3
F20,800000,800000,5835,1,3,0.0072942769469741,0.00729375,5.269469741542993e-07,5,3
F21,400000,400000,4060,1,3,0.0101505396956116,0.01015,5.396956116385243e-07,6,6
F22,200000,200000,7543,1,3,0.0377136088961582,0.037715,1.3911038417857569e-06,3,12
F23,800000,800000,6405,1,3,0.0080059713172334,0.00800625,2.786827665926528e-07,6,3
F24,800000,800000,5032,1,3,0.0062901253590528,0.00629,1.2535905287869994e-07,2,3
F25,400000,400000,6315,1,3,0.0157879622492134,0.0157875,4.622492134169487e-07,6,6
F26,400000,400000,2443,1,3,0.0061072665898573,0.0061075,2.334101426703511e-07,3,6
F27,200000,200000,3183,1,3,0.015914849339887,0.015915,1.506601129824814e-07,4,12
F28,200000,200000,3096,1,3,0.0154811155032235,0.01548,1.1155032235074525e-06,5,12
F29,200000,200000,4573,1,3,0.022865778402848,0.022865,7.784028480360694e-07,7,12
F30,100000,100000,1464,1,3,0.0146402786954536,0.01464,2.7869545364545e-07,3,24
F31,100000,100000,4065,1,3,0.0406523929563777,0.04065,2.392956377737787e-06,4,24
F32,200000,200000,9311,1,3,0.0465530099959554,0.046555,1.9900040445358647e-06,6,12
F33,800000,800000,600,1,3,0.0004249707446242,0.00075,0.0003250292553757,4,3
F34,800000,800000,600,1,3,0.000598270585675,0.00075,0.0001517294143249,3,3
F35,800000,800000,1177,1,3,0.0014709582557925,0.00147125,2.917442074794156e-07,6,3
F36,800000,800000,600,1,3,0.0004050011608356,0.00075,0.0003449988391643,4,3
F37,800000,800000,11870,1,3,0.014838049840548,0.0148375,5.498405480398871e-07,7,3
F38,400000,400000,8907,1,3,0.0222665583130445,0.0222675,9.416869555002594e-07,3,6
F39,100000,100000,1740,1,3,0.0173988196277209,0.0174,1.180372279058206e-06,3,24
F40,800000,800000,9021,1,3,0.0112763888540525,0.01127625,1.3885405257714478e-07,2,3
F41,200000,200000,6738,1,3,0.0336914565342562,0.03369,1.4565342562888883e-06,7,12
F42,400000,400000,8211,1,3,0.0205278549890539,0.0205275,3.549890539335243e-07,6,6
F43,400000,400000,9153,1,3,0.0228820485509717,0.0228825,4.51449028299189e-07,4,6
F44,400000,400000,730,1,3,0.0018249926028847,0.001825,7.397115232626525e-09,5,6
F45,800000,800000,11193,1,3,0.0139913142086314,0.01399125,6.420863149156354e-08,4,3
F46,200000,200000,9643,1,3,0.0482153828799425,0.048215,3.828799425634189e-07,6,12
F47,200000,200000,9963,1,3,0.0498133604456303,0.049815,1.639554369603502e-06,6,12
F48,200000,200000,4398,1,3,0.0219909957034398,0.02199,9.957034398030973e-07,1,12
