Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,6972,1,3,0.0174294364537996,0.01743,5.635462003161784e-07,2,6
F2,400000,400000,1280,1,3,0.0031995716331413,0.0032,4.283668586708457e-07,4,6
F3,800000,800000,4913,1,3,0.0061411314803084,0.00614125,1.1851969151845805e-07,6,3
F4,800000,800000,5942,1,3,0.0074268858894881,0.0074275,6.141105118560863e-07,2,3
F5,400000,400000,8555,1,3,0.0213873326168033,0.0213875,1.6738319663298085e-07,5,6
F6,800000,800000,1060,1,3,0.0013250092320503,0.001325,9.232050367019226e-09,1,3
F7,800000,800000,600,1,3,0.0005253270196461,0.00075,0.0002246729803538,7,3
F8,100000,100000,1465,1,3,0.0146501173367791,0.01465,1.173367791228175e-07,7,24
F9,400000,400000,2243,1,3,0.0056069136195853,0.0056075,5.863804146809953e-07,6,6
F10,100000,100000,1697,1,3,0.0169710009402527,0.01697,1.000940252723903e-06,1,24
F11,800000,800000,600,1,3,0.0006388559646499,0.00075,0.00011114403535,6,3
F12,100000,100000,6726,1,3,0.0672623607156061,0.06726,2.360715606095076e-06,1,24
F13,800000,800000,600,1,3,0.0003799002476737,0.00075,0.0003700997523262,7,3
F14,400000,400000,7343,1,3,0.0183584075305365,0.0183575,9.075305365258136e-07,7,6
F15,200000,200000,3826,1,3,0.0191296203989245,0.01913,3.7960107548279387e-07,5,12
F16,800000,800000,600,1,3,0.0005907806465412,0.00075,0.0001592193534587,3,3
F17,800000,800000,2861,1,3,0.0035764735858712,0.00357625,2.235858712093357e-07,5,3
F18,200000,200000,8409,1,3,0.0420433288998768,0.042045,1.6711001231684008e-06,1,12
F19,200000,200000,9471,1,3,0.0473542690807081,0.047355,7.309192918344976e-07,5,12
F20,800000,800000,2038,1,3,0.0025474234778012,0.0025475,7.65221987637267e-08,2,3
F21,100000,100000,4025,1,3,0.040250270869317,0.04025,2.708693170386245e-07,1,24
F22,800000,800000,4748,1,3,0.0059349987885218,0.005935,1.2114781721209167e-09,2,3
F23,200000,200000,8210,1,3,0.0410481746274451,0.04105,1.8253725548589284e-06,5,12
F24,800000,800000,600,1,3,0.0004539628827709,0.00075,0.000296037117229,1,3
F25,800000,800000,3109,1,3,0.0038857841831628,0.00388625,4.658168371229552e-07,4,3
F26,100000,100000,3442,1,3,0.0344182563176056,0.03442,1.7436823943547952e-06,1,24
F27,400000,400000,659,1,3,0.0016472348673721,0.0016475,2.651326278840967e-07,4,6
F28,400000,400000,962,1,3,0.0024051327022241,0.002405,1.327022241441947e-07,5,6
F29,800000,800000,8066,1,3,0.0100823140746285,0.0100825,1.8592537143723165e-07,5,3
F30,800000,800000,600,1,3,0.0002153272203502,0.00075,0.0005346727796497,2,3
F31,100000,100000,8290,1,3,0.0829017227867368,0.0829,1.7227867367963778e-06,1,24
F32,400000,400000,2247,1,3,0.0056178884083679,0.0056175,3.884083679102715e-07,7,6
F33,200000,200000,3959,1,3,0.0197951174661533,0.019795,1.1746615331126309e-07,1,12
F34,400000,400000,1141,1,3,0.0028525659377276,0.0028525,6.593772764688227e-08,7,6
F35,400000,400000,9177,1,3,0.0229426359760613,0.0229425,1.359760613862948e-07,1,6
F36,800000,800000,2733,1,3,0.003415645905075,0.00341625,6.040949249346353e-07,1,3
F37,800000,800000,2729,1,3,0.0034111989483447,0.00341125,5.105165525954095e-08,5,3
F38,800000,800000,1205,1,3,0.0015066434663067,0.00150625,3.9346630674517817e-07,2,3
F39,400000,400000,11228,1,3,0.0280704964364478,0.02807,4.964364478492189e-07,5,6
F40,800000,800000,2360,1,3,0.0029503748757991,0.00295,3.748757991610917e-07,1,3
F41,100000,100000,6998,1,3,0.0699817992703068,0.06998,1.7992703068708815e-06,1,24
F42,800000,800000,7872,1,3,0.0098395432310751,0.00984,4.567689248623913e-07,1,3
F43,100000,100000,6790,1,3,0.0678960394379103,0.0679,3.9605620897054106e-06,5,24
F44,800000,800000,600,1,3,0.0005645916471322,0.00075,0.0001854083528677,4,3
F45,800000,800000,5489,1,3,0.0068611561235179,0.00686125,9.387648201245741e-08,4,3
F46,800000,800000,1949,1,3,0.0024363864919032,0.00243625,1.364919032112791e-07,6,3
F47,200000,200000,7198,1,3,0.0359910911326021,0.03599,1.091132602180911e-06,5,12
F48,400000,400000,5963,1,3,0.0149075258952909,0.0149075,2.589529093585674e-08,5,6
