Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,3985,1,3,0.0049812705549387,0.00498125,2.0554938799655087e-08,7,3
F2,800000,800000,3935,1,3,0.0049181788878094,0.00491875,5.711121905680253e-07,2,3
F3,200000,200000,4100,1,3,0.0205008109533263,0.0205,8.109533263418733e-07,1,12
F4,100000,100000,1751,1,3,0.0175100716348018,0.01751,7.163480189240069e-08,7,24
F5,400000,400000,1165,1,3,0.0029121270894579,0.0029125,3.729105420170048e-07,4,6
F6,400000,400000,624,1,3,0.0015594954158378,0.00156,5.04584162113993e-07,4,6
F7,100000,100000,10842,1,3,0.1084170348455491,0.10842,2.9651544509040617e-06,7,24
F8,200000,200000,6644,1,3,0.0332198062220989,0.03322,1.937779010308116e-07,7,12
F9,800000,800000,11757,1,3,0.0146960645339135,0.01469625,1.854660864105545e-07,3,3
F10,800000,800000,600,1,3,0.000460689321142,0.00075,0.0002893106788579,7,3
F11,200000,200000,6316,1,3,0.031578541804247,0.03158,1.458195752979119e-06,7,12
F12,400000,400000,1461,1,3,0.0036529932580754,0.0036525,4.932580754432418e-07,5,6
F13,200000,200000,6042,1,3,0.0302112256910328,0.03021,1.2256910328495296e-06,1,12
F14,200000,200000,5488,1,3,0.0274397684861711,0.02744,2.315138288647156e-07,2,12
F15,800000,800000,4726,1,3,0.0059070480436714,0.0059075,4.519563285192499e-07,6,3
F16,800000,800000,2453,1,3,0.0030656588855955,0.00306625,5.911144044874923e-07,1,3
F17,400000,400000,8581,1,3,0.0214523714015064,0.0214525,1.2859849353452637e-07,7,6
F18,200000,200000,1622,1,3,0.008109767254476,0.00811,2.327455239023446e-07,7,12
F19,800000,800000,5346,1,3,0.0066824663087807,0.0066825,3.3691219223329356e-08,1,3
F20,800000,800000,2993,1,3,0.0037406782849828,0.00374125,5.717150171873769e-07,6,3
F21,400000,400000,2455,1,3,0.0061376242954831,0.0061375,1.242954831464152e-07,3,6
F22,100000,100000,3973,1,3,0.0397286300376469,0.03973,1.369962353017784e-06,7,24
F23,100000,100000,3026,1,3,0.030257925511659,0.03026,2.0744883409869186e-06,7,24
F24,800000,800000,9042,1,3,0.011302733138742,0.0113025,2.331387420825837e-07,7,3
F25,800000,800000,5518,1,3,0.0068974809535098,0.0068975,1.904649016195442e-08,2,3
F26,400000,400000,5249,1,3,0.0131227092951136,0.0131225,2.0929511366542253e-07,6,6
F27,800000,800000,2623,1,3,0.0032790984332791,0.00327875,3.4843327917062974e-07,3,3
F28,800000,800000,1538,1,3,0.0019228273792366,0.0019225,3.273792366024608e-07,5,3
F29,800000,800000,2079,1,3,0.0025990061926587,0.00259875,2.561926587371817e-07,1,3
F30,200000,200000,11791,1,3,0.0589554501750146,0.058955,4.501750146337913e-07,7,12
F31,800000,800000,10319,1,3,0.0128991109961175,0.01289875,3.609961175127241e-07,2,3
F32,400000,400000,7719,1,3,0.0192978351173712,0.0192975,3.35117371210586e-07,2,6
F33,200000,200000,9655,1,3,0.0482736884380977,0.048275,1.311561902292424e-06,7,12
F34,100000,100000,1053,1,3,0.0105294404970679,0.01053,5.595029320560468e-07,1,24
F35,400000,400000,7971,1,3,0.0199271509881328,0.0199275,3.490118671428677e-07,3,6
F36,200000,200000,8908,1,3,0.0445417848252748,0.04454,1.7848252748739468e-06,7,12
F37,400000,400000,4303,1,3,0.0107581078386225,0.0107575,6.078386225495669e-07,6,6
F38,400000,400000,877,1,3,0.0021918976024147,0.0021925,6.023975852170738e-07,6,6
F39,200000,200000,1630,1,3,0.0081505657620063,0.00815,5.657620063461571e-07,2,12
F40,800000,800000,600,1,3,0.0006262210504277,0.00075,0.0001237789495722,2,3
F41,200000,200000,10280,1,3,0.0513983562821046,0.0514,1.64371789537765e-06,7,12
F42,800000,800000,8079,1,3,0.0100991975533866,0.01009875,4.475533866461767e-07,3,3
F43,800000,800000,6008,1,3,0.0075099501107769,0.00751,4.9889223041783843e-08,5,3
F44,200000,200000,6403,1,3,0.0320131120113857,0.032015,1.887988614224234e-06,7,12
F45,400000,400000,4511,1,3,0.0112780222556107,0.0112775,5.222556107124798e-07,5,6
F46,400000,400000,6933,1,3,0.0173327136632682,0.0173325,2.1366326829336257e-07,1,6
F47,200000,200000,7798,1,3,0.0389891453470714,0.03899,8.546529285946569e-07,7,12
F48,800000,800000,2312,1,3,0.0028900866344582,0.00289,8.663445828739277e-08,3,3
