Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,3880,1,3,0.0387991854746297,0.0388,8.145253702074307e-07,3,24
F2,800000,800000,1505,1,3,0.001881037588815,0.00188125,2.1241118491779727e-07,1,3
F3,100000,100000,3607,1,3,0.0360716252075913,0.03607,1.625207591331168e-06,7,24
F4,800000,800000,600,1,3,0.0004901939754901,0.00075,0.0002598060245098,5,3
F5,400000,400000,11853,1,3,0.0296330536196622,0.0296325,5.536196622871192e-07,7,6
F6,400000,400000,3495,1,3,0.0087377273553203,0.0087375,2.27355320301173e-07,1,6
F7,400000,400000,5831,1,3,0.0145775110963274,0.0145775,1.1096327433290922e-08,2,6
F8,200000,200000,3919,1,3,0.0195939376852468,0.019595,1.0623147531363395e-06,5,12
F9,800000,800000,6550,1,3,0.0081872544791972,0.0081875,2.4552080278572586e-07,5,3
F10,400000,400000,8635,1,3,0.0215864809186531,0.0215875,1.019081346882028e-06,2,6
F11,400000,400000,6020,1,3,0.0150490589619645,0.01505,9.41038035487049e-07,7,6
F12,100000,100000,1145,1,3,0.0114505592625505,0.01145,5.592625505635579e-07,3,24
F13,100000,100000,4034,1,3,0.0403414601806878,0.04034,1.460180687848367e-06,7,24
F14,400000,400000,7861,1,3,0.0196513064066556,0.0196525,1.1935933443112112e-06,7,6
F15,800000,800000,3475,1,3,0.0043439723791108,0.00434375,2.223791108826867e-07,5,3
F16,200000,200000,7733,1,3,0.0386652001598081,0.038665,2.001598081238787e-07,2,12
F17,200000,200000,9525,1,3,0.0476263962690315,0.047625,1.3962690315894033e-06,3,12
F18,800000,800000,5691,1,3,0.0071139576420167,0.00711375,2.076420167213683e-07,3,3
F19,400000,400000,3318,1,3,0.0082953640001012,0.008295,3.640001012793215e-07,6,6
F20,800000,800000,3485,1,3,0.0043556364041821,0.00435625,6.135958178160941e-07,1,3
F21,100000,100000,1517,1,3,0.0151688687249678,0.01517,1.1312750321339216e-06,4,24
F22,800000,800000,7562,1,3,0.0094528318068123,0.0094525,3.318068123332047e-07,2,3
F23,800000,800000,748,1,3,0.0009346739893469,0.000935,3.260106530097616e-07,4,3
F24,200000,200000,8256,1,3,0.0412785465333637,0.04128,1.4534666362836512e-06,3,12
F25,800000,800000,7783,1,3,0.0097283047012417,0.00972875,4.452987582472673e-07,7,3
F26,200000,200000,6847,1,3,0.0342329856201249,0.034235,2.0143798750565933e-06,3,12
F27,200000,200000,634,1,3,0.0031697113381654,0.00317,2.88661834596006e-07,3,12
F28,800000,800000,600,1,3,0.0001242425374893,0.00075,0.0006257574625106,2,3
F29,800000,800000,4217,1,3,0.005271589472538,0.00527125,3.394725380297809e-07,1,3
F30,800000,800000,5399,1,3,0.0067483520939369,0.00674875,3.979060630735984e-07,2,3
F31,200000,200000,9343,1,3,0.0467136572167439,0.046715,1.3427832560794497e-06,3,12
F32,800000,800000,11192,1,3,0.0139899325525338,0.01399,6.744746616597909e-08,1,3
F33,200000,200000,4499,1,3,0.0224946983909145,0.022495,3.0160908549847765e-07,4,12
F34,200000,200000,5963,1,3,0.0298147519753402,0.029815,2.4802465977552535e-07,2,12
F35,800000,800000,3273,1,3,0.0040913034170977,0.00409125,5.3417097791060026e-08,7,3
F36,800000,800000,8486,1,3,0.010607072932065,0.0106075,4.270679349969303e-07,4,3
F37,800000,800000,2670,1,3,0.0033370396659319,0.0033375,4.603340680378598e-07,4,3
F38,800000,800000,3311,1,3,0.0041384653903243,0.00413875,2.846096756083105e-07,2,3
F39,100000,100000,7979,1,3,0.0797915091982345,0.07979,1.5091982345782906e-06,3,24
F40,800000,800000,1831,1,3,0.0022884020828885,0.00228875,3.47917111420161e-07,6,3
F41,400000,400000,10214,1,3,0.025534975403537,0.025535,2.4596462987885873e-08,3,6
F42,800000,800000,5852,1,3,0.0073154311601517,0.007315,4.311601517776459e-07,4,3
F43,800000,800000,3930,1,3,0.0049126452402487,0.0049125,1.452402487583937e-07,6,3
F44,400000,400000,630,1,3,0.0015747038235524,0.001575,2.961764475686857e-07,3,6
F45,400000,400000,6665,1,3,0.0166636500262722,0.0166625,1.1500262722917431e-06,3,6
F46,800000,800000,9439,1,3,0.0117991973016234,0.01179875,4.4730162346642843e-07,5,3
F47,100000,100000,5068,1,3,0.0506783692003449,0.05068,1.6307996550946058e-06,3,24
F48,800000,800000,5563,1,3,0.0069531313469384,0.00695375,6.186530615284389e-07,7,3
