Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,2148,1,3,0.0214789925985863,0.02148,1.007401413677389e-06,6,24
F2,800000,800000,5759,1,3,0.007198249272899,0.00719875,5.007271009736802e-07,6,3
F3,100000,100000,8266,1,3,0.0826609015485746,0.08266,9.015485746416418e-07,2,24
F4,800000,800000,4288,1,3,0.0053595919768621,0.00536,4.080231378010557e-07,2,3
F5,200000,200000,7076,1,3,0.0353806232030202,0.03538,6.232030202654726e-07,2,12
F6,800000,800000,2435,1,3,0.0030442263427462,0.00304375,4.763427462590141e-07,2,3
F7,800000,800000,600,1,3,0.0004718716295418,0.00075,0.0002781283704581,4,3
F8,800000,800000,7686,1,3,0.009607249945094,0.0096075,2.500549059012564e-07,1,3
F9,400000,400000,7545,1,3,0.0188613468412737,0.0188625,1.1531587262823828e-06,4,6
F10,800000,800000,5028,1,3,0.0062847979808502,0.006285,2.0201914975679497e-07,3,3
F11,800000,800000,11219,1,3,0.0140231729577654,0.01402375,5.770422345490606e-07,1,3
F12,800000,800000,642,1,3,0.0008023939335829,0.0008025,1.060664170545161e-07,7,3
F13,400000,400000,5755,1,3,0.0143877677507747,0.0143875,2.67750774772188e-07,4,6
F14,800000,800000,11199,1,3,0.0139981500532706,0.01399875,5.999467293481275e-07,2,3
F15,100000,100000,2586,1,3,0.0258607945795711,0.02586,7.945795711325476e-07,5,24
F16,200000,200000,6776,1,3,0.033878726632417,0.03388,1.2733675829115776e-06,7,12
F17,400000,400000,2030,1,3,0.0050753897767744,0.005075,3.897767744641401e-07,4,6
F18,200000,200000,7698,1,3,0.0384877617935738,0.03849,2.238206426120881e-06,6,12
F19,400000,400000,2957,1,3,0.0073924766202751,0.0073925,2.3379724854027953e-08,2,6
F20,100000,100000,2154,1,3,0.0215408821916439,0.02154,8.82191643906266e-07,5,24
F21,200000,200000,4439,1,3,0.0221945354889225,0.022195,4.645110774706418e-07,2,12
F22,400000,400000,6895,1,3,0.0172385575109908,0.0172375,1.057510990849081e-06,5,6
F23,200000,200000,2364,1,3,0.0118198453519701,0.01182,1.5464802982992357e-07,6,12
F24,800000,800000,4762,1,3,0.0059520376705985,0.0059525,4.6232940145805174e-07,6,3
F25,400000,400000,8091,1,3,0.0202267144898501,0.0202275,7.855101498040196e-07,7,6
F26,400000,400000,8273,1,3,0.0206825375868868,0.0206825,3.758688681826383e-08,3,6
F27,800000,800000,5927,1,3,0.0074093170021209,0.00740875,5.670021209960158e-07,5,3
F28,200000,200000,660,1,3,0.0033003626254324,0.0033,3.626254324292158e-07,3,12
F29,200000,200000,4910,1,3,0.0245507070652872,0.02455,7.070652872261107e-07,6,12
F30,800000,800000,4335,1,3,0.0054190522858365,0.00541875,3.022858365009373e-07,5,3
F31,800000,800000,2586,1,3,0.0032329460436166,0.0032325,4.4604361668001285e-07,1,3
F32,800000,800000,2807,1,3,0.0035091556820284,0.00350875,4.056820284196149e-07,1,3
F33,800000,800000,4141,1,3,0.0051767545660427,0.00517625,5.045660427180354e-07,7,3
F34,800000,800000,2009,1,3,0.0025112426868916,0.00251125,7.313108320739642e-09,6,3
F35,400000,400000,7924,1,3,0.019809712968187,0.01981,2.870318129358229e-07,1,6
F36,400000,400000,7471,1,3,0.0186786028660248,0.0186775,1.1028660248518785e-06,2,6
F37,100000,100000,1454,1,3,0.0145397162108106,0.01454,2.837891894015565e-07,7,24
F38,100000,100000,10635,1,3,0.1063483357181055,0.10635,1.6642818944923032e-06,6,24
F39,400000,400000,6739,1,3,0.0168476999119423,0.0168475,1.999119423473639e-07,6,6
F40,800000,800000,9097,1,3,0.0113709024201031,0.01137125,3.475798968088917e-07,5,3
F41,800000,800000,8785,1,3,0.0109810318845887,0.01098125,2.1811541120637934e-07,7,3
F42,100000,100000,865,1,3,0.0086501953020736,0.00865,1.9530207367134125e-07,7,24
F43,200000,200000,632,1,3,0.0031595985544926,0.00316,4.014455073958652e-07,5,12
F44,200000,200000,9705,1,3,0.0485249374032411,0.048525,6.259675883885096e-08,5,12
F45,800000,800000,4845,1,3,0.0060567277808949,0.00605625,4.777808949437898e-07,3,3
F46,800000,800000,11633,1,3,0.014541339935707,0.01454125,8.993570707778453e-08,3,3
F47,800000,800000,9957,1,3,0.0124461827671547,0.01244625,6.72328452598625e-08,3,3
F48,800000,800000,8053,1,3,0.0100667929652586,0.01006625,5.429652586534661e-07,4,3
