Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,10495,1,3,0.0131182237886657,0.01311875,5.262113342164448e-07,2,3
F2,800000,800000,1076,1,3,0.0013444532875662,0.001345,5.467124337282542e-07,6,3
F3,800000,800000,11671,1,3,0.0145885053311098,0.01458875,2.446688901081712e-07,7,3
F4,800000,800000,600,1,3,0.0003074763235695,0.00075,0.0004425236764304,6,3
F5,400000,400000,3407,1,3,0.0085170430928991,0.0085175,4.569071008660164e-07,6,6
F6,200000,200000,9934,1,3,0.0496683416536023,0.04967,1.6583463976552193e-06,4,12
F7,100000,100000,1518,1,3,0.0151812380836358,0.01518,1.2380836358055064e-06,7,24
F8,800000,800000,8138,1,3,0.0101727010844795,0.0101725,2.010844795414385e-07,2,3
F9,400000,400000,7595,1,3,0.0189862952966115,0.0189875,1.204703388445888e-06,7,6
F10,800000,800000,600,1,3,1.2108646897490694e-05,0.00075,0.0007378913531025,7,3
F11,800000,800000,5282,1,3,0.0066028466952743,0.0066025,3.466952743337928e-07,3,3
F12,400000,400000,7345,1,3,0.0183630715713434,0.0183625,5.715713434252534e-07,1,6
F13,100000,100000,3741,1,3,0.0374121383653033,0.03741,2.1383653033280048e-06,4,24
F14,200000,200000,8255,1,3,0.0412765391674025,0.041275,1.5391674025935775e-06,3,12
F15,200000,200000,3741,1,3,0.0187038046277969,0.018705,1.1953722030277891e-06,4,12
F16,100000,100000,2720,1,3,0.0271992655798133,0.0272,7.344201866620048e-07,1,24
F17,400000,400000,730,1,3,0.0018249482171747,0.001825,5.1782825284457316e-08,1,6
F18,800000,800000,2041,1,3,0.0025515093204908,0.00255125,2.593204908632983e-07,5,3
F19,100000,100000,3431,1,3,0.0343086186799964,0.03431,1.3813200035392437e-06,3,24
F20,800000,800000,3377,1,3,0.004221774060619,0.00422125,5.240606190766092e-07,7,3
F21,400000,400000,4472,1,3,0.0111802509397051,0.01118,2.509397051490142e-07,3,6
F22,400000,400000,3526,1,3,0.0088145317441588,0.008815,4.682558411954474e-07,7,6
F23,800000,800000,1749,1,3,0.002186188196549,0.00218625,6.18034509116891e-08,2,3
F24,400000,400000,10593,1,3,0.0264817994945607,0.0264825,7.005054392453247e-07,4,6
F25,800000,800000,855,1,3,0.0010684963425722,0.00106875,2.5365742772182585e-07,7,3
F26,200000,200000,6949,1,3,0.0347444791823326,0.034745,5.208176673543452e-07,4,12
F27,400000,400000,1090,1,3,0.0027251669596146,0.002725,1.6695961466660358e-07,2,6
F28,400000,400000,10409,1,3,0.0260217781841203,0.0260225,7.218158796194751e-07,2,6
F29,800000,800000,1848,1,3,0.0023095527283646,0.00231,4.472716353611135e-07,3,3
F30,400000,400000,7414,1,3,0.0185362129383852,0.018535,1.212938385255352e-06,2,6
F31,400000,400000,10590,1,3,0.0264755703148993,0.026475,5.703148993896345e-07,3,6
F32,100000,100000,770,1,3,0.0076994060129231,0.0077,5.939870768179728e-07,4,24
F33,800000,800000,7044,1,3,0.0088044313199902,0.008805,5.686800097978728e-07,1,3
F34,100000,100000,8953,1,3,0.0895326364535367,0.08953,2.6364535367917608e-06,4,24
F35,800000,800000,11007,1,3,0.0137593031830381,0.01375875,5.531830381960701e-07,1,3
F36,400000,400000,11879,1,3,0.0296973701931508,0.0296975,1.298068492000537e-07,2,6
F37,800000,800000,2925,1,3,0.0036566786841917,0.00365625,4.286841917551347e-07,1,3
F38,800000,800000,843,1,3,0.0010543724185973,0.00105375,6.22418597376849e-07,4,3
F39,100000,100000,4093,1,3,0.0409304349896272,0.04093,4.349896272001774e-07,3,24
F40,800000,800000,11934,1,3,0.0149173577656375,0.0149175,1.4223436245464074e-07,3,3
F41,100000,100000,4691,1,3,0.0469108591516497,0.04691,8.591516497055696e-07,4,24
F42,400000,400000,7449,1,3,0.0186219177934064,0.0186225,5.82206593532919e-07,3,6
F43,800000,800000,3545,1,3,0.0044307227996857,0.00443125,5.272003142818213e-07,5,3
F44,800000,800000,600,1,3,0.0007080688901028,0.00075,4.1931109897127465e-05,4,3
F45,400000,400000,5143,1,3,0.012857297189295,0.0128575,2.0281070495058173e-07,4,6
F46,200000,200000,4967,1,3,0.0248351763034317,0.024835,1.763034317425749e-07,1,12
F47,400000,400000,6045,1,3,0.0151118536413222,0.0151125,6.463586777038371e-07,4,6
F48,800000,800000,8165,1,3,0.0102062417429209,0.01020625,8.257079058687777e-09,5,3
