Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,2196,1,3,0.0439195486780823,0.04392,,6
F2,400000,400000,2158,1,3,0.0053962339965816,0.005395,,5
F3,400000,400000,4439,1,3,0.011097665817517,0.0110975,,4
F4,100000,100000,6105,1,3,0.0610507941679604,0.06105,,5
F5,400000,400000,2903,1,3,0.0072584537380713,0.0072575,,3
F6,200000,200000,2252,1,3,0.0112608445373192,0.01126,,3
F7,400000,400000,3981,1,3,0.0099529703924795,0.0099525,,6
F8,200000,200000,3119,1,3,0.0155948101712132,0.015595,,1
F9,400000,400000,8500,1,3,0.0212497308106651,0.02125,,1
F10,400000,400000,2879,1,3,0.0071969929179115,0.0071975,,6
F11,200000,200000,7601,1,3,0.0380071590556184,0.038005,,5
F12,200000,200000,1498,1,3,0.0074911104946056,0.00749,,2
F13,400000,400000,8647,1,3,0.0216175081443229,0.0216175,,5
F14,400000,400000,11767,1,3,0.029418177628702,0.0294175,,5
F15,200000,200000,799,1,3,0.003996239251558,0.003995,,7
F16,400000,400000,5718,1,3,0.0142938274339441,0.014295,,6
F17,200000,200000,11017,1,3,0.0550864000529804,0.055085,,5
F18,400000,400000,4995,1,3,0.0124865386363085,0.0124875,,3
F19,400000,400000,3501,1,3,0.0087525859850057,0.0087525,,5
F20,100000,100000,1311,1,3,0.0131088834446411,0.01311,,4
F21,50000,50000,2713,1,3,0.054261221746465,0.05426,,4
F22,400000,400000,1710,1,3,0.0042758140076059,0.004275,,5
F23,200000,200000,7294,1,3,0.0364723404282608,0.03647,,4
F24,100000,100000,2911,1,3,0.0291111020444528,0.02911,,4
F25,200000,200000,4022,1,2,0.0201093660619585,0.02011,,2
F26,400000,400000,600,1,2,0.0007713510549486,0.0015,,3
F27,400000,400000,10853,1,2,0.0271337214707583,0.0271325,,2
F28,400000,400000,9323,1,2,0.0233064442746153,0.0233075,,2
F29,200000,200000,905,1,2,0.004525734847313,0.004525,,2
F30,400000,400000,4753,1,2,0.0118832639542031,0.0118825,,2
F31,400000,400000,600,1,2,0.0009240690678293,0.0015,,4
F32,400000,400000,3561,1,2,0.0089021542855423,0.0089025,,7
F33,400000,400000,2733,1,2,0.00683290891017,0.0068325,,1
F34,200000,200000,4766,1,2,0.0238309349821581,0.02383,,4
F35,400000,400000,4387,1,2,0.0109676733219552,0.0109675,,1
F36,400000,400000,7036,1,2,0.0175894674492217,0.01759,,7
F37,400000,400000,10285,1,2,0.0257132117446485,0.0257125,,5
F38,400000,400000,8051,1,2,0.0201267517298936,0.0201275,,6
F39,400000,400000,11682,1,2,0.0292042744164424,0.029205,,6
F40,400000,400000,7850,1,2,0.0196251580405895,0.019625,,5
F41,100000,100000,6754,1,2,0.0675423261490945,0.06754,,5
F42,400000,400000,8187,1,2,0.0204672052123211,0.0204675,,4
F43,400000,400000,623,1,2,0.001557988860639,0.0015575,,6
F44,400000,400000,2750,1,2,0.0068745632215336,0.006875,,7
F45,400000,400000,2858,1,2,0.0071455023211199,0.007145,,4
F46,400000,400000,9785,1,2,0.0244622828098217,0.0244625,,6
F47,50000,50000,4955,1,2,0.099100115569243,0.0991,,5
F48,200000,200000,6399,1,2,0.0319932987707299,0.031995,,6
