Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,2112,1,3,0.0105591595501168,0.01056,,7
F2,100000,100000,6894,1,3,0.068940780492763,0.06894,,5
F3,400000,400000,1628,1,3,0.0040690598223455,0.00407,,2
F4,100000,100000,3978,1,3,0.0397779348977176,0.03978,,4
F5,400000,400000,1861,1,3,0.0046537279616756,0.0046525,,3
F6,400000,400000,8339,1,3,0.0208484044222608,0.0208475,,6
F7,400000,400000,2154,1,3,0.0053861768777168,0.005385,,4
F8,100000,100000,6633,1,3,0.0663293906937811,0.06633,,1
F9,400000,400000,600,1,3,0.0003164940873998,0.0015,,5
F10,400000,400000,785,1,3,0.0019626278363394,0.0019625,,7
F11,400000,400000,7755,1,3,0.0193865170460554,0.0193875,,5
F12,400000,400000,2785,1,3,0.0069635877946918,0.0069625,,7
F13,400000,400000,1046,1,3,0.002614108845378,0.002615,,6
F14,400000,400000,6825,1,3,0.0170619488860878,0.0170625,,3
F15,400000,400000,600,1,3,0.0011050719005236,0.0015,,3
F16,200000,200000,2089,1,3,0.0104460186612939,0.010445,,4
F17,400000,400000,1195,1,3,0.0029875063171719,0.0029875,,5
F18,400000,400000,8468,1,3,0.0211707666646852,0.02117,,1
F19,50000,50000,726,1,3,0.0145206259650146,0.01452,,1
F20,400000,400000,2993,1,3,0.0074830244226218,0.0074825,,1
F21,400000,400000,4853,1,3,0.0121335549044491,0.0121325,,5
F22,400000,400000,5477,1,3,0.013693275670975,0.0136925,,4
F23,50000,50000,3433,1,3,0.0686578563520758,0.06866,,3
F24,400000,400000,600,1,3,0.0002674305340759,0.0015,,1
F25,400000,400000,9416,1,2,0.0235389323716564,0.02354,,3
F26,200000,200000,2013,1,2,0.0100656151997223,0.010065,,6
F27,200000,200000,3828,1,2,0.0191403449572306,0.01914,,7
F28,400000,400000,4149,1,2,0.010373598088341,0.0103725,,3
F29,400000,400000,5183,1,2,0.0129573843288717,0.0129575,,1
F30,400000,400000,4381,1,2,0.0109524170089241,0.0109525,,6
F31,100000,100000,886,1,2,0.008860746320855,0.00886,,5
F32,200000,200000,6361,1,2,0.0318056420323887,0.031805,,4
F33,100000,100000,1388,1,2,0.0138810539366078,0.01388,,7
F34,50000,50000,2411,1,2,0.0482224389542595,0.04822,,3
F35,200000,200000,3209,1,2,0.016044792538757,0.016045,,6
F36,100000,100000,6798,1,2,0.0679836793892121,0.06798,,4
F37,200000,200000,6707,1,2,0.0335339302435588,0.033535,,5
F38,400000,400000,5342,1,2,0.0133556361861603,0.013355,,3
F39,200000,200000,7301,1,2,0.0365044011702944,0.036505,,6
F40,400000,400000,6506,1,2,0.0162637569335244,0.016265,,4
F41,50000,50000,4886,1,2,0.0977230723892234,0.09772,,3
F42,200000,200000,2802,1,2,0.0140103156780109,0.01401,,5
F43,400000,400000,600,1,2,0.0005856397792226,0.0015,,4
F44,400000,400000,10037,1,2,0.025093722482464,0.0250925,,7
F45,400000,400000,1708,1,2,0.0042709234052774,0.00427,,1
F46,100000,100000,5172,1,2,0.051720730361096,0.05172,,5
F47,400000,400000,600,1,2,0.0010167678739987,0.0015,,6
F48,100000,100000,3720,1,2,0.0371981093600228,0.0372,,1
