Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,1332,1,3,0.0033293501180897,0.00333,,5
F2,400000,400000,5847,1,3,0.0146186351351405,0.0146175,,1
F3,400000,400000,600,1,3,0.0006561599630683,0.0015,,4
F4,200000,200000,2559,1,3,0.0127948088474225,0.012795,,3
F5,400000,400000,11414,1,3,0.028536138846852,0.028535,,4
F6,200000,200000,10789,1,3,0.0539432806742721,0.053945,,1
F7,200000,200000,6473,1,3,0.0323655877565601,0.032365,,4
F8,400000,400000,8902,1,3,0.0222555565919791,0.022255,,2
F9,400000,400000,6125,1,3,0.0153115787028824,0.0153125,,6
F10,100000,100000,1035,1,3,0.0103499702400965,0.01035,,7
F11,50000,50000,1858,1,3,0.0371600857616605,0.03716,,1
F12,200000,200000,2971,1,3,0.014854040744748,0.014855,,2
F13,400000,400000,7897,1,3,0.0197418883920834,0.0197425,,3
F14,400000,400000,11193,1,3,0.0279834673523536,0.0279825,,1
F15,400000,400000,1159,1,3,0.0028964344938547,0.0028975,,1
F16,400000,400000,1580,1,3,0.0039504753648679,0.00395,,2
F17,200000,200000,6173,1,3,0.030865352121036,0.030865,,7
F18,200000,200000,2739,1,3,0.0136953290352659,0.013695,,6
F19,400000,400000,600,1,3,0.0006452779404896,0.0015,,3
F20,200000,200000,3263,1,3,0.016315866573106,0.016315,,7
F21,400000,400000,8601,1,3,0.0215024282796997,0.0215025,,6
F22,100000,100000,5458,1,3,0.0545791398744676,0.05458,,7
F23,200000,200000,10241,1,3,0.0512038052935587,0.051205,,7
F24,400000,400000,6277,1,3,0.0156925524522315,0.0156925,,4
F25,100000,100000,1173,1,2,0.011729714671766,0.01173,,4
F26,400000,400000,10974,1,2,0.0274361200462218,0.027435,,5
F27,50000,50000,872,1,2,0.0174398095621747,0.01744,,5
F28,400000,400000,600,1,2,0.0005290492138557,0.0015,,4
F29,200000,200000,2101,1,2,0.0105055281784444,0.010505,,5
F30,50000,50000,696,1,2,0.0139194615074048,0.01392,,7
F31,400000,400000,600,1,2,0.0012062608945443,0.0015,,6
F32,400000,400000,600,1,2,0.0006994204842676,0.0015,,3
F33,50000,50000,4789,1,2,0.0957752449271661,0.09578,,1
F34,100000,100000,2693,1,2,0.0269300334773048,0.02693,,6
F35,400000,400000,9077,1,2,0.02269267103351,0.0226925,,7
F36,400000,400000,9649,1,2,0.0241236944128204,0.0241225,,1
F37,400000,400000,7780,1,2,0.0194501588153589,0.01945,,4
F38,400000,400000,600,1,2,0.0004848137072755,0.0015,,7
F39,200000,200000,2228,1,2,0.0111401135462308,0.01114,,2
F40,400000,400000,10125,1,2,0.0253137138965383,0.0253125,,4
F41,50000,50000,939,1,2,0.0187793264541459,0.01878,,1
F42,400000,400000,9389,1,2,0.0234734162324254,0.0234725,,5
F43,400000,400000,10923,1,2,0.0273065799153349,0.0273075,,7
F44,400000,400000,5733,1,2,0.014333323244357,0.0143325,,5
F45,100000,100000,7406,1,2,0.0740559058236456,0.07406,,1
F46,200000,200000,2101,1,2,0.0105052144030319,0.010505,,1
F47,200000,200000,8711,1,2,0.0435551041851649,0.043555,,5
F48,100000,100000,1556,1,2,0.0155600861954313,0.01556,,3
