Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,4660,1,3,0.0931999808038769,0.0932,,3
F2,400000,400000,11497,1,3,0.0287436614358796,0.0287425,,2
F3,100000,100000,2446,1,3,0.0244590949756753,0.02446,,5
F4,200000,200000,1495,1,3,0.0074749635287767,0.007475,,1
F5,400000,400000,3529,1,3,0.0088231799230326,0.0088225,,2
F6,200000,200000,10466,1,3,0.0523312794519374,0.05233,,3
F7,400000,400000,2905,1,3,0.0072636452385216,0.0072625,,5
F8,400000,400000,6986,1,3,0.017465866654918,0.017465,,3
F9,400000,400000,882,1,3,0.002203790790721,0.002205,,7
F10,200000,200000,9459,1,3,0.047294460776861,0.047295,,2
F11,100000,100000,1455,1,3,0.0145497555818768,0.01455,,3
F12,100000,100000,2495,1,3,0.0249494550695236,0.02495,,3
F13,200000,200000,3009,1,3,0.0150443368777156,0.015045,,4
F14,100000,100000,3935,1,3,0.0393505937243762,0.03935,,2
F15,400000,400000,7052,1,3,0.0176311776205662,0.01763,,5
F16,400000,400000,1283,1,3,0.0032080799282804,0.0032075,,6
F17,400000,400000,11779,1,3,0.0294484175080997,0.0294475,,4
F18,400000,400000,5692,1,3,0.0142308345193565,0.01423,,5
F19,200000,200000,8714,1,3,0.0435699814705261,0.04357,,3
F20,200000,200000,9309,1,3,0.0465449840437114,0.046545,,5
F21,200000,200000,5707,1,3,0.0285352264544023,0.028535,,5
F22,400000,400000,8309,1,3,0.020772257231964,0.0207725,,4
F23,400000,400000,10527,1,3,0.026316320151517,0.0263175,,1
F24,400000,400000,1591,1,3,0.003977289355631,0.0039775,,3
F25,200000,200000,8375,1,2,0.0418767495178664,0.041875,,4
F26,400000,400000,3239,1,2,0.0080973597221757,0.0080975,,4
F27,400000,400000,2343,1,2,0.0058577462851204,0.0058575,,1
F28,400000,400000,7179,1,2,0.0179470616500508,0.0179475,,2
F29,400000,400000,1347,1,2,0.0033666543211877,0.0033675,,2
F30,400000,400000,6526,1,2,0.0163146897556772,0.016315,,6
F31,400000,400000,5023,1,2,0.0125566310895703,0.0125575,,7
F32,200000,200000,5408,1,2,0.0270399907760101,0.02704,,2
F33,400000,400000,2535,1,2,0.0063379917737068,0.0063375,,3
F34,200000,200000,11327,1,2,0.0566332624289993,0.056635,,2
F35,400000,400000,11003,1,2,0.0275082921168944,0.0275075,,4
F36,200000,200000,6859,1,2,0.0342945073393115,0.034295,,3
F37,400000,400000,1466,1,2,0.0036640975297273,0.003665,,4
F38,400000,400000,2534,1,2,0.0063349910773115,0.006335,,7
F39,400000,400000,6406,1,2,0.0160142360964163,0.016015,,7
F40,400000,400000,6654,1,2,0.0166359489224763,0.016635,,1
F41,400000,400000,5229,1,2,0.01307235254143,0.0130725,,1
F42,400000,400000,6041,1,2,0.0151027875877286,0.0151025,,2
F43,200000,200000,7298,1,2,0.0364906267492646,0.03649,,5
F44,400000,400000,4925,1,2,0.0123120591658941,0.0123125,,6
F45,400000,400000,1319,1,2,0.0032976265646854,0.0032975,,5
F46,400000,400000,11099,1,2,0.0277473163708276,0.0277475,,3
F47,400000,400000,600,1,2,0.0011802802275742,0.0015,,2
F48,200000,200000,1235,1,2,0.0061747729181657,0.006175,,6
