Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,7948,1,3,0.0198703640471918,0.01987,,4
F2,400000,400000,2769,1,3,0.0069231610074449,0.0069225,,3
F3,400000,400000,600,1,3,0.0012657628146741,0.0015,,4
F4,400000,400000,5766,1,3,0.0144147588122813,0.014415,,3
F5,400000,400000,600,1,3,0.0003639190408374,0.0015,,7
F6,50000,50000,3437,1,3,0.068737412039914,0.06874,,4
F7,400000,400000,821,1,3,0.0020530853282149,0.0020525,,6
F8,400000,400000,2955,1,3,0.0073868857212476,0.0073875,,4
F9,400000,400000,5277,1,3,0.0131921947187211,0.0131925,,4
F10,400000,400000,1136,1,3,0.0028411879423714,0.00284,,3
F11,400000,400000,10941,1,3,0.0273513641350308,0.0273525,,2
F12,400000,400000,806,1,3,0.0020150140907574,0.002015,,5
F13,400000,400000,655,1,3,0.001638302577589,0.0016375,,2
F14,200000,200000,10478,1,3,0.0523889384919964,0.05239,,4
F15,100000,100000,6979,1,3,0.0697904448302197,0.06979,,4
F16,400000,400000,6225,1,3,0.0155626255352187,0.0155625,,7
F17,200000,200000,8317,1,3,0.0415845859569686,0.041585,,4
F18,200000,200000,7419,1,3,0.0370939978033558,0.037095,,2
F19,400000,400000,7758,1,3,0.0193943615881094,0.019395,,2
F20,200000,200000,5522,1,3,0.02760907479223,0.02761,,4
F21,100000,100000,1181,1,3,0.0118112014293427,0.01181,,5
F22,400000,400000,1897,1,3,0.004741927786611,0.0047425,,6
F23,200000,200000,2469,1,3,0.0123461964808023,0.012345,,2
F24,100000,100000,6542,1,3,0.0654176601886245,0.06542,,2
F25,400000,400000,3514,1,2,0.0087844709016355,0.008785,,2
F26,200000,200000,7294,1,2,0.0364716890297909,0.03647,,2
F27,400000,400000,6355,1,2,0.0158865263815251,0.0158875,,5
F28,400000,400000,10581,1,2,0.026452181942614,0.0264525,,3
F29,400000,400000,7457,1,2,0.0186414592681999,0.0186425,,3
F30,200000,200000,6898,1,2,0.0344884433493216,0.03449,,4
F31,400000,400000,11385,1,2,0.0284614372814671,0.0284625,,3
F32,200000,200000,4568,1,2,0.022838802234368,0.02284,,5
F33,200000,200000,1827,1,2,0.0091362495409854,0.009135,,1
F34,400000,400000,1611,1,2,0.0040266361248829,0.0040275,,3
F35,200000,200000,1076,1,2,0.0053800131293326,0.00538,,4
F36,400000,400000,2521,1,2,0.0063024483896271,0.0063025,,1
F37,100000,100000,4841,1,2,0.0484101595985641,0.04841,,2
F38,400000,400000,2066,1,2,0.0051656983000906,0.005165,,7
F39,200000,200000,934,1,2,0.0046704496977244,0.00467,,2
F40,400000,400000,989,1,2,0.0024720069884739,0.0024725,,1
F41,400000,400000,6238,1,2,0.0155950966449196,0.015595,,1
F42,400000,400000,600,1,2,0.0013348448127308,0.0015,,4
F43,400000,400000,7113,1,2,0.0177834627044963,0.0177825,,6
F44,400000,400000,4707,1,2,0.0117665126111226,0.0117675,,6
F45,50000,50000,5817,1,2,0.1163443663625178,0.11634,,2
F46,200000,200000,7327,1,2,0.036633792182907,0.036635,,3
F47,100000,100000,606,1,2,0.0060603688408312,0.00606,,5
F48,200000,200000,1405,1,2,0.0070253843178618,0.007025,,7
