Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,7466,1,3,0.0373309433886348,0.03733,,2
F2,200000,200000,1137,1,3,0.0056838279731996,0.005685,,5
F3,400000,400000,2527,1,3,0.0063180439179091,0.0063175,,7
F4,400000,400000,979,1,3,0.0024486430983738,0.0024475,,1
F5,50000,50000,2218,1,3,0.0443576711268682,0.04436,,2
F6,200000,200000,1178,1,3,0.0058897908434648,0.00589,,3
F7,400000,400000,8795,1,3,0.021986823987532,0.0219875,,3
F8,200000,200000,10914,1,3,0.0545724303109669,0.05457,,2
F9,200000,200000,8163,1,3,0.0408132537172075,0.040815,,2
F10,400000,400000,3645,1,3,0.0091126122722063,0.0091125,,3
F11,400000,400000,11901,1,3,0.0297533016334964,0.0297525,,6
F12,400000,400000,807,1,3,0.0020170957728348,0.0020175,,4
F13,400000,400000,1241,1,3,0.0031016195239897,0.0031025,,4
F14,400000,400000,3925,1,3,0.0098122028514499,0.0098125,,7
F15,200000,200000,8529,1,3,0.0426436683251307,0.042645,,2
F16,50000,50000,719,1,3,0.014380815806584,0.01438,,5
F17,400000,400000,1488,1,3,0.0037203617861808,0.00372,,2
F18,50000,50000,2153,1,3,0.043058340407621,0.04306,,2
F19,400000,400000,10692,1,3,0.0267312319399559,0.02673,,5
F20,50000,50000,2342,1,3,0.0468387294557028,0.04684,,2
F21,400000,400000,1154,1,3,0.0028849350022364,0.002885,,7
F22,200000,200000,6282,1,3,0.0314079404770517,0.03141,,2
F23,400000,400000,10391,1,3,0.0259780452560511,0.0259775,,4
F24,400000,400000,5807,1,3,0.0145177320970751,0.0145175,,2
F25,400000,400000,3631,1,2,0.0090774562498839,0.0090775,,6
F26,200000,200000,2355,1,2,0.011773824967415,0.011775,,6
F27,50000,50000,1013,1,2,0.0202589659777391,0.02026,,2
F28,200000,200000,1316,1,2,0.0065809373163327,0.00658,,5
F29,100000,100000,2710,1,2,0.0270992731780231,0.0271,,2
F30,400000,400000,5530,1,2,0.0138245595817768,0.013825,,4
F31,200000,200000,3121,1,2,0.0156039761244127,0.015605,,1
F32,400000,400000,2027,1,2,0.0050685064129649,0.0050675,,6
F33,200000,200000,1477,1,2,0.0073846164534362,0.007385,,2
F34,400000,400000,3153,1,2,0.0078818374585953,0.0078825,,4
F35,400000,400000,8265,1,2,0.0206626168235865,0.0206625,,5
F36,100000,100000,1118,1,2,0.0111793879913165,0.01118,,3
F37,100000,100000,3607,1,2,0.0360679425065681,0.03607,,6
F38,400000,400000,8382,1,2,0.0209547936502667,0.020955,,4
F39,200000,200000,8827,1,2,0.0441371670188688,0.044135,,2
F40,400000,400000,9653,1,2,0.0241330166896059,0.0241325,,6
F41,100000,100000,8845,1,2,0.0884451379452653,0.08845,,2
F42,400000,400000,11714,1,2,0.029284886393972,0.029285,,3
F43,50000,50000,1807,1,2,0.0361381984331053,0.03614,,2
F44,400000,400000,7110,1,2,0.0177758038750939,0.017775,,7
F45,400000,400000,8915,1,2,0.0222862864243742,0.0222875,,6
F46,400000,400000,3163,1,2,0.0079069347390127,0.0079075,,1
F47,200000,200000,640,1,2,0.0031993164245172,0.0032,,1
F48,100000,100000,3755,1,2,0.0375514923303346,0.03755,,2
