Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,600,1,3,0.0005058382281355,0.0015,,1
F2,400000,400000,600,1,3,0.0001214290459479,0.0015,,7
F3,100000,100000,2201,1,3,0.0220104786711313,0.02201,,3
F4,400000,400000,11268,1,3,0.0281689048461574,0.02817,,4
F5,400000,400000,2065,1,3,0.0051627329338928,0.0051625,,6
F6,200000,200000,6009,1,3,0.0300453515875595,0.030045,,5
F7,100000,100000,6727,1,3,0.0672671325971621,0.06727,,5
F8,400000,400000,7691,1,3,0.0192279983298089,0.0192275,,2
F9,200000,200000,3690,1,3,0.0184493013745828,0.01845,,5
F10,400000,400000,7987,1,3,0.0199683637710947,0.0199675,,6
F11,200000,200000,1207,1,3,0.0060349536305029,0.006035,,3
F12,400000,400000,8029,1,3,0.0200732999942532,0.0200725,,4
F13,400000,400000,4857,1,3,0.012143746935385,0.0121425,,1
F14,400000,400000,3679,1,3,0.0091964080875834,0.0091975,,5
F15,400000,400000,10699,1,3,0.0267470700724865,0.0267475,,6
F16,100000,100000,6726,1,3,0.0672629610227154,0.06726,,5
F17,50000,50000,3104,1,3,0.0620820673337959,0.06208,,5
F18,400000,400000,7117,1,3,0.0177914848420785,0.0177925,,3
F19,100000,100000,3397,1,3,0.0339712295113928,0.03397,,6
F20,400000,400000,741,1,3,0.0018530580787128,0.0018525,,7
F21,200000,200000,8947,1,3,0.0447369929284984,0.044735,,4
F22,400000,400000,2510,1,3,0.0062758309303425,0.006275,,2
F23,200000,200000,10152,1,3,0.0507619545080977,0.05076,,5
F24,400000,400000,3329,1,3,0.0083229351272839,0.0083225,,7
F25,400000,400000,11733,1,2,0.029333095154622,0.0293325,,1
F26,100000,100000,4388,1,2,0.0438817624719278,0.04388,,3
F27,400000,400000,9887,1,2,0.0247184268113952,0.0247175,,5
F28,400000,400000,600,1,2,0.0004149355743603,0.0015,,2
F29,400000,400000,2709,1,2,0.0067735013966737,0.0067725,,4
F30,400000,400000,2427,1,2,0.0060666848641364,0.0060675,,4
F31,400000,400000,2654,1,2,0.0066357194473204,0.006635,,1
F32,200000,200000,10562,1,2,0.0528115693985254,0.05281,,3
F33,200000,200000,2172,1,2,0.010860062464835,0.01086,,2
F34,400000,400000,11300,1,2,0.0282493006402211,0.02825,,3
F35,100000,100000,1194,1,2,0.0119394346500265,0.01194,,4
F36,400000,400000,600,1,2,0.0014333022818063,0.0015,,6
F37,400000,400000,4441,1,2,0.0111016190645905,0.0111025,,7
F38,400000,400000,856,1,2,0.002140652645939,0.00214,,7
F39,200000,200000,10811,1,2,0.0540534307129215,0.054055,,4
F40,200000,200000,2203,1,2,0.0110160840787565,0.011015,,1
F41,200000,200000,6249,1,2,0.031246886439585,0.031245,,4
F42,200000,200000,7099,1,2,0.0354956873504603,0.035495,,5
F43,100000,100000,1144,1,2,0.0114391692031985,0.01144,,6
F44,200000,200000,4902,1,2,0.0245099767872501,0.02451,,1
F45,400000,400000,600,1,2,0.00096799069398,0.0015,,5
F46,400000,400000,3817,1,2,0.0095421496439014,0.0095425,,3
F47,400000,400000,2931,1,2,0.00732835539569,0.0073275,,6
F48,200000,200000,1065,1,2,0.0053248623538588,0.005325,,5
