Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3952,1,2,0.009880121449223,0.00988,,3
F2,400000,400000,857,1,2,0.0021424755667981,0.0021425,,5
F3,400000,400000,2135,1,2,0.0053379066768905,0.0053375,,2
F4,400000,400000,3064,1,2,0.0076591097751337,0.00766,,3
F5,400000,400000,3617,1,2,0.009041706007247,0.0090425,,6
F6,200000,200000,5205,1,2,0.0260251393560353,0.026025,,4
F7,400000,400000,1282,1,2,0.0032059535727396,0.003205,,7
F8,400000,400000,4980,1,2,0.0124489425798395,0.01245,,4
F9,400000,400000,7546,1,2,0.0188640092090887,0.018865,,3
F10,400000,400000,6542,1,2,0.0163546339656482,0.016355,,3
F11,400000,400000,3429,1,2,0.0085713595238596,0.0085725,,4
F12,400000,400000,3442,1,2,0.0086057349604718,0.008605,,2
F13,400000,400000,2999,1,2,0.007496377238093,0.0074975,,7
F14,400000,400000,4526,1,2,0.0113150781703118,0.011315,,7
F15,400000,400000,4103,1,2,0.0102586152037189,0.0102575,,4
F16,400000,400000,718,1,2,0.0017938196570437,0.001795,,4
F17,400000,400000,10423,1,2,0.0260576876324998,0.0260575,,4
F18,400000,400000,677,1,2,0.0016914172130379,0.0016925,,6
F19,400000,400000,2492,1,2,0.0062304474895298,0.00623,,6
F20,400000,400000,2283,1,2,0.0057072416728072,0.0057075,,3
F21,400000,400000,600,1,2,7.92275553238575e-05,0.0015,,7
F22,400000,400000,1303,1,2,0.0032583725736314,0.0032575,,3
F23,400000,400000,3505,1,2,0.0087627503204333,0.0087625,,4
F24,200000,200000,1190,1,2,0.0059496675339411,0.00595,,4
F25,200000,200000,1841,1,2,0.0092043890813334,0.009205,,7
F26,400000,400000,2168,1,2,0.0054197825730316,0.00542,,7
F27,400000,400000,943,1,2,0.0023584598933301,0.0023575,,2
F28,400000,400000,776,1,2,0.0019395624305848,0.00194,,3
F29,200000,200000,3317,1,2,0.0165857800856058,0.016585,,4
F30,400000,400000,3493,1,2,0.0087316347981816,0.0087325,,3
F31,400000,400000,3641,1,2,0.0091029428947214,0.0091025,,2
F32,400000,400000,4472,1,2,0.0111793229080477,0.01118,,6
F33,200000,200000,1676,1,2,0.0083793755971472,0.00838,,6
F34,200000,200000,858,1,2,0.0042910849024853,0.00429,,6
F35,400000,400000,2993,1,2,0.0074815068501847,0.0074825,,2
F36,400000,400000,600,1,2,0.0009293114699727,0.0015,,2
F37,400000,400000,3465,1,2,0.008662926418532,0.0086625,,7
F38,200000,200000,737,1,2,0.0036858357522588,0.003685,,5
F39,400000,400000,600,1,2,7.950535731705843e-05,0.0015,,1
F40,400000,400000,4989,1,2,0.0124726228870594,0.0124725,,7
F41,200000,200000,4751,1,2,0.0237558685284688,0.023755,,4
F42,400000,400000,3205,1,2,0.0080119801547108,0.0080125,,5
F43,400000,400000,2295,1,2,0.0057362996492746,0.0057375,,5
F44,400000,400000,7811,1,2,0.0195268489082897,0.0195275,,3
F45,400000,400000,6885,1,2,0.0172120577426713,0.0172125,,7
F46,400000,400000,1737,1,2,0.0043428584117733,0.0043425,,4
F47,400000,400000,7603,1,2,0.0190070221062781,0.0190075,,4
F48,100000,100000,1189,1,2,0.0118902683121292,0.01189,,3
