Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,11201,1,3,0.02800138731897661,0.0280025,,3
F2,200000,200000,4058,1,3,0.020289519093507957,0.02029,,3
F3,400000,400000,600,1,3,0.0004061339688785637,0.0015,,7
F4,100000,100000,7471,1,3,0.07471129128733267,0.07471,,5
F5,200000,200000,8571,1,3,0.04285642281382496,0.042855,,5
F6,400000,400000,7185,1,3,0.01796289206155932,0.0179625,,5
F7,400000,400000,8931,1,3,0.02232738139552981,0.0223275,,2
F8,400000,400000,910,1,3,0.002275838273618991,0.002275,,1
F9,400000,400000,4756,1,3,0.011889318513336855,0.01189,,6
F10,400000,400000,4286,1,3,0.01071487675386229,0.010715,,5
F11,200000,200000,7389,1,3,0.036942527150122695,0.036945,,5
F12,200000,200000,6603,1,3,0.03301475743513116,0.033015,,3
F13,100000,100000,3914,1,3,0.03914125180471173,0.03914,,3
F14,200000,200000,8384,1,3,0.041918506373603615,0.04192,,4
F15,50000,50000,2911,1,3,0.05822007815029995,0.05822,,3
F16,200000,200000,7800,1,3,0.03900195912194748,0.039,,6
F17,400000,400000,995,1,3,0.0024878262880531077,0.0024875,,6
F18,50000,50000,3890,1,3,0.07780443493432454,0.0778,,4
F19,200000,200000,2530,1,3,0.0126490136625238,0.01265,,2
F20,400000,400000,600,1,3,0.000715630809372203,0.0015,,5
F21,400000,400000,10758,1,3,0.026895739959564957,0.026895,,5
F22,50000,50000,1799,1,3,0.03598223243770532,0.03598,,4
F23,400000,400000,3607,1,3,0.009017692727601945,0.0090175,,1
F24,100000,100000,2551,1,3,0.025511122278970788,0.02551,,4
F25,400000,400000,600,1,3,0.0009138293742583237,0.0015,,2
F26,100000,100000,6223,1,3,0.06222881590288892,0.06223,,4
F27,400000,400000,676,1,3,0.0016888972327718244,0.00169,,3
F28,400000,400000,4169,1,3,0.010421785210927348,0.0104225,,3
F29,100000,100000,10157,1,3,0.1015681019970549,0.10157,,3
F30,400000,400000,965,1,3,0.0024120552535609185,0.0024125,,2
F31,400000,400000,1850,1,3,0.004624562975745261,0.004625,,4
F32,400000,400000,1648,1,3,0.004119117594576949,0.00412,,4
F33,200000,200000,1404,1,3,0.0070208386641377185,0.00702,,3
F34,400000,400000,8905,1,3,0.02226133577528505,0.0222625,,6
F35,400000,400000,3171,1,3,0.007927020429070952,0.0079275,,5
F36,400000,400000,1971,1,3,0.004926990404333614,0.0049275,,2
F37,200000,200000,3144,1,3,0.015720848859335113,0.01572,,3
F38,400000,400000,7875,1,3,0.019687242383112036,0.0196875,,4
F39,200000,200000,8701,1,3,0.0435061876694659,0.043505,,5
F40,400000,400000,6774,1,3,0.01693461068967697,0.016935,,4
F41,400000,400000,7020,1,3,0.017550343210746902,0.01755,,2
F42,400000,400000,1813,1,3,0.004532093461612749,0.0045325,,6
F43,200000,200000,6209,1,3,0.03104538985594281,0.031045,,6
F44,400000,400000,1757,1,3,0.004393727176880385,0.0043925,,1
F45,400000,400000,5417,1,3,0.013542212850932434,0.0135425,,6
F46,200000,200000,3395,1,3,0.01697523545569734,0.016975,,5
F47,100000,100000,3107,1,3,0.03107056174963483,0.03107,,2
F48,400000,400000,4055,1,3,0.010138537387068035,0.0101375,,4
