Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,6067,1,3,0.030334862588074718,0.030335,,6
F2,200000,200000,972,1,3,0.004860415703257515,0.00486,,3
F3,100000,100000,4650,1,3,0.04649786604934519,0.0465,,6
F4,200000,200000,2368,1,3,0.011840433672506034,0.01184,,2
F5,50000,50000,621,1,3,0.012420355898135171,0.01242,,6
F6,400000,400000,1470,1,3,0.0036745391845709463,0.003675,,2
F7,400000,400000,1005,1,3,0.002513123296031927,0.0025125,,1
F8,200000,200000,2289,1,3,0.01144493684801573,0.011445,,6
F9,400000,400000,2900,1,3,0.0072492940110849835,0.00725,,6
F10,400000,400000,5226,1,3,0.013065249182061645,0.013065,,2
F11,400000,400000,2721,1,3,0.0068035449084521415,0.0068025,,5
F12,100000,100000,1686,1,3,0.01685984999468859,0.01686,,3
F13,400000,400000,9453,1,3,0.023632053785248963,0.0236325,,1
F14,400000,400000,8303,1,3,0.02075847956680299,0.0207575,,6
F15,400000,400000,4022,1,3,0.010054038286172129,0.010055,,3
F16,400000,400000,605,1,3,0.0015124939907188995,0.0015125,,3
F17,200000,200000,6142,1,3,0.030709347453286517,0.03071,,6
F18,400000,400000,1052,1,3,0.0026295560363328307,0.00263,,1
F19,200000,200000,8461,1,3,0.042305865444471846,0.042305,,1
F20,400000,400000,3330,1,3,0.008325945400598861,0.008325,,2
F21,200000,200000,2466,1,3,0.012329274764059567,0.01233,,3
F22,100000,100000,1377,1,3,0.01377007746464537,0.01377,,1
F23,400000,400000,2698,1,3,0.006745232984550625,0.006745,,7
F24,400000,400000,4207,1,3,0.010517873438378178,0.0105175,,7
F25,400000,400000,1037,1,3,0.0025922069791434466,0.0025925,,6
F26,400000,400000,3407,1,3,0.008517661613853977,0.0085175,,1
F27,400000,400000,4811,1,3,0.012026340247705353,0.0120275,,1
F28,400000,400000,8408,1,3,0.021019886670511065,0.02102,,1
F29,200000,200000,4642,1,3,0.023210889421036426,0.02321,,3
F30,200000,200000,10456,1,3,0.05228136439515375,0.05228,,1
F31,200000,200000,1439,1,3,0.007194802627988047,0.007195,,4
F32,400000,400000,8921,1,3,0.022302138093116566,0.0223025,,2
