Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5882,1,3,0.01470604779002338,0.014705,,1
F2,400000,400000,8035,1,3,0.020088012186843196,0.0200875,,1
F3,100000,100000,6853,1,3,0.06852856875403779,0.06853,,3
F4,50000,50000,7653,1,3,0.15305097716853122,0.15306,,4
F5,200000,200000,1174,1,3,0.005870133199383676,0.00587,,3
F6,200000,200000,6622,1,3,0.03310900749070733,0.03311,,5
F7,50000,50000,9712,1,3,0.19423046038958636,0.19424,,3
F8,50000,50000,10342,1,3,0.2068468445260988,0.20684,,1
F9,200000,200000,6391,1,3,0.03195684969441237,0.031955,,2
F10,50000,50000,5460,1,3,0.10920067123069782,0.1092,,7
F11,100000,100000,7668,1,3,0.07668125417348515,0.07668,,1
F12,200000,200000,11285,1,3,0.056425209072329674,0.056425,,6
F13,50000,50000,8116,1,3,0.1623279757118507,0.16232,,6
F14,400000,400000,1558,1,3,0.0038945980705688554,0.003895,,4
F15,400000,400000,9445,1,3,0.023611346577177506,0.0236125,,3
F16,100000,100000,3947,1,3,0.039472043964266124,0.03947,,4
