Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,666,1,3,0.0016655970945402,0.001665,5.970945402831215e-07,4,6
F2,200000,200000,3801,1,3,0.0190050500729261,0.019005,5.007292618736114e-08,4,12
F3,200000,200000,3245,1,3,0.0162254173496995,0.016225,4.173496995114878e-07,1,12
F4,200000,200000,7415,1,3,0.0370746418604712,0.037075,3.5813952872776333e-07,5,12
F5,800000,800000,6625,1,3,0.0082809028987104,0.00828125,3.471012895821246e-07,4,3
F6,800000,800000,600,1,3,0.0002275707168295,0.00075,0.0005224292831704,6,3
F7,400000,400000,8716,1,3,0.021790821455107,0.02179,8.214551070230558e-07,4,6
F8,400000,400000,10611,1,3,0.0265285624936594,0.0265275,1.0624936594254286e-06,4,6
F9,800000,800000,1718,1,3,0.0021480349663112,0.0021475,5.349663112184933e-07,1,3
F10,400000,400000,11495,1,3,0.028737370260087,0.0287375,1.2973991295184284e-07,5,6
F11,800000,800000,10619,1,3,0.01327409584555,0.01327375,3.458455500593427e-07,5,3
F12,400000,400000,4199,1,3,0.0104978636728217,0.0104975,3.636728217945584e-07,3,6
F13,400000,400000,9884,1,3,0.0247099272221552,0.02471,7.277784474027382e-08,1,6
F14,400000,400000,1513,1,3,0.0037821282434425,0.0037825,3.717565574047101e-07,1,6
F15,200000,200000,8091,1,3,0.0404552479055311,0.040455,2.479055311241374e-07,4,12
F16,800000,800000,5591,1,3,0.0069891140850896,0.00698875,3.640850896203391e-07,4,3
F17,400000,400000,2953,1,3,0.0073826812698425,0.0073825,1.8126984253907802e-07,1,6
F18,400000,400000,3005,1,3,0.007512029607026,0.0075125,4.703929739838936e-07,2,6
F19,200000,200000,9565,1,3,0.0478232968656038,0.047825,1.703134396173478e-06,4,12
F20,800000,800000,3631,1,3,0.0045392942144153,0.00453875,5.442144153456133e-07,3,3
F21,200000,200000,10583,1,3,0.0529134949364072,0.052915,1.5050635927063571e-06,5,12
F22,800000,800000,2330,1,3,0.0029127096340921,0.0029125,2.0963409218081877e-07,2,3
F23,400000,400000,2465,1,3,0.0061620741680854,0.0061625,4.258319145477446e-07,5,6
F24,400000,400000,11769,1,3,0.0294231395018166,0.0294225,6.395018166856226e-07,1,6
F25,800000,800000,8582,1,3,0.0107279964926493,0.0107275,4.964926493284533e-07,1,3
F26,800000,800000,10013,1,3,0.0125158215110328,0.01251625,4.2848896713437723e-07,2,3
F27,800000,800000,11935,1,3,0.0149190463959056,0.01491875,2.963959056332538e-07,4,3
F28,100000,100000,6098,1,3,0.0609774609193801,0.06098,2.539080619833045e-06,5,24
F29,400000,400000,8626,1,3,0.0215651598822279,0.021565,1.598822279569312e-07,5,6
F30,800000,800000,1673,1,3,0.0020913218468146,0.00209125,7.18468146534805e-08,3,3
F31,200000,200000,10395,1,3,0.0519740632314301,0.051975,9.3676856988828e-07,5,12
F32,800000,800000,9524,1,3,0.0119053103583326,0.011905,3.103583326429654e-07,5,3
F33,800000,800000,8469,1,3,0.0105861114608215,0.01058625,1.3853917849894481e-07,5,3
F34,800000,800000,1873,1,3,0.0023416664551191,0.00234125,4.1645511918457154e-07,7,3
F35,800000,800000,6443,1,3,0.0080535502683795,0.00805375,1.9973162041116157e-07,6,3
F36,200000,200000,3062,1,3,0.0153104605742422,0.01531,4.60574242289874e-07,3,12
F37,200000,200000,11177,1,3,0.055882628134026,0.055885,2.3718659739671577e-06,4,12
F38,800000,800000,10397,1,3,0.0129962166348071,0.01299625,3.3365192816936506e-08,1,3
F39,400000,400000,8458,1,3,0.0211459641340348,0.021145,9.641340347997518e-07,1,6
F40,400000,400000,8247,1,3,0.0206165166746355,0.0206175,9.833253644987716e-07,2,6
F41,400000,400000,2106,1,3,0.0052648019928561,0.005265,1.9800714388343998e-07,6,6
F42,800000,800000,2355,1,3,0.0029434019087434,0.00294375,3.480912565741873e-07,2,3
F43,400000,400000,6407,1,3,0.0160163560810822,0.0160175,1.143918917794612e-06,2,6
F44,400000,400000,7574,1,3,0.0189343576163045,0.018935,6.423836954108642e-07,5,6
F45,800000,800000,8706,1,3,0.0108831024577349,0.0108825,6.024577349252047e-07,2,3
F46,800000,800000,9359,1,3,0.0116989240224536,0.01169875,1.740224536417312e-07,3,3
F47,800000,800000,9213,1,3,0.0115161770311451,0.01151625,7.296885483516757e-08,4,3
F48,200000,200000,8694,1,3,0.0434695290121872,0.04347,4.7098781278537283e-07,1,12
