Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,8575,1,3,0.0428748381122711,0.042875,1.6188772889585978e-07,3,12
F2,200000,200000,6156,1,3,0.0307779875544885,0.03078,2.0124455114255142e-06,3,12
F3,800000,800000,10659,1,3,0.0133238649319935,0.01332375,1.149319935559584e-07,3,3
F4,400000,400000,9260,1,3,0.0231499564011351,0.02315,4.359886484825437e-08,1,6
F5,800000,800000,5253,1,3,0.0065656798516604,0.00656625,5.701483395447252e-07,6,3
F6,800000,800000,7491,1,3,0.0093638020865587,0.00936375,5.2086558736258455e-08,4,3
F7,200000,200000,4278,1,3,0.0213903683472023,0.02139,3.683472023160994e-07,7,12
F8,800000,800000,8961,1,3,0.0112014071661051,0.01120125,1.5716610518232146e-07,7,3
F9,800000,800000,11295,1,3,0.014118624116914,0.01411875,1.2588308599681408e-07,1,3
F10,200000,200000,4897,1,3,0.0244841983189859,0.024485,8.016810140384911e-07,7,12
F11,800000,800000,892,1,3,0.0011153532735348,0.001115,3.532735348469284e-07,2,3
F12,400000,400000,11097,1,3,0.0277417062011787,0.0277425,7.937988212268487e-07,1,6
F13,800000,800000,909,1,3,0.0011364217725314,0.00113625,1.717725314816926e-07,3,3
F14,200000,200000,10156,1,3,0.0507799362225998,0.05078,6.377740020130362e-08,7,12
F15,800000,800000,5571,1,3,0.0069635101618394,0.00696375,2.398381605079811e-07,4,3
F16,800000,800000,9863,1,3,0.0123283856872229,0.01232875,3.643127770569521e-07,1,3
F17,800000,800000,4545,1,3,0.0056813954411942,0.00568125,1.4544119428163554e-07,7,3
F18,400000,400000,2112,1,3,0.0052794014325824,0.00528,5.985674175687516e-07,5,6
F19,800000,800000,6723,1,3,0.0084037188494003,0.00840375,3.115059961193711e-08,6,3
F20,800000,800000,7871,1,3,0.0098383628051362,0.00983875,3.871948637199085e-07,6,3
F21,200000,200000,10320,1,3,0.0515975022668173,0.0516,2.497733182692252e-06,3,12
F22,200000,200000,8506,1,3,0.0425280512044139,0.04253,1.948795586056984e-06,7,12
F23,800000,800000,5669,1,3,0.0070857814025181,0.00708625,4.6859748180101e-07,3,3
F24,800000,800000,736,1,3,0.0009203457333005,0.00092,3.457333005759799e-07,6,3
F25,200000,200000,6529,1,3,0.0326429501123953,0.032645,2.049887604681222e-06,1,12
F26,400000,400000,3212,1,3,0.0080295425039628,0.00803,4.574960371841325e-07,1,6
F27,400000,400000,5647,1,3,0.0141179003978128,0.0141175,4.0039781279942177e-07,7,6
F28,400000,400000,5859,1,3,0.0146469783049963,0.0146475,5.216950036066037e-07,3,6
F29,200000,200000,6432,1,3,0.0321616277375482,0.03216,1.6277375482695589e-06,7,12
F30,800000,800000,2113,1,3,0.0026409525330582,0.00264125,2.974669417060184e-07,4,3
F31,200000,200000,6846,1,3,0.0342319620538552,0.03423,1.962053855261714e-06,3,12
F32,800000,800000,4974,1,3,0.0062171103320949,0.0062175,3.896679050671356e-07,3,3
F33,800000,800000,11999,1,3,0.0149985155297276,0.01499875,2.3447027230373565e-07,2,3
F34,800000,800000,7803,1,3,0.0097535600478506,0.00975375,1.899521493934492e-07,2,3
F35,400000,400000,2326,1,3,0.0058154362059121,0.005815,4.3620591212798637e-07,1,6
F36,400000,400000,8359,1,3,0.0208970887025919,0.0208975,4.112974080899834e-07,3,6
F37,100000,100000,6707,1,3,0.0670736726929454,0.06707,3.672692945419498e-06,1,24
F38,800000,800000,1241,1,3,0.0015506400454388,0.00155125,6.099545611052293e-07,1,3
F39,800000,800000,11183,1,3,0.013978544840413,0.01397875,2.051595869179829e-07,2,3
F40,400000,400000,8579,1,3,0.0214470600431253,0.0214475,4.399568747023852e-07,3,6
F41,800000,800000,5274,1,3,0.0065921248371409,0.0065925,3.7516285901397634e-07,2,3
F42,200000,200000,10037,1,3,0.0501838430728859,0.050185,1.1569271140474124e-06,1,12
F43,200000,200000,1655,1,3,0.0082751054839506,0.008275,1.0548395064889637e-07,2,12
F44,400000,400000,6944,1,3,0.0173610488664328,0.01736,1.0488664328178745e-06,7,6
F45,800000,800000,7156,1,3,0.0089452032368326,0.008945,2.0323683266355866e-07,7,3
F46,800000,800000,11057,1,3,0.0138206477596825,0.01382125,6.022403174661684e-07,4,3
F47,800000,800000,1863,1,3,0.0023284531022933,0.00232875,2.9689770668275134e-07,7,3
F48,400000,400000,8359,1,3,0.0208969288858926,0.0208975,5.711141073255765e-07,1,6
