Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,7981,1,3,0.0798109014163193,0.07981,9.014163192960778e-07,6,24
F2,800000,800000,600,1,3,0.0006680697444928,0.00075,8.19302555071504e-05,5,3
F3,800000,800000,600,1,3,2.866612512486544e-05,0.00075,0.0007213338748751,7,3
F4,400000,400000,8531,1,3,0.0213280712821325,0.0213275,5.712821325443151e-07,6,6
F5,200000,200000,11277,1,3,0.0563859541360621,0.056385,9.541360621798112e-07,5,12
F6,800000,800000,2100,1,3,0.0026254738272609,0.002625,4.738272609710638e-07,5,3
F7,800000,800000,600,1,3,0.0001849314551068,0.00075,0.0005650685448931,4,3
F8,800000,800000,3847,1,3,0.0048082663160249,0.00480875,4.836839750657282e-07,2,3
F9,200000,200000,5516,1,3,0.0275800466801247,0.02758,4.6680124703157855e-08,5,12
F10,800000,800000,1532,1,3,0.0019150404854954,0.001915,4.0485495400588434e-08,2,3
F11,800000,800000,7078,1,3,0.0088469532259993,0.0088475,5.467740006228489e-07,5,3
F12,200000,200000,9132,1,3,0.0456598215907063,0.04566,1.7840929363716065e-07,5,12
F13,800000,800000,3562,1,3,0.0044521300082686,0.0044525,3.699917313932516e-07,1,3
F14,800000,800000,8517,1,3,0.0106460992028938,0.01064625,1.507971061666391e-07,6,3
F15,800000,800000,7943,1,3,0.0099282398961288,0.00992875,5.101038711013972e-07,3,3
F16,400000,400000,8631,1,3,0.0215783953136282,0.0215775,8.953136282630059e-07,1,6
F17,100000,100000,9663,1,3,0.0966255903746186,0.09663,4.40962538134082e-06,6,24
F18,400000,400000,8181,1,3,0.0204514865162966,0.0204525,1.0134837033076716e-06,7,6
F19,800000,800000,6311,1,3,0.0078885047087001,0.00788875,2.452912998274215e-07,2,3
F20,800000,800000,2842,1,3,0.0035527243219272,0.0035525,2.243219272141106e-07,4,3
F21,400000,400000,11267,1,3,0.0281677974010351,0.0281675,2.974010351423917e-07,6,6
F22,200000,200000,9919,1,3,0.0495974586260852,0.049595,2.458626085277693e-06,6,12
F23,400000,400000,11985,1,3,0.0299636822703262,0.0299625,1.1822703262533152e-06,4,6
F24,400000,400000,8443,1,3,0.0211075970292359,0.0211075,9.702923597920689e-08,5,6
F25,400000,400000,6430,1,3,0.0160760832283387,0.016075,1.0832283387010588e-06,5,6
F26,800000,800000,10855,1,3,0.0135693254824328,0.01356875,5.754824328376568e-07,3,3
F27,800000,800000,4303,1,3,0.0053793586951584,0.00537875,6.086951584872297e-07,7,3
F28,800000,800000,4046,1,3,0.0050574305394668,0.0050575,6.946053316640027e-08,5,3
F29,800000,800000,11955,1,3,0.0149437418401602,0.01494375,8.159839715374262e-09,7,3
F30,800000,800000,9807,1,3,0.0122587568225726,0.01225875,6.822572602357968e-09,6,3
F31,400000,400000,8695,1,3,0.0217378724246115,0.0217375,3.72424611504163e-07,4,6
F32,100000,100000,3457,1,3,0.0345699760016073,0.03457,2.39983926134113e-08,1,24
F33,400000,400000,2565,1,3,0.0064130561821388,0.0064125,5.561821388878202e-07,4,6
F34,400000,400000,9179,1,3,0.0229471155931464,0.0229475,3.844068535603651e-07,7,6
F35,200000,200000,3371,1,3,0.0168546055613862,0.016855,3.944386137329226e-07,4,12
F36,400000,400000,2491,1,3,0.0062268864742638,0.0062275,6.135257361629398e-07,6,6
F37,800000,800000,4395,1,3,0.0054938946104702,0.00549375,1.4461047020096485e-07,3,3
F38,800000,800000,4427,1,3,0.0055343224584427,0.00553375,5.724584427367965e-07,1,3
F39,400000,400000,6953,1,3,0.0173832376559508,0.0173825,7.376559508741332e-07,1,6
F40,800000,800000,8568,1,3,0.0107101461076525,0.01071,1.461076525842431e-07,1,3
F41,200000,200000,8499,1,3,0.0424939102787731,0.042495,1.0897212268032308e-06,6,12
F42,200000,200000,7378,1,3,0.0368902679216153,0.03689,2.679216153655961e-07,5,12
F43,800000,800000,600,1,3,0.0002470170031378,0.00075,0.0005029829968621,1,3
F44,800000,800000,7841,1,3,0.0098008542528714,0.00980125,3.95747128510357e-07,7,3
F45,800000,800000,1991,1,3,0.0024893493702311,0.00248875,5.993702311911896e-07,7,3
F46,800000,800000,3107,1,3,0.0038835899920102,0.00388375,1.600079897710882e-07,6,3
F47,800000,800000,3319,1,3,0.0041490129214754,0.00414875,2.6292147542461564e-07,3,3
F48,800000,800000,8763,1,3,0.0109542653549527,0.01095375,5.153549527611712e-07,4,3
