Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,7227,1,3,0.009033446397055,0.00903375,3.0360294494408135e-07,7,3
F2,800000,800000,6642,1,3,0.0083022315982808,0.0083025,2.6840171919381706e-07,1,3
F3,200000,200000,6803,1,3,0.0340164603755011,0.034015,1.460375501104172e-06,6,12
F4,400000,400000,11929,1,3,0.0298230867709442,0.0298225,5.867709442532176e-07,4,6
F5,400000,400000,9945,1,3,0.0248637200395068,0.0248625,1.22003950687663e-06,7,6
F6,800000,800000,4781,1,3,0.0059761838469416,0.00597625,6.615305834806878e-08,3,3
F7,200000,200000,6763,1,3,0.033814507579778,0.033815,4.924202220008e-07,2,12
F8,800000,800000,669,1,3,0.0008357184838559,0.00083625,5.315161440038515e-07,7,3
F9,400000,400000,6569,1,3,0.016423640636318,0.0164225,1.1406363180713195e-06,2,6
F10,200000,200000,7466,1,3,0.037327676335316,0.03733,2.3236646839175368e-06,6,12
F11,200000,200000,10451,1,3,0.0522539455353866,0.052255,1.054464613355066e-06,7,12
F12,200000,200000,6638,1,3,0.033189644537214,0.03319,3.5546278592812897e-07,7,12
F13,800000,800000,2889,1,3,0.0036111877488627,0.00361125,6.225113729010913e-08,2,3
F14,200000,200000,6587,1,3,0.0329338681664287,0.032935,1.1318335712620642e-06,6,12
F15,800000,800000,8077,1,3,0.0100964928518288,0.01009625,2.4285182884283e-07,2,3
F16,400000,400000,5229,1,3,0.0130722993870946,0.0130725,2.0061290535722254e-07,6,6
F17,200000,200000,7370,1,3,0.0368504217236053,0.03685,4.217236053080664e-07,2,12
F18,800000,800000,2092,1,3,0.0026145439962675,0.002615,4.560037324069857e-07,7,3
F19,400000,400000,605,1,3,0.0015121568782385,0.0015125,3.431217614757731e-07,5,6
F20,400000,400000,9837,1,3,0.0245932591585302,0.0245925,7.591585302231529e-07,3,6
F21,400000,400000,8504,1,3,0.021260174364384,0.02126,1.743643840423914e-07,4,6
F22,800000,800000,4326,1,3,0.0054073032092725,0.0054075,1.9679072742629505e-07,4,3
F23,400000,400000,7503,1,3,0.0187571710874973,0.0187575,3.289125026402495e-07,6,6
F24,400000,400000,9200,1,3,0.0229999710630786,0.023,2.8936921393774018e-08,2,6
F25,200000,200000,6088,1,3,0.0304399517251303,0.03044,4.827486968853045e-08,7,12
F26,800000,800000,2655,1,3,0.0033192169996696,0.00331875,4.6699966963848285e-07,4,3
F27,400000,400000,9441,1,3,0.0236016324362621,0.0236025,8.675637378774415e-07,7,6
F28,800000,800000,600,1,3,1.6061825372615246e-05,0.00075,0.0007339381746273,5,3
F29,800000,800000,1176,1,3,0.0014698914057612,0.00147,1.085942387965902e-07,5,3
F30,400000,400000,7075,1,3,0.0176880333133365,0.0176875,5.333133365169329e-07,7,6
F31,400000,400000,1885,1,3,0.0047126993857639,0.0047125,1.993857639080027e-07,1,6
F32,400000,400000,7654,1,3,0.0191351936352412,0.019135,1.9363524127180565e-07,3,6
F33,100000,100000,3155,1,3,0.0315500091119513,0.03155,9.111951380924577e-09,2,24
F34,800000,800000,3347,1,3,0.0041835233859875,0.00418375,2.266140124301819e-07,6,3
F35,800000,800000,905,1,3,0.001130641923155,0.00113125,6.08076844959898e-07,1,3
F36,400000,400000,5709,1,3,0.0142721563737152,0.0142725,3.436262847669736e-07,4,6
F37,200000,200000,5776,1,3,0.0288794589229551,0.02888,5.410770448459334e-07,6,12
F38,400000,400000,9860,1,3,0.024649460593442,0.02465,5.394065579408802e-07,4,6
F39,400000,400000,1603,1,3,0.0040077444439527,0.0040075,2.44443952729552e-07,3,6
F40,400000,400000,11344,1,3,0.0283609112831648,0.02836,9.112831648137864e-07,2,6
F41,400000,400000,2099,1,3,0.0052475482593522,0.0052475,4.8259352266114e-08,5,6
F42,800000,800000,10302,1,3,0.0128768914003537,0.0128775,6.085996462623644e-07,3,3
F43,800000,800000,6461,1,3,0.0080760437166431,0.00807625,2.062833568475253e-07,7,3
F44,400000,400000,6278,1,3,0.0156945905134849,0.015695,4.094865150086613e-07,5,6
F45,400000,400000,9567,1,3,0.0239181837186178,0.0239175,6.837186178471066e-07,6,6
F46,800000,800000,4497,1,3,0.0056213383501233,0.00562125,8.835012337438802e-08,6,3
F47,800000,800000,5438,1,3,0.006797582541088,0.0067975,8.254108808947169e-08,2,3
F48,800000,800000,9713,1,3,0.012141327659246,0.01214125,7.76592460147857e-08,5,3
