Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,10734,1,3,0.0268345772808271,0.026835,4.227191728357893e-07,5,6
F2,400000,400000,9454,1,3,0.023635616618057,0.023635,6.166180570206514e-07,2,6
F3,800000,800000,9943,1,3,0.0124291527457208,0.01242875,4.027457208722468e-07,3,3
F4,200000,200000,7223,1,3,0.0361166784855326,0.036115,1.6784855326815171e-06,5,12
F5,800000,800000,3491,1,3,0.0043642734032879,0.00436375,5.234032879330996e-07,4,3
F6,400000,400000,8031,1,3,0.0200766078058213,0.0200775,8.921941786789456e-07,6,6
F7,200000,200000,6695,1,3,0.0334749290105563,0.033475,7.09894436221048e-08,2,12
F8,800000,800000,4553,1,3,0.0056913212263064,0.00569125,7.122630644486316e-08,3,3
F9,800000,800000,5250,1,3,0.0065628146964127,0.0065625,3.14696412733427e-07,2,3
F10,800000,800000,11079,1,3,0.0138483306092692,0.01384875,4.193907307339928e-07,4,3
F11,800000,800000,1602,1,3,0.0020029886089252,0.0020025,4.88608925226959e-07,5,3
F12,400000,400000,1307,1,3,0.0032680340158413,0.0032675,5.340158413034805e-07,7,6
F13,800000,800000,2370,1,3,0.002962135020132,0.0029625,3.649798679047911e-07,2,3
F14,200000,200000,8687,1,3,0.0434341695252882,0.043435,8.304747117771072e-07,5,12
F15,800000,800000,5962,1,3,0.0074524527256271,0.0074525,4.7274372887672056e-08,4,3
F16,400000,400000,6383,1,3,0.0159566830231261,0.0159575,8.169768738602867e-07,7,6
F17,800000,800000,1482,1,3,0.0018530697942086,0.0018525,5.697942086282937e-07,6,3
F18,400000,400000,6055,1,3,0.0151386043621016,0.0151375,1.1043621016820077e-06,2,6
F19,800000,800000,8045,1,3,0.0100566309896027,0.01005625,3.809896027447135e-07,2,3
F20,400000,400000,10435,1,3,0.0260874333112629,0.0260875,6.668873704651634e-08,7,6
F21,800000,800000,600,1,3,0.0001471438551026,0.00075,0.0006028561448973,2,3
F22,800000,800000,986,1,3,0.0012327580692415,0.0012325,2.580692415017974e-07,4,3
F23,800000,800000,8087,1,3,0.0101088330750997,0.01010875,8.307509979932348e-08,7,3
F24,800000,800000,3640,1,3,0.0045500080024603,0.00455,8.00246030378815e-09,5,3
F25,200000,200000,3677,1,3,0.0183859910768425,0.018385,9.91076842579708e-07,2,12
F26,200000,200000,1363,1,3,0.0068155107109301,0.006815,5.107109301173002e-07,7,12
F27,400000,400000,11496,1,3,0.028740585558282,0.02874,5.855582820707417e-07,2,6
F28,800000,800000,3259,1,3,0.0040741244011957,0.00407375,3.744011956999596e-07,6,3
F29,200000,200000,1077,1,3,0.00538485855164,0.005385,1.414483599962088e-07,1,12
F30,200000,200000,6332,1,3,0.0316602284416492,0.03166,2.2844164922902757e-07,7,12
F31,200000,200000,11001,1,3,0.0550042181840764,0.055005,7.818159235839506e-07,5,12
F32,400000,400000,1371,1,3,0.0034277294093966,0.0034275,2.294093966181965e-07,3,6
F33,400000,400000,9353,1,3,0.023381498167633,0.0233825,1.0018323669258589e-06,5,6
F34,400000,400000,5201,1,3,0.0130023892483742,0.0130025,1.107516257314867e-07,6,6
F35,800000,800000,6454,1,3,0.0080678113038811,0.0080675,3.11303881122757e-07,6,3
F36,400000,400000,11872,1,3,0.0296801182009962,0.02968,1.1820099625123317e-07,5,6
F37,200000,200000,11387,1,3,0.0569343926159167,0.056935,6.073840832926392e-07,5,12
F38,800000,800000,2817,1,3,0.0035207816321898,0.00352125,4.683678101712052e-07,1,3
F39,400000,400000,5751,1,3,0.0143780591443692,0.0143775,5.591443692377213e-07,5,6
F40,200000,200000,10861,1,3,0.0543034504438838,0.054305,1.5495561161218974e-06,7,12
F41,200000,200000,7792,1,3,0.0389585136184478,0.03896,1.4863815521806711e-06,7,12
F42,400000,400000,6137,1,3,0.0153435328520641,0.0153425,1.0328520641620514e-06,6,6
F43,400000,400000,6262,1,3,0.0156557267244725,0.015655,7.26724472533552e-07,5,6
F44,400000,400000,10790,1,3,0.0269758094639478,0.026975,8.0946394784287e-07,7,6
F45,400000,400000,6101,1,3,0.0152523889827841,0.0152525,1.1101721582133794e-07,7,6
F46,800000,800000,7809,1,3,0.0097613160516953,0.00976125,6.605169536148815e-08,5,3
F47,400000,400000,6163,1,3,0.0154066582910837,0.0154075,8.417089162760655e-07,4,6
F48,200000,200000,11277,1,3,0.0563851220680657,0.056385,1.220680657110229e-07,5,12
