Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,9951,1,3,0.0995137229621554,0.09951,3.722962155436327e-06,6,24
F2,200000,200000,10320,1,3,0.0516003240683,0.0516,3.240683000629852e-07,6,12
F3,800000,800000,1389,1,3,0.0017363967330236,0.00173625,1.4673302361524476e-07,3,3
F4,400000,400000,10159,1,3,0.025397086070795,0.0253975,4.139292049502863e-07,4,6
F5,800000,800000,5286,1,3,0.0066080191057483,0.0066075,5.191057483753744e-07,3,3
F6,400000,400000,8527,1,3,0.0213173424140404,0.0213175,1.575859595141782e-07,5,6
F7,800000,800000,8241,1,3,0.0103013525932132,0.01030125,1.0259321329801618e-07,7,3
F8,800000,800000,1005,1,3,0.0012561779440908,0.00125625,7.205590916948766e-08,1,3
F9,400000,400000,11111,1,3,0.0277785918762494,0.0277775,1.0918762494253886e-06,6,6
F10,800000,800000,2864,1,3,0.0035805729560272,0.00358,5.729560272060841e-07,2,3
F11,200000,200000,11978,1,3,0.0598903140737092,0.05989,3.140737092621748e-07,6,12
F12,400000,400000,9429,1,3,0.0235719834104685,0.0235725,5.165895314886149e-07,6,6
F13,800000,800000,9179,1,3,0.0114737433059824,0.01147375,6.694017501765459e-09,1,3
F14,800000,800000,3029,1,3,0.0037864834519322,0.00378625,2.3345193222090374e-07,4,3
F15,100000,100000,3912,1,3,0.039122265750298,0.03912,2.265750298088842e-06,3,24
F16,800000,800000,10655,1,3,0.0133191805454296,0.01331875,4.3054542963119613e-07,4,3
F17,800000,800000,1528,1,3,0.0019101518465213,0.00191,1.518465213240592e-07,7,3
F18,200000,200000,3014,1,3,0.0150695167803582,0.01507,4.832196417170476e-07,2,12
F19,800000,800000,600,1,3,4.508732598440535e-06,0.00075,0.0007454912674015,7,3
F20,400000,400000,6639,1,3,0.0165980915127026,0.0165975,5.915127026384637e-07,7,6
F21,800000,800000,787,1,3,0.0009842803467697,0.00098375,5.30346769783566e-07,3,3
F22,800000,800000,656,1,3,0.0008205946127446,0.00082,5.946127446406456e-07,2,3
F23,800000,800000,3077,1,3,0.0038462279374212,0.00384625,2.20625787127407e-08,5,3
F24,400000,400000,1680,1,3,0.0042002856135063,0.0042,2.8561350632737986e-07,3,6
F25,400000,400000,8603,1,3,0.021507430729379,0.0215075,6.927062094763682e-08,2,6
F26,800000,800000,5963,1,3,0.0074540896314718,0.00745375,3.396314718715626e-07,5,3
F27,200000,200000,10676,1,3,0.0533811716501851,0.05338,1.1716501851360972e-06,6,12
F28,100000,100000,9740,1,3,0.097399515788927,0.0974,4.842110729458282e-07,6,24
F29,400000,400000,5513,1,3,0.0137825552784153,0.0137825,5.527841532085299e-08,3,6
F30,800000,800000,2171,1,3,0.002713544373887,0.00271375,2.0562611298315802e-07,6,3
F31,800000,800000,5553,1,3,0.0069415889276836,0.00694125,3.3892768365028497e-07,4,3
F32,800000,800000,600,1,3,4.2905318448027696e-05,0.00075,0.0007070946815519,5,3
F33,200000,200000,6929,1,3,0.034642560427865,0.034645,2.4395721349643185e-06,2,12
F34,800000,800000,9250,1,3,0.0115624591373666,0.0115625,4.0862633301358426e-08,5,3
F35,800000,800000,1334,1,3,0.0016676613231819,0.0016675,1.6132318196820756e-07,2,3
F36,800000,800000,2100,1,3,0.0026244766280879,0.002625,5.23371912070688e-07,6,3
F37,800000,800000,3298,1,3,0.004122572565474,0.0041225,7.256547404719399e-08,7,3
F38,400000,400000,11027,1,3,0.0275678511229252,0.0275675,3.5112292525590894e-07,3,6
F39,800000,800000,1640,1,3,0.0020497697716245,0.00205,2.302283754790531e-07,5,3
F40,400000,400000,10054,1,3,0.025136232767475,0.025135,1.2327674750629849e-06,7,6
F41,800000,800000,1781,1,3,0.0022260472315515,0.00222625,2.0276844844933225e-07,4,3
F42,400000,400000,10937,1,3,0.0273414544064219,0.0273425,1.0455935780875891e-06,5,6
F43,400000,400000,6486,1,3,0.0162144031086556,0.016215,5.968913443024637e-07,6,6
F44,400000,400000,8887,1,3,0.0222164002318011,0.0222175,1.0997681988492158e-06,3,6
F45,400000,400000,2199,1,3,0.0054970294059934,0.0054975,4.705940065729067e-07,1,6
F46,800000,800000,8174,1,3,0.0102176563235231,0.0102175,1.563235231590715e-07,6,3
F47,400000,400000,7482,1,3,0.0187058946905127,0.018705,8.946905127212024e-07,4,6
F48,200000,200000,1307,1,3,0.0065356030378951,0.006535,6.030378951298043e-07,2,12
