Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,4171,1,3,0.0052136324824192,0.00521375,1.1751758076036789e-07,5,3
F2,800000,800000,10337,1,3,0.012921806940091,0.01292125,5.569400910402506e-07,3,3
F3,800000,800000,3306,1,3,0.004132831150962,0.0041325,3.311509620797584e-07,3,3
F4,400000,400000,1793,1,3,0.0044822928664625,0.0044825,2.071335374886907e-07,4,6
F5,800000,800000,6598,1,3,0.0082481044423289,0.0082475,6.044423289299633e-07,2,3
F6,400000,400000,709,1,3,0.0017721308883027,0.0017725,3.691116972524226e-07,3,6
F7,100000,100000,6702,1,3,0.0670173294177419,0.06702,2.670582258029741e-06,6,24
F8,800000,800000,10841,1,3,0.0135513471420167,0.01355125,9.71420167777959e-08,5,3
F9,400000,400000,3999,1,3,0.0099968757687021,0.0099975,6.242312978813058e-07,5,6
F10,400000,400000,11753,1,3,0.0293832595270325,0.0293825,7.595270325802539e-07,2,6
F11,400000,400000,9119,1,3,0.0227973280047552,0.0227975,1.7199524479649678e-07,7,6
F12,800000,800000,5741,1,3,0.0071766443674653,0.00717625,3.943674653453938e-07,5,3
F13,800000,800000,5121,1,3,0.0064016018642869,0.00640125,3.5186428695450217e-07,4,3
F14,200000,200000,3226,1,3,0.0161298002401912,0.01613,1.9975980871528298e-07,3,12
F15,200000,200000,7010,1,3,0.0350504186514037,0.03505,4.1865140379404586e-07,6,12
F16,400000,400000,9769,1,3,0.0244215425790557,0.0244225,9.57420944289189e-07,2,6
F17,800000,800000,3219,1,3,0.0040235210648625,0.00402375,2.2893513741076987e-07,2,3
F18,400000,400000,6302,1,3,0.0157546808268727,0.015755,3.191731272993159e-07,7,6
F19,800000,800000,10165,1,3,0.0127060358425112,0.01270625,2.141574887131598e-07,6,3
F20,800000,800000,3274,1,3,0.0040927943414336,0.0040925,2.9434143361452975e-07,7,3
F21,800000,800000,10069,1,3,0.0125861254047118,0.01258625,1.245952881770429e-07,2,3
F22,800000,800000,4333,1,3,0.0054161167438425,0.00541625,1.3325615743058766e-07,1,3
F23,400000,400000,11069,1,3,0.0276713406467749,0.0276725,1.1593532250435412e-06,7,6
F24,200000,200000,8894,1,3,0.0444700140013769,0.04447,1.4001376953676205e-08,6,12
F25,200000,200000,7758,1,3,0.038792192785635,0.03879,2.1927856350065222e-06,2,12
F26,800000,800000,7481,1,3,0.0093512807634648,0.00935125,3.0763464864067e-08,7,3
F27,200000,200000,2361,1,3,0.011805151569356,0.011805,1.515693560764919e-07,4,12
F28,100000,100000,4325,1,3,0.0432502737185032,0.04325,2.737185032103407e-07,6,24
F29,800000,800000,1008,1,3,0.0012599339810905,0.00126,6.60189094670461e-08,4,3
F30,400000,400000,10537,1,3,0.0263437019135607,0.0263425,1.2019135607783948e-06,6,6
F31,800000,800000,11009,1,3,0.013761038053387,0.01376125,2.1194661297893602e-07,2,3
F32,800000,800000,3466,1,3,0.0043329461067622,0.0043325,4.461067622139534e-07,6,3
F33,800000,800000,2345,1,3,0.002931826954268,0.00293125,5.769542680243711e-07,1,3
F34,200000,200000,7501,1,3,0.0375028700199718,0.037505,2.1299800281454617e-06,7,12
F35,800000,800000,4951,1,3,0.0061889888800655,0.00618875,2.388800655270251e-07,7,3
F36,400000,400000,6966,1,3,0.0174152628272109,0.017415,2.628272109811425e-07,6,6
F37,800000,800000,8389,1,3,0.0104858574839519,0.01048625,3.925160480516138e-07,7,3
F38,800000,800000,5095,1,3,0.0063691971344063,0.00636875,4.471344063399982e-07,6,3
F39,400000,400000,7026,1,3,0.0175650879337903,0.017565,8.793379030133663e-08,6,6
F40,800000,800000,5659,1,3,0.0070734334481241,0.00707375,3.165518758334318e-07,2,3
F41,800000,800000,1292,1,3,0.0016144877460061,0.001615,5.122539938286121e-07,6,3
F42,800000,800000,6589,1,3,0.0082358938147097,0.00823625,3.561852902900231e-07,6,3
F43,200000,200000,11421,1,3,0.0571067169694329,0.057105,1.7169694328939e-06,6,12
F44,800000,800000,4529,1,3,0.0056615447710313,0.00566125,2.947710313408458e-07,3,3
F45,800000,800000,6415,1,3,0.008018817039745,0.00801875,6.703974503828591e-08,4,3
F46,800000,800000,7927,1,3,0.0099086805828111,0.00990875,6.941718887730487e-08,3,3
F47,100000,100000,4107,1,3,0.0410689715644503,0.04107,1.0284355496867348e-06,6,24
F48,400000,400000,9980,1,3,0.0249501961621718,0.02495,1.9616217184978413e-07,3,6
