Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,8087,1,3,0.04043680815459416,0.040435,,2
F2,200000,200000,4572,1,3,0.02286086073509974,0.02286,,6
F3,400000,400000,1971,1,3,0.0049278881234258165,0.0049275,,2
F4,400000,400000,8214,1,3,0.0205358277908384,0.020535,,7
F5,400000,400000,1290,1,3,0.003225096310127018,0.003225,,4
F6,200000,200000,6581,1,3,0.03290621490929302,0.032905,,2
F7,400000,400000,2511,1,3,0.006277286636425794,0.0062775,,6
F8,200000,200000,11155,1,3,0.05577256499331762,0.055775,,7
F9,400000,400000,600,1,3,0.0012663408099453655,0.0015,,2
F10,100000,100000,9037,1,3,0.090373390279467,0.09037,,2
F11,100000,100000,1039,1,3,0.010389160765444272,0.01039,,3
F12,400000,400000,5732,1,3,0.014330655566614503,0.01433,,2
F13,400000,400000,1411,1,3,0.003528358933028941,0.0035275,,2
F14,400000,400000,10006,1,3,0.02501565520523641,0.025015,,2
F15,400000,400000,600,1,3,0.0010964892976002005,0.0015,,3
F16,100000,100000,1800,1,3,0.017999905291138374,0.018,,6
F17,100000,100000,3980,1,3,0.03980201468100053,0.0398,,7
F18,100000,100000,815,1,3,0.008149364874314946,0.00815,,4
F19,400000,400000,600,1,3,0.0013687759946328093,0.0015,,4
F20,200000,200000,8699,1,3,0.04349600449112839,0.043495,,7
F21,400000,400000,7081,1,3,0.01770311449767159,0.0177025,,3
F22,400000,400000,6349,1,3,0.01587213828458678,0.0158725,,4
F23,100000,100000,1191,1,3,0.011908787318030134,0.01191,,3
F24,400000,400000,5279,1,3,0.01319815122813417,0.0131975,,6
F25,400000,400000,7777,1,3,0.019442305299102403,0.0194425,,4
F26,200000,200000,6267,1,3,0.03133325624049138,0.031335,,7
F27,400000,400000,1622,1,3,0.004054317634598015,0.004055,,3
F28,400000,400000,600,1,3,0.0014472004168549213,0.0015,,1
F29,400000,400000,3689,1,3,0.009223282357580187,0.0092225,,6
F30,400000,400000,1760,1,3,0.004399295785980695,0.0044,,3
F31,200000,200000,3180,1,3,0.015898844510836452,0.0159,,7
F32,400000,400000,2254,1,3,0.005635828001977983,0.005635,,4
F33,200000,200000,6377,1,3,0.03188375163755508,0.031885,,3
F34,200000,200000,1645,1,3,0.008224084274706,0.008225,,2
F35,200000,200000,637,1,3,0.0031858541483209546,0.003185,,6
F36,400000,400000,2791,1,3,0.00697745135226624,0.0069775,,7
F37,200000,200000,872,1,3,0.004359591434095311,0.00436,,7
F38,400000,400000,600,1,3,0.00023165246849649046,0.0015,,6
F39,400000,400000,9055,1,3,0.022636965172922796,0.0226375,,3
F40,200000,200000,10017,1,3,0.05008328161154091,0.050085,,2
F41,400000,400000,4667,1,3,0.011666431389932203,0.0116675,,7
F42,200000,200000,10790,1,3,0.053948650119436864,0.05395,,7
F43,400000,400000,1713,1,3,0.004282955139830347,0.0042825,,5
F44,200000,200000,10997,1,3,0.05498425678618028,0.054985,,2
F45,400000,400000,6462,1,3,0.01615417382240327,0.016155,,2
F46,400000,400000,780,1,3,0.0019506012362818861,0.00195,,5
F47,400000,400000,1266,1,3,0.0031647307521091433,0.003165,,7
F48,200000,200000,11161,1,3,0.05580384108408565,0.055805,,2
