Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,8715,1,3,0.021787969124180462,0.0217875,,2
F2,200000,200000,7997,1,3,0.03998544387425462,0.039985,,7
F3,400000,400000,7455,1,3,0.018638429851686844,0.0186375,,3
F4,200000,200000,7642,1,3,0.03821199711568202,0.03821,,4
F5,100000,100000,4154,1,3,0.04153860986165325,0.04154,,3
F6,400000,400000,3904,1,3,0.009760194995660942,0.00976,,3
F7,200000,200000,6139,1,3,0.030697431200684244,0.030695,,5
F8,100000,100000,3554,1,3,0.0355382453412042,0.03554,,3
F9,200000,200000,965,1,3,0.004825495636271104,0.004825,,5
F10,200000,200000,7769,1,3,0.03884365995647954,0.038845,,3
F11,50000,50000,3068,1,3,0.06136370166750427,0.06136,,7
F12,400000,400000,600,1,3,0.000848536359608687,0.0015,,3
F13,100000,100000,6863,1,3,0.06862620994667057,0.06863,,7
F14,400000,400000,1190,1,3,0.0029745201906092866,0.002975,,6
F15,50000,50000,2049,1,3,0.04098046382551901,0.04098,,4
F16,400000,400000,7007,1,3,0.017517566922509054,0.0175175,,5
F17,200000,200000,8753,1,3,0.04376509833508624,0.043765,,7
F18,400000,400000,600,1,3,0.0010370994675930056,0.0015,,1
F19,200000,200000,4126,1,3,0.020629491291558555,0.02063,,6
F20,400000,400000,6078,1,3,0.015194429104079976,0.015195,,4
F21,400000,400000,1967,1,3,0.004918352560874251,0.0049175,,4
F22,200000,200000,6083,1,3,0.030412871182549206,0.030415,,7
F23,200000,200000,2751,1,3,0.013754822932047661,0.013755,,6
F24,200000,200000,9309,1,3,0.04654347859864871,0.046545,,3
F25,400000,400000,10511,1,3,0.02627747538108094,0.0262775,,4
F26,400000,400000,854,1,3,0.002133799137663428,0.002135,,4
F27,200000,200000,6502,1,3,0.03251030447997394,0.03251,,4
F28,400000,400000,1501,1,3,0.003753553220001482,0.0037525,,3
F29,400000,400000,600,1,3,0.0012391326393078606,0.0015,,5
F30,200000,200000,7637,1,3,0.03818523494127135,0.038185,,5
F31,200000,200000,1060,1,3,0.005299249532107697,0.0053,,2
F32,200000,200000,8069,1,3,0.04034617503934884,0.040345,,5
F33,200000,200000,8944,1,3,0.04471760991544249,0.04472,,5
F34,400000,400000,4989,1,3,0.012471414763155775,0.0124725,,7
F35,200000,200000,11315,1,3,0.056572586165277605,0.056575,,7
F36,200000,200000,7171,1,3,0.035856175118527345,0.035855,,7
F37,200000,200000,2209,1,3,0.01104489476797288,0.011045,,2
F38,400000,400000,669,1,3,0.0016717478226290772,0.0016725,,6
F39,400000,400000,1713,1,3,0.004283538990786762,0.0042825,,1
F40,100000,100000,1762,1,3,0.017620970423826793,0.01762,,1
F41,200000,200000,6006,1,3,0.030029919823876622,0.03003,,3
F42,400000,400000,1910,1,3,0.004775462541461245,0.004775,,7
F43,400000,400000,9146,1,3,0.022866151818104724,0.022865,,5
F44,400000,400000,8625,1,3,0.021562396617652607,0.0215625,,7
F45,400000,400000,655,1,3,0.0016374538613717626,0.0016375,,2
F46,400000,400000,3045,1,3,0.007612724624784822,0.0076125,,1
F47,100000,100000,9618,1,3,0.09618455459693397,0.09618,,7
F48,100000,100000,5889,1,3,0.05889087546223799,0.05889,,3
