Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,10167,1,3,0.025416324270848167,0.0254175,,2
F2,50000,50000,9748,1,3,0.19496239026252726,0.19496,,6
F3,200000,200000,6683,1,3,0.03341574795046548,0.033415,,3
F4,100000,100000,7669,1,3,0.07669367740472677,0.07669,,6
F5,400000,400000,5047,1,3,0.012618248525858133,0.0126175,,5
F6,100000,100000,8073,1,3,0.08073258737496225,0.08073,,4
F7,200000,200000,9654,1,3,0.04827199886573674,0.04827,,2
F8,400000,400000,2997,1,3,0.007492495245604358,0.0074925,,7
F9,400000,400000,3157,1,3,0.007893610246504507,0.0078925,,6
F10,100000,100000,8639,1,3,0.08639360904720852,0.08639,,6
F11,400000,400000,8940,1,3,0.02235118543774474,0.02235,,3
F12,100000,100000,6557,1,3,0.0655726619757027,0.06557,,7
F13,400000,400000,5271,1,3,0.013177388481072229,0.0131775,,6
F14,400000,400000,5818,1,3,0.014545604161210743,0.014545,,4
F15,400000,400000,1909,1,3,0.004771441987713346,0.0047725,,4
F16,200000,200000,3499,1,3,0.017496019797245885,0.017495,,7
