Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,1695,1,3,0.01694984358901963,0.01695,,2
F2,100000,100000,2278,1,3,0.022779329538040072,0.02278,,7
F3,50000,50000,4254,1,3,0.08508440168682718,0.08508,,6
F4,200000,200000,6609,1,3,0.033042889275101794,0.033045,,6
F5,200000,200000,6447,1,3,0.032235444577176975,0.032235,,7
F6,400000,400000,958,1,3,0.002395433601383057,0.002395,,7
F7,400000,400000,7575,1,3,0.018936264614164755,0.0189375,,5
F8,400000,400000,1791,1,3,0.004477543942874307,0.0044775,,7
F9,50000,50000,774,1,3,0.015481065265068095,0.01548,,1
F10,400000,400000,4250,1,3,0.010625889581063919,0.010625,,2
F11,200000,200000,6476,1,3,0.03237961385035204,0.03238,,4
F12,400000,400000,3841,1,3,0.009603161925142822,0.0096025,,6
F13,400000,400000,5169,1,3,0.012922720485889605,0.0129225,,4
F14,400000,400000,3571,1,3,0.008927485003234203,0.0089275,,2
F15,200000,200000,6237,1,3,0.031184960668355077,0.031185,,6
F16,400000,400000,8282,1,3,0.020704661076453246,0.020705,,6
F17,200000,200000,2018,1,3,0.010089291155421898,0.01009,,5
F18,400000,400000,11970,1,3,0.029924316618412772,0.029925,,5
F19,400000,400000,1496,1,3,0.0037411601930629756,0.00374,,3
F20,200000,200000,4718,1,3,0.023589165682423197,0.02359,,4
F21,400000,400000,3637,1,3,0.009093177166303423,0.0090925,,7
F22,400000,400000,10670,1,3,0.02667502618208148,0.026675,,2
F23,400000,400000,2073,1,3,0.005181445306415705,0.0051825,,4
F24,100000,100000,744,1,3,0.007440389080622889,0.00744,,5
F25,400000,400000,894,1,3,0.0022347353201938036,0.002235,,6
F26,200000,200000,10875,1,3,0.05437354687198964,0.054375,,6
F27,200000,200000,7645,1,3,0.03822469614650981,0.038225,,5
F28,200000,200000,9042,1,3,0.04520899796900908,0.04521,,2
F29,200000,200000,6506,1,3,0.03252862771147153,0.03253,,2
F30,200000,200000,8119,1,3,0.040595897594366756,0.040595,,4
F31,400000,400000,3263,1,3,0.008158530212004234,0.0081575,,1
F32,400000,400000,2084,1,3,0.005210288109563977,0.00521,,6
