Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,10340,1,2,0.0516976422277954,0.0517,,6
F2,200000,200000,7595,1,2,0.0379751975841657,0.037975,,5
F3,400000,400000,5270,1,2,0.0131760485190732,0.013175,,1
F4,200000,200000,7127,1,2,0.0356342547231769,0.035635,,4
F5,400000,400000,5045,1,2,0.0126136475343987,0.0126125,,7
F6,400000,400000,8015,1,2,0.0200383472028997,0.0200375,,4
F7,200000,200000,4751,1,2,0.0237560631830902,0.023755,,5
F8,200000,200000,818,1,2,0.004088869753098,0.00409,,4
F9,400000,400000,2809,1,2,0.0070232776423037,0.0070225,,7
F10,400000,400000,9277,1,2,0.0231925186811023,0.0231925,,6
F11,200000,200000,9353,1,2,0.0467629883197431,0.046765,,6
F12,100000,100000,7333,1,2,0.0733303712402071,0.07333,,6
F13,400000,400000,1032,1,2,0.002579933366109,0.00258,,7
F14,100000,100000,6132,1,2,0.0613233008491062,0.06132,,6
F15,200000,200000,1581,1,2,0.0079038195418232,0.007905,,2
F16,200000,200000,8148,1,2,0.0407377495920565,0.04074,,6
F17,200000,200000,9719,1,2,0.0485927205841508,0.048595,,5
F18,400000,400000,5666,1,2,0.0141647461327641,0.014165,,6
F19,400000,400000,1460,1,2,0.0036508469234629,0.00365,,3
F20,400000,400000,6773,1,2,0.0169314749389996,0.0169325,,4
F21,200000,200000,6898,1,2,0.0344884545238036,0.03449,,5
F22,200000,200000,10085,1,2,0.0504233840749122,0.050425,,6
F23,100000,100000,5218,1,2,0.0521824714062613,0.05218,,6
F24,400000,400000,6697,1,2,0.0167436636452632,0.0167425,,1
F25,100000,100000,1212,1,2,0.0121188154208057,0.01212,,6
F26,200000,200000,6121,1,2,0.0306048425873792,0.030605,,6
F27,100000,100000,4404,1,2,0.0440398713353205,0.04404,,5
F28,100000,100000,7955,1,2,0.0795458995125061,0.07955,,6
F29,100000,100000,3659,1,2,0.0365899633325419,0.03659,,6
F30,400000,400000,6853,1,2,0.0171314073033718,0.0171325,,6
F31,200000,200000,2508,1,2,0.0125398657762912,0.01254,,5
F32,400000,400000,4554,1,2,0.0113838138544879,0.011385,,3
F33,100000,100000,5141,1,2,0.051410807556255,0.05141,,5
F34,400000,400000,2221,1,2,0.0055524837649717,0.0055525,,2
F35,400000,400000,1885,1,2,0.0047122742993225,0.0047125,,6
F36,400000,400000,600,1,2,0.0006621046126474,0.0015,,1
F37,400000,400000,4463,1,2,0.0111586330992741,0.0111575,,1
F38,400000,400000,600,1,2,0.0014073784600141,0.0015,,5
F39,50000,50000,1750,1,2,0.0350020181331503,0.035,,1
F40,50000,50000,637,1,2,0.0127393290146263,0.01274,,2
F41,400000,400000,11788,1,2,0.0294687589013483,0.02947,,4
F42,200000,200000,2695,1,2,0.0134743516960025,0.013475,,4
F43,100000,100000,1728,1,2,0.0172792343641753,0.01728,,5
F44,400000,400000,2469,1,2,0.0061726252046915,0.0061725,,5
F45,400000,400000,4597,1,2,0.0114936536351563,0.0114925,,4
F46,400000,400000,6050,1,2,0.0151255649095161,0.015125,,5
F47,400000,400000,9570,1,2,0.0239254967983822,0.023925,,1
F48,100000,100000,1768,1,2,0.0176792160358671,0.01768,,1
