Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3041,1,3,0.007602239309087877,0.0076025,,1
F2,400000,400000,3237,1,3,0.008092597134673363,0.0080925,,6
F3,200000,200000,836,1,3,0.004180787190223745,0.00418,,2
F4,400000,400000,6227,1,3,0.015568637109301786,0.0155675,,5
F5,100000,100000,1073,1,3,0.010730837638937452,0.01073,,7
F6,50000,50000,1189,1,3,0.02377981675292229,0.02378,,2
F7,400000,400000,4491,1,3,0.0112280847166073,0.0112275,,6
F8,400000,400000,640,1,3,0.0015996601113191788,0.0016,,2
F9,200000,200000,2208,1,3,0.0110389568677014,0.01104,,5
F10,400000,400000,2170,1,3,0.005425769917914214,0.005425,,6
F11,400000,400000,3107,1,3,0.007768621001014164,0.0077675,,2
F12,400000,400000,5785,1,3,0.014461508573571091,0.0144625,,5
F13,400000,400000,4861,1,3,0.012153130985590566,0.0121525,,2
F14,400000,400000,3541,1,3,0.00885286147240194,0.0088525,,1
F15,400000,400000,1624,1,3,0.004061153648339033,0.00406,,1
F16,400000,400000,2953,1,3,0.007382139640346286,0.0073825,,7
F17,200000,200000,1499,1,3,0.007493947944298696,0.007495,,5
F18,400000,400000,8247,1,3,0.020617144750775473,0.0206175,,5
F19,400000,400000,600,1,3,0.0002566341718334142,0.0015,,7
F20,400000,400000,4027,1,3,0.01006686322276562,0.0100675,,6
F21,400000,400000,1005,1,3,0.002513216905016158,0.0025125,,1
F22,200000,200000,10019,1,3,0.05009699857780758,0.050095,,7
F23,200000,200000,11033,1,3,0.055163772454393356,0.055165,,7
F24,400000,400000,1781,1,3,0.004451434503996821,0.0044525,,5
F25,400000,400000,8478,1,3,0.021194564687130046,0.021195,,7
F26,400000,400000,1255,1,3,0.003136322212549336,0.0031375,,4
F27,200000,200000,6777,1,3,0.03388378469164344,0.033885,,7
F28,400000,400000,1421,1,3,0.003552261939433199,0.0035525,,6
F29,100000,100000,943,1,3,0.009429948251525822,0.00943,,2
F30,400000,400000,3259,1,3,0.00814815706018418,0.0081475,,5
F31,200000,200000,7413,1,3,0.03706381803057773,0.037065,,7
F32,400000,400000,3533,1,3,0.008833127764485804,0.0088325,,7
F33,400000,400000,5831,1,3,0.014577422570312415,0.0145775,,7
F34,400000,400000,5913,1,3,0.014781449020646598,0.0147825,,1
F35,400000,400000,1599,1,3,0.003997573089906836,0.0039975,,7
F36,400000,400000,7901,1,3,0.019751586914006247,0.0197525,,1
F37,400000,400000,4422,1,3,0.011054410719561703,0.011055,,2
F38,400000,400000,4731,1,3,0.011826945201041938,0.0118275,,1
F39,200000,200000,3086,1,3,0.015430908589977727,0.01543,,2
F40,400000,400000,6681,1,3,0.016701263852873904,0.0167025,,7
F41,400000,400000,11440,1,3,0.028599483114889385,0.0286,,5
F42,400000,400000,1339,1,3,0.003347618366646654,0.0033475,,3
F43,100000,100000,692,1,3,0.006918922929368021,0.00692,,3
F44,400000,400000,10817,1,3,0.027042564854077952,0.0270425,,1
F45,50000,50000,1761,1,3,0.03521821431537722,0.03522,,5
F46,100000,100000,7735,1,3,0.07735288000982418,0.07735,,7
F47,400000,400000,600,1,3,0.0014603171286861425,0.0015,,5
F48,400000,400000,4054,1,3,0.01013449110165308,0.010135,,1
