Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,6055,1,3,0.0302761063663946,0.030275,1.1063663946618565e-06,6,12
F2,400000,400000,3516,1,3,0.0087901423965218,0.00879,1.4239652187247878e-07,7,6
F3,400000,400000,787,1,3,0.0019669676672288,0.0019675,5.323327711861774e-07,5,6
F4,200000,200000,2720,1,3,0.0136004123463793,0.0136,4.123463793210408e-07,2,12
F5,400000,400000,9309,1,3,0.0232718853357389,0.0232725,6.146642610171948e-07,5,6
F6,200000,200000,8025,1,3,0.0401235526477773,0.040125,1.4473522226624014e-06,6,12
F7,400000,400000,11023,1,3,0.027556585557379,0.0275575,9.144426209445332e-07,4,6
F8,400000,400000,1357,1,3,0.0033929766135767,0.0033925,4.7661357673685e-07,4,6
F9,100000,100000,2547,1,3,0.0254700384033031,0.02547,3.8403303197209755e-08,6,24
F10,100000,100000,2481,1,3,0.0248107362016901,0.02481,7.362016901657498e-07,2,24
F11,400000,400000,649,1,3,0.0016229023854668,0.0016225,4.023854668067355e-07,1,6
F12,400000,400000,1966,1,3,0.0049149335977756,0.004915,6.640222438309556e-08,5,6
F13,400000,400000,7301,1,3,0.0182515167854858,0.0182525,9.832145141351611e-07,5,6
F14,400000,400000,11838,1,3,0.0295948010234016,0.029595,1.989765983818892e-07,6,6
F15,400000,400000,8443,1,3,0.0211076557237511,0.0211075,1.5572375117178797e-07,7,6
F16,400000,400000,6709,1,3,0.016773067820226,0.0167725,5.678202260293863e-07,3,6
F17,400000,400000,7109,1,3,0.0177731469385196,0.0177725,6.469385196126998e-07,6,6
F18,400000,400000,9651,1,3,0.0241265060925919,0.0241275,9.939074080179966e-07,7,6
F19,100000,100000,5947,1,3,0.0594716078049656,0.05947,1.6078049656295668e-06,4,24
F20,800000,800000,10153,1,3,0.0126915519324629,0.01269125,3.019324629083969e-07,6,3
F21,800000,800000,10567,1,3,0.0132085490696619,0.01320875,2.00930338043262e-07,7,3
F22,400000,400000,11898,1,3,0.0297457159250384,0.029745,7.159250384400351e-07,4,6
F23,800000,800000,695,1,3,0.0008684944905021,0.00086875,2.555094978080961e-07,1,3
F24,800000,800000,3573,1,3,0.0044657278807754,0.00446625,5.2211922451674e-07,2,3
F25,400000,400000,5417,1,3,0.0135430182349378,0.0135425,5.182349378640011e-07,5,6
F26,200000,200000,7637,1,3,0.0381854612797115,0.038185,4.612797115111089e-07,4,12
F27,400000,400000,3095,1,3,0.0077378469743549,0.0077375,3.469743549231602e-07,4,6
F28,800000,800000,1243,1,3,0.0015542502185107,0.00155375,5.002185107442873e-07,3,3
F29,400000,400000,4461,1,3,0.011152326262643,0.0111525,1.7373735693507197e-07,3,6
F30,50000,50000,1178,1,3,0.0235598674764204,0.02356,1.325235795303359e-07,6,48
F31,400000,400000,994,1,3,0.0024851856792372,0.002485,1.856792372786041e-07,2,6
F32,800000,800000,3000,1,3,0.003750299050809,0.00375,2.990508090917887e-07,6,3
F33,800000,800000,3204,1,3,0.0040048528895273,0.004005,1.471104726560174e-07,3,3
F34,50000,50000,2032,1,3,0.0406424006258509,0.04064,2.400625850974836e-06,4,48
F35,200000,200000,3690,1,3,0.0184504235154933,0.01845,4.235154933349139e-07,2,12
F36,200000,200000,3567,1,3,0.0178337966207708,0.017835,1.203379229163665e-06,7,12
F37,800000,800000,7151,1,3,0.0089389627404047,0.00893875,2.1274040475950664e-07,5,3
F38,200000,200000,942,1,3,0.00470975801664,0.00471,2.4198335996875736e-07,1,12
F39,100000,100000,2282,1,3,0.0228189251283471,0.02282,1.0748716528438671e-06,2,24
F40,400000,400000,7399,1,3,0.018497317454462,0.0184975,1.825455379078633e-07,4,6
F41,400000,400000,2529,1,3,0.0063222572344358,0.0063225,2.427655641980969e-07,6,6
F42,200000,200000,9914,1,3,0.0495697201086232,0.04957,2.7989137676986964e-07,6,12
F43,400000,400000,9384,1,3,0.0234593048448052,0.02346,6.95155194768704e-07,4,6
F44,400000,400000,7819,1,3,0.0195474317465251,0.0195475,6.825347488234601e-08,6,6
F45,800000,800000,9365,1,3,0.0117064963403786,0.01170625,2.4634037860786495e-07,4,3
F46,800000,800000,7527,1,3,0.0094081808774073,0.00940875,5.691225926467147e-07,2,3
F47,800000,800000,1869,1,3,0.0023367144860349,0.00233625,4.644860349383578e-07,7,3
F48,50000,50000,857,1,3,0.0171410646362578,0.01714,1.0646362578574375e-06,4,48
