Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,2146,1,3,0.0026828836572666,0.0026825,3.83657266654798e-07,1,3
F2,200000,200000,1800,1,3,0.0090002434391671,0.009,2.434391671666397e-07,1,12
F3,400000,400000,4411,1,3,0.0110272412224863,0.0110275,2.5877751367274493e-07,6,6
F4,200000,200000,4806,1,3,0.0240307974084744,0.02403,7.97408474469824e-07,3,12
F5,400000,400000,4683,1,3,0.0117080996434772,0.0117075,5.996434772996551e-07,3,6
F6,400000,400000,1262,1,3,0.0031552024482205,0.003155,2.0244822054003853e-07,4,6
F7,200000,200000,6102,1,3,0.0305114481799978,0.03051,1.448179997847604e-06,3,12
F8,50000,50000,3309,1,3,0.0661785790905984,0.06618,1.4209094015699142e-06,1,48
F9,800000,800000,11985,1,3,0.0149807426571444,0.01498125,5.073428555584653e-07,6,3
F10,800000,800000,11799,1,3,0.014748551743823,0.01474875,1.982561769423713e-07,7,3
F11,50000,50000,3142,1,3,0.0628387494957782,0.06284,1.2505042217142437e-06,1,48
F12,400000,400000,676,1,3,0.00168962015172,0.00169,3.798482799718776e-07,4,6
F13,200000,200000,3265,1,3,0.0163253790311954,0.016325,3.790311954646186e-07,7,12
F14,800000,800000,600,1,3,6.933265151887191e-06,0.00075,0.0007430667348481,1,3
F15,200000,200000,6469,1,3,0.032346478011756,0.032345,1.4780117560536654e-06,2,12
F16,200000,200000,701,1,3,0.0035047272839691,0.003505,2.727160308886069e-07,4,12
F17,800000,800000,2194,1,3,0.0027422295366392,0.0027425,2.7046336072665544e-07,6,3
F18,400000,400000,6288,1,3,0.0157202570297271,0.01572,2.570297271235755e-07,3,6
F19,800000,800000,1277,1,3,0.0015965772814938,0.00159625,3.272814938161568e-07,7,3
F20,800000,800000,4731,1,3,0.0059139237495838,0.00591375,1.737495838273137e-07,3,3
F21,400000,400000,9349,1,3,0.023372491273885,0.0233725,8.726114924390016e-09,1,6
F22,200000,200000,5255,1,3,0.0262739069890831,0.026275,1.0930109168375002e-06,2,12
F23,200000,200000,8214,1,3,0.0410712161875963,0.04107,1.2161875963465074e-06,3,12
F24,800000,800000,1622,1,3,0.0020273046880914,0.0020275,1.9531190857506603e-07,5,3
F25,400000,400000,11009,1,3,0.0275214963705613,0.0275225,1.0036294386603362e-06,1,6
F26,800000,800000,600,1,3,0.0003290114730044,0.00075,0.0004209885269955,6,3
F27,800000,800000,640,1,3,0.0007996267652487,0.0008,3.73234751249057e-07,3,3
F28,800000,800000,8133,1,3,0.0101665385440471,0.01016625,2.8854404714347137e-07,2,3
F29,100000,100000,4120,1,3,0.0412016131571427,0.0412,1.613157142768551e-06,7,24
F30,400000,400000,2109,1,3,0.0052727949539156,0.0052725,2.9495391563796186e-07,1,6
F31,50000,50000,1864,1,3,0.0372782402961014,0.03728,1.7597038985059377e-06,1,48
F32,800000,800000,7498,1,3,0.009372723084505,0.0093725,2.230845050407021e-07,3,3
F33,400000,400000,897,1,3,0.0022421493972135,0.0022425,3.506027864337048e-07,2,6
F34,400000,400000,2661,1,3,0.0066521950240158,0.0066525,3.04975984183678e-07,2,6
F35,50000,50000,3151,1,3,0.063022846138739,0.06302,2.8461387390349424e-06,1,48
F36,800000,800000,9325,1,3,0.0116564291359327,0.01165625,1.7913593273327646e-07,1,3
F37,100000,100000,716,1,3,0.0071599506045986,0.00716,4.939540132475884e-08,6,24
F38,800000,800000,5325,1,3,0.0066560966590776,0.00665625,1.533409223737972e-07,7,3
F39,800000,800000,2671,1,3,0.0033387576308457,0.00333875,7.630845762131994e-09,6,3
F40,800000,800000,10200,1,3,0.0127501318674725,0.01275,1.3186747250919229e-07,2,3
F41,200000,200000,5661,1,3,0.0283041826796715,0.028305,8.173203284479735e-07,7,12
F42,800000,800000,8427,1,3,0.0105335407140002,0.01053375,2.0928599971624387e-07,7,3
F43,400000,400000,6369,1,3,0.0159222443991985,0.0159225,2.55600801447875e-07,2,6
F44,800000,800000,2346,1,3,0.0029325751252964,0.0029325,7.512529640475024e-08,7,3
F45,800000,800000,5845,1,3,0.0073060383253164,0.00730625,2.116746835034711e-07,4,3
F46,200000,200000,8757,1,3,0.0437833289198169,0.043785,1.6710801830355226e-06,1,12
F47,400000,400000,981,1,3,0.0024520212017449,0.0024525,4.787982550748249e-07,3,6
F48,200000,200000,7699,1,3,0.038494458555339,0.038495,5.414446610021995e-07,7,12
