Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,8495,1,3,0.0424726074506687,0.042475,2.392549331278748e-06,6,12
F2,200000,200000,3907,1,3,0.0195338367608156,0.019535,1.1632391843409418e-06,5,12
F3,400000,400000,10366,1,3,0.0259151337361286,0.025915,1.3373612863659678e-07,1,6
F4,800000,800000,4218,1,3,0.0052727202659319,0.0052725,2.202659319513675e-07,1,3
F5,100000,100000,6913,1,3,0.0691295338606248,0.06913,4.661393751825838e-07,1,24
F6,800000,800000,1875,1,3,0.0023435121778374,0.00234375,2.3782216254089258e-07,2,3
F7,800000,800000,600,1,3,0.0005682591592831,0.00075,0.0001817408407168,6,3
F8,400000,400000,1451,1,3,0.0036273076699243,0.0036275,1.9233007563781645e-07,2,6
F9,800000,800000,6759,1,3,0.0084482820236688,0.00844875,4.679763311258439e-07,6,3
F10,400000,400000,2045,1,3,0.0051128413234775,0.0051125,3.413234775572968e-07,3,6
F11,400000,400000,6614,1,3,0.0165355230419533,0.016535,5.23041953380543e-07,5,6
F12,800000,800000,10184,1,3,0.0127297459388027,0.01273,2.540611972832313e-07,4,3
F13,100000,100000,942,1,3,0.0094194222636859,0.00942,5.777363140269803e-07,3,24
F14,800000,800000,600,1,3,0.0004557207631376,0.00075,0.0002942792368623,7,3
F15,800000,800000,1161,1,3,0.0014512813883562,0.00145125,3.1388356262459026e-08,4,3
F16,50000,50000,1113,1,3,0.0222601497594496,0.02226,1.497594496781274e-07,6,48
F17,800000,800000,3610,1,3,0.0045122066028405,0.0045125,2.9339715942617445e-07,1,3
F18,400000,400000,905,1,3,0.0022629190830754,0.0022625,4.190830754095994e-07,1,6
F19,200000,200000,2810,1,3,0.0140499851434692,0.01405,1.4856530776430345e-08,7,12
F20,50000,50000,3210,1,3,0.0641953512261128,0.0642,4.64877388718643e-06,2,48
F21,800000,800000,5083,1,3,0.0063540574778074,0.00635375,3.0747780742877706e-07,2,3
F22,400000,400000,7481,1,3,0.0187021268960075,0.0187025,3.731039924133317e-07,7,6
F23,400000,400000,9233,1,3,0.023083719587321,0.0230825,1.2195873210843478e-06,2,6
F24,100000,100000,7337,1,3,0.0733696816526612,0.07337,3.183473387818881e-07,1,24
F25,400000,400000,3507,1,3,0.0087671499311349,0.0087675,3.500688650227152e-07,5,6
F26,50000,50000,2283,1,3,0.0456623573607595,0.04566,2.3573607595764323e-06,7,48
F27,400000,400000,1011,1,3,0.0025274719791235,0.0025275,2.8020876436437442e-08,7,6
F28,100000,100000,3013,1,3,0.0301316804244868,0.03013,1.6804244868280638e-06,2,24
F29,50000,50000,3942,1,3,0.0788369604414944,0.07884,3.0395585055020824e-06,1,48
F30,400000,400000,7416,1,3,0.0185412312294433,0.01854,1.2312294433158844e-06,1,6
F31,800000,800000,2669,1,3,0.0033356975552257,0.00333625,5.524447742747199e-07,5,3
F32,800000,800000,821,1,3,0.0010257352202826,0.00102625,5.147797173469647e-07,5,3
F33,800000,800000,600,1,3,6.255673081442814e-05,0.00075,0.0006874432691855,5,3
F34,800000,800000,11265,1,3,0.0140808836520715,0.01408125,3.6634792842035757e-07,6,3
F35,800000,800000,3430,1,3,0.0042869126825519,0.0042875,5.873174480919285e-07,3,3
F36,800000,800000,1648,1,3,0.0020595499630231,0.00206,4.500369768173709e-07,3,3
F37,800000,800000,10453,1,3,0.0130661753708637,0.01306625,7.462913620241708e-08,1,3
F38,800000,800000,8501,1,3,0.0106258237879055,0.01062625,4.26212094447459e-07,5,3
F39,800000,800000,10235,1,3,0.0127939124674699,0.01279375,1.6246746991493977e-07,2,3
F40,800000,800000,4082,1,3,0.0051024924140988,0.0051025,7.585901161573372e-09,7,3
F41,400000,400000,7446,1,3,0.0186149991767787,0.018615,8.232212064807064e-10,2,6
F42,200000,200000,1013,1,3,0.0050648615802166,0.005065,1.384197833020906e-07,4,12
F43,800000,800000,9897,1,3,0.0123715856403604,0.01237125,3.356403604354297e-07,6,3
F44,200000,200000,6086,1,3,0.0304282267781877,0.03043,1.7732218122318288e-06,1,12
F45,800000,800000,2482,1,3,0.0031022378691942,0.0031025,2.621308057824436e-07,6,3
F46,400000,400000,3580,1,3,0.0089501023179737,0.00895,1.0231797373944085e-07,7,6
F47,200000,200000,5483,1,3,0.0274139900137182,0.027415,1.0099862817643246e-06,7,12
F48,400000,400000,2139,1,3,0.0053471179099703,0.0053475,3.820900296097954e-07,4,6
