Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,1703,1,3,0.0042574652699887,0.0042575,3.473001128611458e-08,2,6
F2,400000,400000,777,1,3,0.0019419413677606,0.0019425,5.586322393976665e-07,1,6
F3,400000,400000,7905,1,3,0.0197617629453183,0.0197625,7.370546816036494e-07,7,6
F4,800000,800000,7955,1,3,0.0099433899766466,0.00994375,3.600233533223446e-07,6,3
F5,800000,800000,690,1,3,0.0008621981237861,0.0008625,3.0187621381577365e-07,3,3
F6,400000,400000,1083,1,3,0.002707452494292,0.0027075,4.750570794902209e-08,2,6
F7,800000,800000,4695,1,3,0.0058684563878524,0.00586875,2.936121475055967e-07,5,3
F8,800000,800000,5030,1,3,0.0062876029491285,0.0062875,1.029491285570866e-07,6,3
F9,100000,100000,3305,1,3,0.0330476417282071,0.03305,2.3582717928252728e-06,1,24
F10,200000,200000,1311,1,3,0.0065554655331713,0.006555,4.655331713229044e-07,4,12
F11,50000,50000,2059,1,3,0.0411824882200536,0.04118,2.4882200536577304e-06,1,48
F12,200000,200000,7621,1,3,0.0381026026704959,0.038105,2.397329504078005e-06,1,12
F13,200000,200000,6591,1,3,0.0329574244674455,0.032955,2.4244674455414783e-06,2,12
F14,800000,800000,10147,1,3,0.0126836588145027,0.01268375,9.118549727099581e-08,5,3
F15,800000,800000,600,1,3,0.000171815914673,0.00075,0.0005781840853269,5,3
F16,400000,400000,7791,1,3,0.019478682785063,0.0194775,1.1827850630412309e-06,2,6
F17,200000,200000,3839,1,3,0.019195708751875,0.019195,7.087518750399646e-07,1,12
F18,400000,400000,6435,1,3,0.0160874738351803,0.0160875,2.6164819613011536e-08,4,6
F19,800000,800000,3011,1,3,0.0037643658605233,0.00376375,6.158605233108454e-07,7,3
F20,800000,800000,5393,1,3,0.0067412963016687,0.00674125,4.6301668753419296e-08,3,3
F21,200000,200000,6857,1,3,0.0342854436371197,0.034285,4.436371197139022e-07,2,12
F22,100000,100000,6247,1,3,0.0624672702545219,0.06247,2.7297454780195185e-06,1,24
F23,400000,400000,6199,1,3,0.0154969103546552,0.0154975,5.896453447763739e-07,1,6
F24,100000,100000,1845,1,3,0.0184489422270662,0.01845,1.0577729337227226e-06,2,24
F25,800000,800000,3212,1,3,0.0040149510748276,0.004015,4.8925172367424163e-08,1,3
F26,50000,50000,1632,1,3,0.0326376503678529,0.03264,2.3496321470140025e-06,1,48
F27,400000,400000,10923,1,3,0.0273063958974937,0.0273075,1.1041025062136225e-06,1,6
F28,200000,200000,6365,1,3,0.0318268745458296,0.031825,1.8745458296096085e-06,1,12
F29,100000,100000,2794,1,3,0.0279388142688569,0.02794,1.1857311430288342e-06,7,24
F30,400000,400000,628,1,3,0.0015695676529248,0.00157,4.323470751807415e-07,6,6
F31,800000,800000,6054,1,3,0.0075679373483916,0.0075675,4.373483916738502e-07,7,3
F32,800000,800000,600,1,3,0.0007452259018846,0.00075,4.774098115305952e-06,5,3
F33,400000,400000,6653,1,3,0.0166320489795948,0.0166325,4.510204051969002e-07,5,6
F34,800000,800000,825,1,3,0.0010314952881629,0.00103125,2.452881629868079e-07,4,3
F35,200000,200000,6421,1,3,0.0321073605939042,0.032105,2.360593904286723e-06,2,12
F36,50000,50000,3045,1,3,0.0608993654532797,0.0609,6.345467202725774e-07,1,48
F37,400000,400000,4535,1,3,0.0113372903610065,0.0113375,2.096389934980181e-07,4,6
F38,800000,800000,11439,1,3,0.0142991213830164,0.01429875,3.713830164491644e-07,3,3
F39,400000,400000,6219,1,3,0.0155465777850676,0.0155475,9.22214932344914e-07,7,6
F40,100000,100000,693,1,3,0.0069293984831074,0.00693,6.015168925264242e-07,1,24
F41,200000,200000,9456,1,3,0.0472796034795094,0.04728,3.965204905947983e-07,1,12
F42,400000,400000,7697,1,3,0.0192426014271973,0.0192425,1.0142719737357697e-07,7,6
F43,400000,400000,11145,1,3,0.0278630744735789,0.0278625,5.744735789570132e-07,2,6
F44,800000,800000,10995,1,3,0.0137441712708795,0.01374375,4.21270879577898e-07,2,3
F45,800000,800000,1539,1,3,0.0019234625138292,0.00192375,2.874861707560708e-07,7,3
F46,400000,400000,6265,1,3,0.0156618106322106,0.0156625,6.893677893214656e-07,6,6
F47,800000,800000,600,1,3,0.0006854628004997,0.00075,6.453719950023332e-05,4,3
F48,800000,800000,2497,1,3,0.0031214219077196,0.00312125,1.719077196535475e-07,3,3
