Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,9221,1,3,0.0230517118544538,0.0230525,7.881455461287989e-07,5,6
F2,800000,800000,3009,1,3,0.0037617215832008,0.00376125,4.715832008722956e-07,1,3
F3,50000,50000,1809,1,3,0.0361811081625352,0.03618,1.1081625352835078e-06,7,48
F4,400000,400000,4336,1,3,0.0108404288955979,0.01084,4.288955979970394e-07,7,6
F5,400000,400000,6712,1,3,0.0167799180761419,0.01678,8.192385801339409e-08,7,6
F6,800000,800000,600,1,3,0.0004110519424427,0.00075,0.0003389480575572,6,3
F7,800000,800000,3343,1,3,0.0041784032253261,0.00417875,3.467746738563399e-07,7,3
F8,800000,800000,787,1,3,0.0009835316129354,0.00098375,2.1838706459344733e-07,2,3
F9,100000,100000,3158,1,3,0.0315798531743961,0.03158,1.4682560384171597e-07,6,24
F10,200000,200000,6669,1,3,0.0333435366392697,0.033345,1.4633607302999565e-06,6,12
F11,400000,400000,10590,1,3,0.0264739842224089,0.026475,1.0157775910124569e-06,6,6
F12,200000,200000,10203,1,3,0.0510160776282649,0.051015,1.0776282649907487e-06,6,12
F13,400000,400000,604,1,3,0.0015100874205302,0.00151,8.742053027050585e-08,7,6
F14,50000,50000,818,1,3,0.0163592785184217,0.01636,7.214815782169426e-07,6,48
F15,800000,800000,2004,1,3,0.0025046795589384,0.002505,3.2044106159463334e-07,2,3
F16,400000,400000,11740,1,3,0.0293496414869007,0.02935,3.585130992217467e-07,5,6
F17,800000,800000,2149,1,3,0.0026861142447578,0.00268625,1.3575524215750714e-07,6,3
F18,800000,800000,1709,1,3,0.0021358690048386,0.00213625,3.809951613581789e-07,1,3
F19,200000,200000,664,1,3,0.0033201341332474,0.00332,1.341332474986967e-07,3,12
F20,100000,100000,1014,1,3,0.0101403616273771,0.01014,3.616273771926693e-07,5,24
F21,800000,800000,6339,1,3,0.0079238612363514,0.00792375,1.1123635147020085e-07,3,3
F22,400000,400000,9293,1,3,0.0232331078567339,0.0232325,6.078567339369567e-07,6,6
F23,100000,100000,6463,1,3,0.0646349987045614,0.06463,4.99870456140139e-06,6,24
F24,400000,400000,8915,1,3,0.0222869050608327,0.0222875,5.949391672470383e-07,2,6
F25,800000,800000,4351,1,3,0.0054390841622946,0.00543875,3.3416229466062125e-07,5,3
F26,400000,400000,9789,1,3,0.0244729813973847,0.0244725,4.813973847953013e-07,3,6
F27,100000,100000,1819,1,3,0.0181895443998466,0.01819,4.556001533990994e-07,1,24
F28,800000,800000,7640,1,3,0.0095496741000526,0.00955,3.2589994730311544e-07,4,3
F29,200000,200000,6381,1,3,0.031904104022522,0.031905,8.95977477974319e-07,7,12
F30,800000,800000,8816,1,3,0.0110194132420188,0.01102,5.867579811174445e-07,3,3
F31,800000,800000,9254,1,3,0.0115675536828609,0.0115675,5.368286099850794e-08,2,3
F32,400000,400000,884,1,3,0.0022105627091357,0.00221,5.627091357769676e-07,5,6
F33,400000,400000,5339,1,3,0.0133480170727828,0.0133475,5.170727828251315e-07,1,6
F34,400000,400000,4279,1,3,0.0106980936627023,0.0106975,5.936627023566537e-07,6,6
F35,800000,800000,4955,1,3,0.0061936711742283,0.00619375,7.882577166169746e-08,1,3
F36,100000,100000,833,1,3,0.0083305953578187,0.00833,5.95357818714698e-07,2,24
F37,400000,400000,9589,1,3,0.0239724377161285,0.0239725,6.228387144230353e-08,1,6
F38,200000,200000,8538,1,3,0.0426922675952058,0.04269,2.267595205864004e-06,7,12
F39,100000,100000,2868,1,3,0.0286792344009964,0.02868,7.655990035999871e-07,7,24
F40,800000,800000,750,1,3,0.0009374772761496,0.0009375,2.2723850321391962e-08,4,3
F41,400000,400000,9373,1,3,0.0234315103601592,0.0234325,9.896398407323317e-07,7,6
F42,200000,200000,4923,1,3,0.0246140740256734,0.024615,9.259743265939424e-07,5,12
F43,800000,800000,5145,1,3,0.0064307510510337,0.00643125,4.989489662690985e-07,7,3
F44,400000,400000,2241,1,3,0.0056024203283394,0.0056025,7.967166055014575e-08,6,6
F45,800000,800000,2156,1,3,0.002694794509919,0.002695,2.054900809481293e-07,4,3
F46,800000,800000,11442,1,3,0.0143024791243238,0.0143025,2.087567614258989e-08,5,3
F47,100000,100000,3854,1,3,0.0385400766697,0.03854,7.666970004011064e-08,6,24
F48,100000,100000,2201,1,3,0.0220098644762138,0.02201,1.3552378617248673e-07,3,24
