Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,1416,1,3,0.001770352094003,0.00177,3.5209400300255204e-07,2,3
F2,200000,200000,8729,1,3,0.0436453220980286,0.043645,3.2209802862392944e-07,5,12
F3,800000,800000,2319,1,3,0.0028988103554351,0.00289875,6.035543515534383e-08,2,3
F4,800000,800000,2698,1,3,0.0033720448350097,0.0033725,4.5516499025356413e-07,7,3
F5,800000,800000,5773,1,3,0.0072164205023996,0.00721625,1.705023996790081e-07,4,3
F6,800000,800000,2840,1,3,0.0035496501320352,0.00355,3.498679647688172e-07,5,3
F7,800000,800000,1860,1,3,0.0023253160028049,0.002325,3.160028049448496e-07,5,3
F8,200000,200000,5858,1,3,0.029289099984834,0.02929,9.000151659117883e-07,6,12
F9,400000,400000,2199,1,3,0.0054978667675796,0.0054975,3.667675796846168e-07,3,6
F10,800000,800000,5387,1,3,0.006733485449367,0.00673375,2.645506329730652e-07,5,3
F11,400000,400000,6683,1,3,0.0167075529733464,0.0167075,5.297334647325069e-08,3,6
F12,50000,50000,1318,1,3,0.0263605123982744,0.02636,5.123982744145716e-07,5,48
F13,400000,400000,8463,1,3,0.0211573913612164,0.0211575,1.0863878358371994e-07,5,6
F14,400000,400000,11329,1,3,0.0283221035848517,0.0283225,3.964151482349632e-07,5,6
F15,100000,100000,1779,1,3,0.0177910499072577,0.01779,1.049907257771876e-06,5,24
F16,100000,100000,4383,1,3,0.0438289202375785,0.04383,1.079762421439534e-06,6,24
F17,400000,400000,7897,1,3,0.0197434965930105,0.0197425,9.96593010556962e-07,6,6
F18,800000,800000,8755,1,3,0.0109441680123864,0.01094375,4.180123864012258e-07,6,3
F19,800000,800000,2257,1,3,0.0028208889474414,0.00282125,3.610525585199739e-07,4,3
F20,400000,400000,8388,1,3,0.0209690059162681,0.02097,9.940837318971052e-07,3,6
F21,200000,200000,8393,1,3,0.0419659878520299,0.041965,9.878520299821949e-07,6,12
F22,800000,800000,3859,1,3,0.0048242510652621,0.00482375,5.010652621862538e-07,7,3
F23,400000,400000,8498,1,3,0.0212449405428277,0.021245,5.945717228283964e-08,6,6
F24,50000,50000,2908,1,3,0.058159115423003,0.05816,8.845769969983985e-07,6,48
F25,800000,800000,1711,1,3,0.0021391240461614,0.00213875,3.740461614557683e-07,7,3
F26,800000,800000,1638,1,3,0.0020479929959837,0.0020475,4.92995983794077e-07,6,3
F27,50000,50000,4577,1,3,0.0915371382584189,0.09154,2.861741581081101e-06,5,48
F28,800000,800000,7747,1,3,0.0096841358551061,0.00968375,3.858551061910326e-07,3,3
F29,200000,200000,625,1,3,0.0031245422556552,0.003125,4.577443447730326e-07,3,12
F30,400000,400000,11118,1,3,0.0277956529238768,0.027795,6.529238768121504e-07,6,6
F31,200000,200000,1946,1,3,0.0097296411932773,0.00973,3.588067226511366e-07,6,12
F32,800000,800000,2245,1,3,0.00280589127741,0.00280625,3.587225899559683e-07,3,3
F33,800000,800000,6252,1,3,0.007814508265954,0.007815,4.917340459108938e-07,5,3
F34,100000,100000,5462,1,3,0.0546214093196881,0.05462,1.4093196881725945e-06,6,24
F35,100000,100000,976,1,3,0.0097597024854694,0.00976,2.97514530520418e-07,5,24
F36,200000,200000,1201,1,3,0.0060048908474852,0.006005,1.091525147385586e-07,6,12
F37,800000,800000,722,1,3,0.0009026625369003,0.0009025,1.6253690030053425e-07,1,3
F38,800000,800000,600,1,3,0.0003595757051377,0.00075,0.0003904242948622,7,3
F39,800000,800000,3188,1,3,0.0039849365096415,0.003985,6.349035845416158e-08,6,3
F40,800000,800000,8691,1,3,0.0108637806390404,0.01086375,3.0639040476607156e-08,3,3
F41,400000,400000,6171,1,3,0.0154268874538773,0.0154275,6.125461226337559e-07,5,6
F42,800000,800000,11065,1,3,0.0138307300602272,0.01383125,5.199397727882749e-07,3,3
F43,400000,400000,6365,1,3,0.0159132254721589,0.0159125,7.254721589404489e-07,6,6
F44,50000,50000,2321,1,3,0.0464177340458906,0.04642,2.2659541093414397e-06,5,48
F45,800000,800000,600,1,3,0.0002206242649439,0.00075,0.000529375735056,5,3
F46,800000,800000,3249,1,3,0.0040616671382633,0.00406125,4.171382633087403e-07,4,3
F47,800000,800000,600,1,3,0.0001819262647486,0.00075,0.0005680737352513,1,3
F48,200000,200000,6881,1,3,0.0344037182509398,0.034405,1.2817490601460535e-06,5,12
