Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,1205,1,3,0.0120495974406286,0.01205,4.025593713877923e-07,3,24
F2,400000,400000,6279,1,3,0.0156969286743259,0.0156975,5.713256740723371e-07,7,6
F3,800000,800000,10763,1,3,0.0134543544763408,0.01345375,6.044763408014076e-07,7,3
F4,800000,800000,3166,1,3,0.0039571014767298,0.0039575,3.985232701038746e-07,6,3
F5,400000,400000,1531,1,3,0.0038277875497528,0.0038275,2.875497528810958e-07,4,6
F6,200000,200000,1386,1,3,0.0069295353929912,0.00693,4.646070087630655e-07,7,12
F7,100000,100000,3663,1,3,0.0366307878869968,0.03663,7.878869968044877e-07,4,24
F8,400000,400000,860,1,3,0.0021501136943408,0.00215,1.136943408161159e-07,1,6
F9,800000,800000,7497,1,3,0.0093714624100326,0.00937125,2.1241003261666946e-07,1,3
F10,800000,800000,10525,1,3,0.0131568674974512,0.01315625,6.174974512638404e-07,4,3
F11,800000,800000,1319,1,3,0.0016485675002121,0.00164875,1.8249978786088333e-07,6,3
F12,200000,200000,1828,1,3,0.0091401009935768,0.00914,1.0099357687122501e-07,7,12
F13,400000,400000,7123,1,3,0.017807666716154,0.0178075,1.6671615407984341e-07,5,6
F14,800000,800000,10499,1,3,0.0131232538781498,0.01312375,4.961218501679798e-07,6,3
F15,800000,800000,2131,1,3,0.0026640248551379,0.00266375,2.748551379476265e-07,3,3
F16,400000,400000,9386,1,3,0.0234645096383324,0.023465,4.90361667535022e-07,6,6
F17,800000,800000,2835,1,3,0.0035433698535154,0.00354375,3.8014648455660105e-07,2,3
F18,800000,800000,1327,1,3,0.0016591301173933,0.00165875,3.801173933813858e-07,3,3
F19,50000,50000,3077,1,3,0.0615380974653984,0.06154,1.902534601597172e-06,5,48
F20,200000,200000,11419,1,3,0.0570973329986126,0.057095,2.332998612637749e-06,2,12
F21,800000,800000,4151,1,3,0.0051889733695266,0.00518875,2.2336952661735493e-07,3,3
F22,400000,400000,6950,1,3,0.0173741297533206,0.017375,8.702466793575336e-07,4,6
F23,400000,400000,5816,1,3,0.0145395528641572,0.01454,4.471358427994565e-07,2,6
F24,50000,50000,3443,1,3,0.0688564330061811,0.06886,3.5669938188431782e-06,2,48
F25,100000,100000,2659,1,3,0.0265904181901258,0.02659,4.181901258649978e-07,2,24
F26,400000,400000,3159,1,3,0.0078979241847629,0.0078975,4.241847629832957e-07,5,6
F27,800000,800000,1393,1,3,0.0017414193175024,0.00174125,1.6931750249061205e-07,5,3
F28,800000,800000,2034,1,3,0.0025419274613149,0.0025425,5.725386850144627e-07,7,3
F29,400000,400000,5941,1,3,0.0148520812551448,0.0148525,4.1874485518823845e-07,6,6
F30,100000,100000,3151,1,3,0.0315106499385355,0.03151,6.499385355254739e-07,6,24
F31,800000,800000,4005,1,3,0.0050064640529758,0.00500625,2.140529758894172e-07,2,3
F32,800000,800000,600,1,3,0.0003411409288753,0.00075,0.0004088590711246,4,3
F33,400000,400000,2947,1,3,0.0073671005821168,0.0073675,3.994178831854059e-07,1,6
F34,200000,200000,1562,1,3,0.0078103136289148,0.00781,3.136289148776908e-07,5,12
F35,200000,200000,6111,1,3,0.0305542649489639,0.030555,7.350510360382145e-07,4,12
F36,200000,200000,7013,1,3,0.0350656065488235,0.035065,6.065488235146299e-07,5,12
F37,800000,800000,6925,1,3,0.0086557454234552,0.00865625,5.045765447374284e-07,2,3
F38,400000,400000,10611,1,3,0.0265274816532096,0.0265275,1.8346790382067768e-08,5,6
F39,800000,800000,7039,1,3,0.0087987557038713,0.00879875,5.703871397769178e-09,4,3
F40,800000,800000,11530,1,3,0.0144119905002671,0.0144125,5.09499732825533e-07,5,3
F41,200000,200000,6754,1,3,0.0337705882445777,0.03377,5.882445777913303e-07,2,12
F42,400000,400000,7343,1,3,0.0183579213293302,0.0183575,4.2132933025795793e-07,2,6
F43,50000,50000,2089,1,3,0.0417814270709433,0.04178,1.4270709433467088e-06,6,48
F44,200000,200000,10177,1,3,0.0508837130506085,0.050885,1.2869493914990926e-06,4,12
F45,400000,400000,1547,1,3,0.0038674387795677,0.0038675,6.122043226921074e-08,6,6
F46,400000,400000,9647,1,3,0.0241183574209791,0.0241175,8.57420979175072e-07,7,6
F47,100000,100000,6356,1,3,0.0635553691679627,0.06356,4.630832037236243e-06,6,24
F48,400000,400000,1738,1,3,0.0043444595385816,0.004345,5.404614183655843e-07,4,6
