Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,7145,1,3,0.0089308273829756,0.00893125,4.226170243187138e-07,3,3
F2,200000,200000,9730,1,3,0.0486493195029942,0.04865,6.804970057727733e-07,1,12
F3,800000,800000,1125,1,3,0.0014066655825041,0.00140625,4.155825041297044e-07,1,3
F4,800000,800000,600,1,3,0.0006687063797085,0.00075,8.129362029149424e-05,6,3
F5,800000,800000,6737,1,3,0.0084218574089274,0.00842125,6.074089274245992e-07,6,3
F6,800000,800000,600,1,3,0.0003477685722523,0.00075,0.0004022314277476,5,3
F7,100000,100000,6326,1,3,0.0632623596751302,0.06326,2.35967513027846e-06,4,24
F8,200000,200000,10968,1,3,0.054839228814965,0.05484,7.711850349423344e-07,1,12
F9,800000,800000,8759,1,3,0.0109490246828195,0.01094875,2.746828195523965e-07,1,3
F10,100000,100000,5277,1,3,0.0527696019132378,0.05277,3.9808676212393923e-07,4,24
F11,200000,200000,2147,1,3,0.0107350946073875,0.010735,9.460738752999077e-08,5,12
F12,800000,800000,6385,1,3,0.0079813294395723,0.00798125,7.943957230395483e-08,7,3
F13,400000,400000,6405,1,3,0.0160125077101143,0.0160125,7.710114310888194e-09,6,6
F14,400000,400000,5940,1,3,0.0148495179888965,0.01485,4.820111034458535e-07,5,6
F15,800000,800000,6302,1,3,0.0078772496028555,0.0078775,2.5039714448248096e-07,4,3
F16,400000,400000,8204,1,3,0.0205098270193939,0.02051,1.7298060603354593e-07,1,6
F17,400000,400000,6392,1,3,0.015980892638809,0.01598,8.926388090843562e-07,4,6
F18,200000,200000,4636,1,3,0.0231799489336728,0.02318,5.1066327132198726e-08,6,12
F19,100000,100000,3489,1,3,0.0348892953330353,0.03489,7.046669646335046e-07,2,24
F20,100000,100000,3231,1,3,0.032310263982427,0.03231,2.639824270359026e-07,4,24
F21,800000,800000,1661,1,3,0.0020764810617632,0.00207625,2.3106176322458538e-07,7,3
F22,100000,100000,4456,1,3,0.0445601142194675,0.04456,1.1421946759238023e-07,4,24
F23,400000,400000,5830,1,3,0.01457486201072,0.014575,1.37989279997211e-07,3,6
F24,800000,800000,3491,1,3,0.0043635326801773,0.00436375,2.1731982263739627e-07,3,3
F25,200000,200000,1931,1,3,0.0096543771166222,0.009655,6.228833777412179e-07,5,12
F26,800000,800000,5693,1,3,0.0071166663276422,0.00711625,4.163276422957177e-07,2,3
F27,800000,800000,600,1,3,0.0006052358375672,0.00075,0.0001447641624327,2,3
F28,400000,400000,6357,1,3,0.0158927909840502,0.0158925,2.909840502197947e-07,1,6
F29,400000,400000,5541,1,3,0.0138527304098069,0.0138525,2.3040980694569169e-07,2,6
F30,400000,400000,2884,1,3,0.0072097005960499,0.00721,2.994039500275533e-07,6,6
F31,800000,800000,2014,1,3,0.0025172285378215,0.0025175,2.71462178452666e-07,5,3
F32,800000,800000,8227,1,3,0.0102840031085688,0.01028375,2.531085688071283e-07,1,3
F33,100000,100000,3209,1,3,0.0320883808514253,0.03209,1.6191485746538947e-06,2,24
F34,400000,400000,7514,1,3,0.0187851843923072,0.018785,1.8439230725295078e-07,5,6
F35,400000,400000,3313,1,3,0.0082822195480301,0.0082825,2.804519698713232e-07,4,6
F36,200000,200000,1638,1,3,0.0081900070718621,0.00819,7.071862154900411e-09,2,12
F37,400000,400000,6914,1,3,0.0172859341658742,0.017285,9.34165874291043e-07,2,6
F38,400000,400000,10903,1,3,0.027257077318141,0.0272575,4.226818589130044e-07,1,6
F39,200000,200000,6778,1,3,0.0338902984914192,0.03389,2.9849141927607015e-07,6,12
F40,50000,50000,1090,1,3,0.0217998895176777,0.0218,1.1048232222143907e-07,2,48
F41,100000,100000,3315,1,3,0.0331496161769395,0.03315,3.838230604180648e-07,1,24
F42,200000,200000,2848,1,3,0.0142398704075161,0.01424,1.295924838655427e-07,4,12
F43,800000,800000,2821,1,3,0.003526370483164,0.00352625,1.2048316406533532e-07,3,3
F44,50000,50000,717,1,3,0.0143394801975187,0.01434,5.198024812750474e-07,6,48
F45,800000,800000,5451,1,3,0.0068138363723802,0.00681375,8.637238026881766e-08,1,3
F46,400000,400000,11113,1,3,0.027783071966021,0.0277825,5.719660210040667e-07,6,6
F47,800000,800000,3225,1,3,0.0040310367255836,0.00403125,2.1327441636007086e-07,5,3
F48,200000,200000,4898,1,3,0.0244901650082964,0.02449,1.6500829642246417e-07,4,12
