Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4663,1,3,0.023315405375696,0.023315,4.053756960976929e-07,3,12
F2,400000,400000,2089,1,3,0.0052220748115684,0.0052225,4.251884315551596e-07,7,6
F3,200000,200000,1860,1,3,0.009300344887279,0.0093,3.4488727904472e-07,7,12
F4,200000,200000,7369,1,3,0.036845153288439,0.036845,1.5328843906703418e-07,6,12
F5,50000,50000,1880,1,3,0.0376008159736961,0.0376,8.159736961318997e-07,6,48
F6,800000,800000,11241,1,3,0.0140506578463893,0.01405125,5.921536106300723e-07,5,3
F7,100000,100000,837,1,3,0.0083705178990139,0.00837,5.178990139954182e-07,2,24
F8,200000,200000,4202,1,3,0.0210089867662087,0.02101,1.0132337912305278e-06,6,12
F9,100000,100000,5514,1,3,0.0551380973288128,0.05514,1.9026711871941715e-06,3,24
F10,200000,200000,7967,1,3,0.0398327941908167,0.039835,2.205809183246365e-06,3,12
F11,800000,800000,4544,1,3,0.0056799408914901,0.00568,5.910850984624377e-08,3,3
F12,800000,800000,1107,1,3,0.0013839998316661,0.00138375,2.4983166614948524e-07,6,3
F13,400000,400000,11369,1,3,0.0284228437186603,0.0284225,3.437186603290343e-07,6,6
F14,200000,200000,6003,1,3,0.0300152306656367,0.030015,2.3066563677176521e-07,5,12
F15,200000,200000,2987,1,3,0.0149352079931855,0.014935,2.079931855948625e-07,1,12
F16,200000,200000,1574,1,3,0.0078703703534065,0.00787,3.703534065969266e-07,5,12
F17,100000,100000,3388,1,3,0.0338806731461653,0.03388,6.731461653294857e-07,5,24
F18,800000,800000,1911,1,3,0.0023884564749436,0.00238875,2.935250563765833e-07,2,3
F19,50000,50000,3042,1,3,0.0608380134502474,0.06084,1.986549752523714e-06,3,48
F20,800000,800000,10145,1,3,0.0126809524264081,0.01268125,2.975735918456929e-07,7,3
F21,800000,800000,8307,1,3,0.0103836822040112,0.01038375,6.779598879860793e-08,6,3
F22,800000,800000,5298,1,3,0.0066224018296636,0.0066225,9.817033632883444e-08,1,3
F23,400000,400000,11015,1,3,0.0275369879706675,0.0275375,5.120293324958891e-07,1,6
F24,800000,800000,4235,1,3,0.0052943430411569,0.00529375,5.930411569460281e-07,3,3
F25,400000,400000,961,1,3,0.0024022222434603,0.0024025,2.7775653968324654e-07,1,6
F26,50000,50000,1851,1,3,0.0370201366839842,0.03702,1.3668398424204753e-07,3,48
F27,800000,800000,3628,1,3,0.0045344901960046,0.004535,5.098039953964004e-07,6,3
F28,800000,800000,2613,1,3,0.0032666094483942,0.00326625,3.594483942975097e-07,3,3
F29,800000,800000,8684,1,3,0.0108552912387351,0.010855,2.9123873518735466e-07,3,3
F30,800000,800000,856,1,3,0.001069618608853,0.00107,3.813911469265161e-07,5,3
F31,400000,400000,9786,1,3,0.0244662099103055,0.024465,1.2099103055690508e-06,7,6
F32,800000,800000,5799,1,3,0.0072481436346314,0.00724875,6.063653685012965e-07,6,3
F33,100000,100000,3281,1,3,0.0328085083949989,0.03281,1.4916050010901905e-06,3,24
F34,400000,400000,4367,1,3,0.0109174054214525,0.0109175,9.45785474971983e-08,2,6
F35,800000,800000,3528,1,3,0.0044105782610352,0.00441,5.782610352474474e-07,5,3
F36,400000,400000,7105,1,3,0.0177630917868285,0.0177625,5.917868285548744e-07,1,6
F37,400000,400000,6429,1,3,0.0160729278910113,0.0160725,4.278910113349188e-07,7,6
F38,400000,400000,6071,1,3,0.0151772190142824,0.0151775,2.809857175718744e-07,3,6
F39,800000,800000,600,1,3,0.0003102291085479,0.00075,0.000439770891452,4,3
F40,400000,400000,1859,1,3,0.0046473484131623,0.0046475,1.515868376109411e-07,1,6
F41,800000,800000,10189,1,3,0.0127363379923416,0.01273625,8.799234166821658e-08,6,3
F42,400000,400000,4067,1,3,0.0101679681834466,0.0101675,4.6818344664675837e-07,1,6
F43,100000,100000,1965,1,3,0.0196512263715789,0.01965,1.2263715789134766e-06,5,24
F44,200000,200000,10519,1,3,0.0525936818000931,0.052595,1.3181999068134775e-06,3,12
F45,800000,800000,3897,1,3,0.0048711571403679,0.00487125,9.285963200721808e-08,2,3
F46,800000,800000,3109,1,3,0.0038857760529391,0.00388625,4.7394706085678723e-07,4,3
F47,400000,400000,1124,1,3,0.0028096185229384,0.00281,3.814770615090391e-07,7,6
F48,800000,800000,7811,1,3,0.0097637870449147,0.00976375,3.704491476595739e-08,5,3
