Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,6175,1,3,0.0077184843045238,0.00771875,2.656954761794117e-07,3,3
F2,200000,200000,6417,1,3,0.0320844355307829,0.032085,5.644692170070353e-07,2,12
F3,800000,800000,5737,1,3,0.0071709968401822,0.00717125,2.531598177020131e-07,4,3
F4,800000,800000,2573,1,3,0.0032167344794378,0.00321625,4.844794378217228e-07,2,3
F5,400000,400000,1156,1,3,0.0028894072721725,0.00289,5.927278274274472e-07,6,6
F6,800000,800000,3131,1,3,0.0039132636159072,0.00391375,4.863840927299065e-07,7,3
F7,800000,800000,4293,1,3,0.005365940854879,0.00536625,3.0914512093045e-07,2,3
F8,800000,800000,8387,1,3,0.0104838088706628,0.01048375,5.887066280296783e-08,2,3
F9,100000,100000,6107,1,3,0.0610748264947378,0.06107,4.826494737833476e-06,5,24
F10,800000,800000,11167,1,3,0.01395881847699,0.01395875,6.847699009736309e-08,7,3
F11,800000,800000,11865,1,3,0.0148317046174201,0.01483125,4.546174201154607e-07,6,3
F12,200000,200000,9751,1,3,0.0487555800855445,0.048755,5.800855445922681e-07,1,12
F13,400000,400000,7373,1,3,0.018431766071266,0.0184325,7.339287339362677e-07,6,6
F14,800000,800000,645,1,3,0.0008056872688408,0.00080625,5.627311591066336e-07,3,3
F15,200000,200000,1514,1,3,0.0075694264856397,0.00757,5.735143602594861e-07,5,12
F16,400000,400000,7489,1,3,0.0187235374141995,0.0187225,1.0374141995207753e-06,1,6
F17,100000,100000,1469,1,3,0.0146895868144428,0.01469,4.1318555712120685e-07,2,24
F18,50000,50000,807,1,3,0.0161387799889136,0.01614,1.220011086336403e-06,3,48
F19,400000,400000,7984,1,3,0.0199597008686479,0.01996,2.991313520425698e-07,4,6
F20,400000,400000,9963,1,3,0.0249081719209595,0.0249075,6.719209595107412e-07,5,6
F21,800000,800000,8217,1,3,0.0102718413686629,0.01027125,5.91368662991934e-07,1,3
F22,100000,100000,3625,1,3,0.0362523213097597,0.03625,2.321309759752144e-06,5,24
F23,50000,50000,3586,1,3,0.071720516537853,0.07172,5.165378529903286e-07,5,48
F24,800000,800000,7985,1,3,0.0099818715907191,0.00998125,6.215907191707559e-07,4,3
F25,100000,100000,1738,1,3,0.0173792097045338,0.01738,7.902954661728745e-07,7,24
F26,100000,100000,7668,1,3,0.0766769241339953,0.07668,3.0758660046481534e-06,4,24
F27,400000,400000,8140,1,3,0.0203499188515973,0.02035,8.114840268497182e-08,3,6
F28,800000,800000,600,1,3,0.0002210802653165,0.00075,0.0005289197346834,1,3
F29,100000,100000,6833,1,3,0.0683343933728278,0.06833,4.3933728278156e-06,4,24
F30,800000,800000,8839,1,3,0.0110492434425317,0.01104875,4.934425317480728e-07,7,3
F31,400000,400000,614,1,3,0.0015346743528067,0.001535,3.256471932302357e-07,5,6
F32,800000,800000,8477,1,3,0.0105965567705115,0.01059625,3.0677051152290524e-07,6,3
F33,400000,400000,6180,1,3,0.0154508451649578,0.01545,8.451649578713333e-07,4,6
F34,800000,800000,3725,1,3,0.0046568494581733,0.00465625,5.994581733234985e-07,7,3
F35,200000,200000,6513,1,3,0.0325656693615667,0.032565,6.693615667435759e-07,1,12
F36,50000,50000,830,1,3,0.0165995369106107,0.0166,4.630893892486332e-07,5,48
F37,400000,400000,691,1,3,0.0017280013237247,0.0017275,5.013237247759091e-07,1,6
F38,800000,800000,3494,1,3,0.004367797150842,0.0043675,2.9715084201228925e-07,3,3
F39,400000,400000,2367,1,3,0.0059170327374184,0.0059175,4.672625815793988e-07,1,6
F40,800000,800000,6351,1,3,0.0079390120788634,0.00793875,2.6207886349473297e-07,5,3
F41,800000,800000,862,1,3,0.0010769145968992,0.0010775,5.854031007632675e-07,4,3
F42,800000,800000,9717,1,3,0.0121466887518069,0.01214625,4.3875180693805926e-07,3,3
F43,200000,200000,7767,1,3,0.0388327747488948,0.038835,2.225251105138215e-06,4,12
F44,200000,200000,2747,1,3,0.0137350452849838,0.013735,4.528498381492496e-08,5,12
F45,400000,400000,6211,1,3,0.0155268970699363,0.0155275,6.029300636881119e-07,1,6
F46,400000,400000,7174,1,3,0.0179350601784658,0.017935,6.017846583550314e-08,2,6
F47,400000,400000,10533,1,3,0.0263332672116239,0.0263325,7.672116239115789e-07,4,6
F48,400000,400000,2267,1,3,0.0056676019083453,0.0056675,1.019083453205824e-07,6,6
